1059194957	20220818	202208	2022	2022.6247	BUS	EMPLOYER						BUS			LAB	WORKER						LAB			1	013	013	01	1	0.4	10	1	10	5.36912751677852	0								0								0								20220818181500	https://www.crainsdetroit.com/workplace/what-builds-office-culture-work-home-era
1059194958	20220818	202208	2022	2022.6247	BUS	EMPLOYER						BUS			LAB	EMPLOYEE						LAB			1	020	020	02	1	3.0	20	1	10	-2.39452679589509	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220818181500	https://www.jdsupra.com/legalnews/eeoc-updates-covid-19-guidance-5761607/
1059194959	20220818	202208	2022	2022.6247	BUS	COMPANY						BUS			LAB	EMPLOYEE						LAB			1	030	030	03	1	4.0	10	1	10	5.97014925373135	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20220818181500	https://www.philstar.com/business/2022/08/19/2203555/linkedin-ranks-metrobank-top-bank-employer-2022
1059194960	20220818	202208	2022	2022.6247	BUS	AIRLINE						BUS			MIL	CARRIER						MIL			0	036	036	03	1	4.0	1	1	1	0	3	Tweed New Haven Airport, Connecticut, United States	US	USCT	CT009	41.2639	-72.8871	213084	3	Tweed New Haven Airport, Connecticut, United States	US	USCT		41.2639	-72.8871	213084	3	Tweed New Haven Airport, Connecticut, United States	US	USCT		41.2639	-72.8871	213084	20220818181500	https://www.nbcconnecticut.com/tag/tweed-new-haven-airport/
1059194961	20220818	202208	2022	2022.6247	BUS	COMPANY						BUS			NZL	NEW ZEALAND	NZL								1	023	023	02	1	3.4	4	1	4	0.53533190578158	4	Rotorua, New Zealand (general), New Zealand	NZ	NZ00	22389	-37.9	176.217	-1515453	4	Rotorua, New Zealand (general), New Zealand	NZ	NZ00	22389	-37.9	176.217	-1515453	4	Rotorua, New Zealand (general), New Zealand	NZ	NZ00	22389	-37.9	176.217	-1515453	20220818181500	https://www.stuff.co.nz/life-style/wellbeing/300662184/its-not-just-doctors-and-nurses-working-hard-to-support-people-with-cancer
1059194962	20220818	202208	2022	2022.6247	BUS	BUSINESS						BUS			USA	UNITED STATES	USA								0	010	010	01	1	0.0	1	1	1	-7.81456953642389	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20220818181500	https://www.wbur.org/npr/1117948260/allen-weisselberg-trump-employee-pleads-guilty-felony
1059194963	20220818	202208	2022	2022.6247	BUS	BUSINESS						BUS			USA	UNITED STATES	USA								0	010	010	01	1	0.0	1	1	1	-7.81456953642389	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220818181500	https://www.wbur.org/npr/1117948260/allen-weisselberg-trump-employee-pleads-guilty-felony
1059194964	20220818	202208	2022	2022.6247	BUS	COMPANY						BUS			USA	UNITED STATES	USA								1	0311	031	03	1	5.2	2	1	2	-0.392927308447931	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20220818181500	https://www.crainsdetroit.com/health-care/beaumont-spectrum-donate-20-million-oakland-university-nursing-program
1059194965	20220818	202208	2022	2022.6247	BUS	AIRLINE						BUS			USA	UNITED STATES	USA								0	036	036	03	1	4.0	4	1	4	0	3	New Haven, Connecticut, United States	US	USCT	CT009	41.3082	-72.9282	209231	3	Tweed New Haven Airport, Connecticut, United States	US	USCT		41.2639	-72.8871	213084	3	New Haven, Connecticut, United States	US	USCT		41.3082	-72.9282	209231	20220818181500	https://www.nbcconnecticut.com/tag/tweed-new-haven-airport/
1059194966	20220818	202208	2022	2022.6247	BUS	COMPANY						BUS			USA	UNITED STATES	USA								1	036	036	03	1	4.0	8	2	8	1.34192395283808	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220818181500	http://www.msn.com/en-us/entertainment/news/brian-stelter-out-at-cnn-as-network-cancels-media-show-reliable-sources/ar-AA10Ocpo
1059194967	20220818	202208	2022	2022.6247	BUS	INDUSTRY						BUS			USA	UNITED STATES	USA								1	051	051	05	1	3.4	2	1	2	4.9469964664311	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220818181500	https://www.wnky.com/new-das-distribution-center-to-create-100-full-time-jobs-to-franklin/
1059194968	20220818	202208	2022	2022.6247	BUS	BOSS						BUS			USA	ATLANTA	USA								0	110	110	11	3	-2.0	10	1	10	-0.29465930018417	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220818181500	https://www.jdsupra.com/legalnews/i-can-only-be-me-8477499/
1059194969	20220818	202208	2022	2022.6247	BUS	COMPANIES						BUS			USA	UNITED STATES	USA								1	120	120	12	3	-4.0	2	1	2	-4.77016478751084	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20220818181500	https://www.lifenews.com/2022/08/18/kentucky-supreme-court-allows-abortion-ban-to-take-effect-saving-babies-from-abortions/
1059194970	20220818	202208	2022	2022.6247	BUS	COMPANY						BUS			USA	UNITED STATES	USA								0	173	173	17	4	-5.0	10	1	10	2.8083028083028	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220818181500	https://www.prnewswire.com:443/news-releases/resecurity-named-as-one-of-americas-fastest-growing-private-cybersecurity-companies-by-inc-magazine-301608779.html
1059194971	20220818	202208	2022	2022.6247	BUS	AIRLINE						BUS			USABUS	AMERICAN	USA					BUS			0	036	036	03	1	4.0	1	1	1	0	3	New Haven, Connecticut, United States	US	USCT	CT009	41.3082	-72.9282	209231	3	Tweed New Haven Airport, Connecticut, United States	US	USCT		41.2639	-72.8871	213084	3	New Haven, Connecticut, United States	US	USCT		41.3082	-72.9282	209231	20220818181500	https://www.nbcconnecticut.com/tag/tweed-new-haven-airport/
1059194972	20220818	202208	2022	2022.6247	BUSMED	BUSINESS						BUS	MED												0	111	111	11	3	-2.0	10	1	10	2.8083028083028	1	Saudi Arabia	SA	SA		25	45	SA	0								1	Saudi Arabia	SA	SA		25	45	SA	20220818181500	https://www.prnewswire.com:443/news-releases/resecurity-named-as-one-of-americas-fastest-growing-private-cybersecurity-companies-by-inc-magazine-301608779.html
1059194973	20220818	202208	2022	2022.6247	BUSMED	BUSINESS						BUS	MED		BUS	ENTREPRENEUR						BUS			0	111	111	11	3	-2.0	10	1	10	2.8083028083028	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20220818181500	https://www.prnewswire.com:443/news-releases/resecurity-named-as-one-of-americas-fastest-growing-private-cybersecurity-companies-by-inc-magazine-301608779.html
1059194974	20220818	202208	2022	2022.6247	CAN	CANADA	CAN																		0	043	043	04	1	2.8	4	1	4	-3.17460317460318	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20220818181500	https://www.medscape.com/viewarticle/979394
1059194975	20220818	202208	2022	2022.6247	CAN	CANADA	CAN																		1	043	043	04	1	2.8	3	1	2	4.0590405904059	4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	0								4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	20220818181500	https://www.kelownadailycourier.ca/entertainment/article_b7d6f3a2-1f0e-11ed-964a-5fb470449465.html
1059194976	20220818	202208	2022	2022.6247	CAN	CANADA	CAN																		0	051	051	05	1	3.4	3	1	3	-3.17460317460318	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20220818181500	https://www.medscape.com/viewarticle/979394
1059194977	20220818	202208	2022	2022.6247	CAN	CANADA	CAN																		0	051	051	05	1	3.4	2	1	2	-2.75229357798165	4	Huron County, Ontario, Canada	CA	CA08	12658	43.6667	-81.5	-566485	0								4	Huron County, Ontario, Canada	CA	CA08	12658	43.6667	-81.5	-566485	20220818181500	https://www.stthomastimesjournal.com:443/opinion/letters/letter-less-hysteria-and-more-substance-needed-in-woodlot-protection-discussion
1059194978	20220818	202208	2022	2022.6247	CAN	CANADA	CAN																		0	110	110	11	3	-2.0	5	1	5	-3.17460317460318	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20220818181500	https://www.medscape.com/viewarticle/979394
1059194979	20220818	202208	2022	2022.6247	CAN	CANADA	CAN																		1	130	130	13	3	-4.4	10	1	10	-2.75229357798165	4	Guelph, Ontario, Canada	CA	CA08	12688	43.55	-80.25	-565712	0								4	Guelph, Ontario, Canada	CA	CA08	12688	43.55	-80.25	-565712	20220818181500	https://www.stthomastimesjournal.com:443/opinion/letters/letter-less-hysteria-and-more-substance-needed-in-woodlot-protection-discussion
1059194980	20220818	202208	2022	2022.6247	CAN	CANADA	CAN								SWE	LUND	SWE								1	043	043	04	1	2.8	11	1	6	4.0590405904059	4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	20220818181500	https://www.kelownadailycourier.ca/entertainment/article_b7d6f3a2-1f0e-11ed-964a-5fb470449465.html
1059194981	20220818	202208	2022	2022.6247	CAN	CANADA	CAN								SWE	SWEDEN	SWE								1	070	070	07	2	7.0	10	1	10	-1.1764705882353	1	Canada	CA	CA		60	-96	CA	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	20220818181500	http://www.euronews.com/2022/08/18/british-army-trains-ukrainian-soldiers-in-urban-combat-techniques
1059194982	20220818	202208	2022	2022.6247	CAN	CANADA	CAN								USA	THE US	USA								1	040	040	04	1	1.0	5	1	5	2.19579139981702	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220818181500	https://hypebeast.com/2022/8/omah-lay-boy-alone-album-interview
1059194983	20220818	202208	2022	2022.6247	CANCVL	CANADA	CAN					CVL			CAN	CANADA	CAN								0	051	051	05	1	3.4	4	1	4	-2.75229357798165	4	Huron County, Ontario, Canada	CA	CA08	12658	43.6667	-81.5	-566485	4	Huron County, Ontario, Canada	CA	CA08	12658	43.6667	-81.5	-566485	4	Huron County, Ontario, Canada	CA	CA08	12658	43.6667	-81.5	-566485	20220818181500	https://www.stthomastimesjournal.com:443/opinion/letters/letter-less-hysteria-and-more-substance-needed-in-woodlot-protection-discussion
1059194984	20220818	202208	2022	2022.6247	CANGOV	CANADA	CAN					GOV			CANCVL	ONTARIO	CAN					CVL			1	100	100	10	3	-5.0	2	1	2	-2.75229357798165	4	Ridgetown, Ontario, Canada	CA	CA08	12644	42.4333	-81.8833	-572262	4	Ridgetown, Ontario, Canada	CA	CA08	12644	42.4333	-81.8833	-572262	4	Ridgetown, Ontario, Canada	CA	CA08	12644	42.4333	-81.8833	-572262	20220818181500	https://www.stthomastimesjournal.com:443/opinion/letters/letter-less-hysteria-and-more-substance-needed-in-woodlot-protection-discussion
1059194985	20220818	202208	2022	2022.6247	CHE	DAVOS	CHE																		0	040	040	04	1	1.0	5	1	5	-1.42857142857143	4	Li Peng, Zhejiang, China	CH	CH02	13323	30.8393	119.956	11018891	0								4	Li Peng, Zhejiang, China	CH	CH02	13323	30.8393	119.956	11018891	20220818181500	https://www.dailymaverick.co.za/article/2022-08-18-the-1994-unwritten-social-compact-why-the-anc-made-mistakes-early-on-and-still-struggles-to-correct-its-course/
1059194986	20220818	202208	2022	2022.6247	CHE	SWITZERLAND	CHE																		1	125	125	12	3	-5.0	4	2	4	1.14942528735632	1	Switzerland	SZ	SZ		47	8	SZ	0								1	Switzerland	SZ	SZ		47	8	SZ	20220818181500	https://roscommonherald.ie/2022/08/18/forest-agree-initial-25-million-fee-for-wolves-midfielder-morgan-gibbs-white/
1059194987	20220818	202208	2022	2022.6247	CHE	SWITZERLAND	CHE								EDU	STUDENT						EDU			0	036	036	03	1	4.0	2	1	2	2.83607487237664	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220818181500	https://www.news-journalonline.com/story/news/local/volusia/2022/08/18/new-mary-mcleod-bethune-statue-now-stands-on-daytona-beach-riverfront/10345424002/
1059194988	20220818	202208	2022	2022.6247	CHE	SWITZERLAND	CHE								EDU	STUDENT						EDU			0	036	036	03	1	4.0	8	1	8	2.83607487237664	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20220818181500	https://www.news-journalonline.com/story/news/local/volusia/2022/08/18/new-mary-mcleod-bethune-statue-now-stands-on-daytona-beach-riverfront/10345424002/
1059194989	20220818	202208	2022	2022.6247	CHN	CHINA	CHN								AUS	AUSTRALIA	AUS								1	061	061	06	2	6.4	8	1	8	0.77279752704792	4	Fort Saskatchewan, Alberta, Canada	CA	CA01	154724	53.7167	-113.2	-564833	4	Black Sea, Oceans (general), Oceans	OS	OS00		43	35	-1506338	4	Fort Saskatchewan, Alberta, Canada	CA	CA01	154724	53.7167	-113.2	-564833	20220818181500	https://fortsaskonline.com/articles/bullish-wheat-market-ahead
1059194990	20220818	202208	2022	2022.6247	CHN	CHINA	CHN								AUS	AUSTRALIA	AUS								1	061	061	06	2	6.4	2	1	2	0.77279752704792	4	Fort Saskatchewan, Alberta, Canada	CA	CA01	154724	53.7167	-113.2	-564833	4	Fort Saskatchewan, Alberta, Canada	CA	CA01	154724	53.7167	-113.2	-564833	4	Fort Saskatchewan, Alberta, Canada	CA	CA01	154724	53.7167	-113.2	-564833	20220818181500	https://fortsaskonline.com/articles/bullish-wheat-market-ahead
1059194991	20220818	202208	2022	2022.6247	CHN	CHINA	CHN								BUS	COMPANIES						BUS			0	080	080	08	2	5.0	1	1	1	1.35421074904782	4	Poipet, Banté Mé Cheay, Cambodia	CB	CB25	26967	13.6561	102.562	-1024760	4	Poipet, Banté Mé Cheay, Cambodia	CB	CB25	26967	13.6561	102.562	-1024760	4	Phnom Tamao, Siem Ré, Cambodia	CB	CB24	12437	13.6234	104.144	-1033077	20220818181500	https://pulitzercenter.org/stories/reforestation-follows-cambodian-pms-intervention
1059194992	20220818	202208	2022	2022.6247	CHN	SHANGHAI	CHN								FRA	PARIS	FRA								1	043	043	04	1	2.8	1	1	1	2.12765957446809	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20220818181500	https://vmagazine.com/article/maison-francis-kurkdjians-newest-scent-is-a-love-letter-to-city-life/
1059194993	20220818	202208	2022	2022.6247	CHN	CHINA	CHN								FRA	FRANCE	FRA								1	043	043	04	1	2.8	1	1	1	2.12765957446809	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20220818181500	https://vmagazine.com/article/maison-francis-kurkdjians-newest-scent-is-a-love-letter-to-city-life/
1059194994	20220818	202208	2022	2022.6247	CHN	SHANGHAI	CHN								FRA	PARIS	FRA								1	043	043	04	1	2.8	3	1	3	2.12765957446809	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20220818181500	https://vmagazine.com/article/maison-francis-kurkdjians-newest-scent-is-a-love-letter-to-city-life/
1059194995	20220818	202208	2022	2022.6247	CHN	CHINA	CHN								JPN	JAPAN	JPN								0	061	061	06	2	6.4	1	1	1	-2.60416666666667	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220818181500	https://www.theguardian.com/commentisfree/2022/aug/18/the-guardian-view-on-rare-earths-mining-them-cant-cost-the-earth
1059194996	20220818	202208	2022	2022.6247	CHN	BEIJING	CHN								JPN	JAPAN	JPN								0	061	061	06	2	6.4	6	1	6	-2.60416666666667	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20220818181500	https://www.theguardian.com/commentisfree/2022/aug/18/the-guardian-view-on-rare-earths-mining-them-cant-cost-the-earth
1059194997	20220818	202208	2022	2022.6247	CHN	CHINESE	CHN								TMP	TIMOR LESTE	TMP								1	130	130	13	3	-4.4	1	1	1	-0.12315270935961	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20220818181500	https://www.theguardian.com/world/2022/aug/19/timor-leste-warns-it-will-work-with-china-if-australia-insists-on-pumping-timor-sea-gas-to-darwin
1059194998	20220818	202208	2022	2022.6247	CHN	CHINESE	CHN								TMP	TIMOR LESTE	TMP								1	130	130	13	3	-4.4	4	1	4	-0.12315270935961	1	China	CH	CH		35	105	CH	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20220818181500	https://www.theguardian.com/world/2022/aug/19/timor-leste-warns-it-will-work-with-china-if-australia-insists-on-pumping-timor-sea-gas-to-darwin
1059194999	20220818	202208	2022	2022.6247	CHN	CHINA	CHN								TMP	TIMOR LESTE	TMP								1	130	130	13	3	-4.4	10	1	10	-0.12315270935961	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20220818181500	https://www.theguardian.com/world/2022/aug/19/timor-leste-warns-it-will-work-with-china-if-australia-insists-on-pumping-timor-sea-gas-to-darwin
1059195000	20220818	202208	2022	2022.6247	CHN	CHINA	CHN								TWN	TAIWAN	TWN								0	011	011	01	1	-0.1	10	1	10	-2.57028112449799	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Taiwan	TW	TW		24	121	TW	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220818181500	https://nationalinterest.org/feature/can-taiwan-weather-coming-chinese-storm-204312
1059195001	20220818	202208	2022	2022.6247	CHR	CHRISTIAN				CHR															1	193	193	19	4	-10.0	5	1	5	-0.1841620626151	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220818181500	https://afn.net/media/2022/08/18/deceive-the-public-and-this-is-where-it-gets-you/
1059195002	20220818	202208	2022	2022.6247	COP	DETECTIVE						COP													1	010	010	01	1	0.0	6	1	6	-1.87110187110187	4	Papatoetoe, New Zealand (general), New Zealand	NZ	NZ00	22389	-36.9667	174.867	-1515836	0								4	Papatoetoe, New Zealand (general), New Zealand	NZ	NZ00	22389	-36.9667	174.867	-1515836	20220818181500	https://www.stuff.co.nz/national/crime/129620754/what-we-know-about-the-children-found-dead-in-suitcases
1059195003	20220818	202208	2022	2022.6247	COP	POLICE						COP													1	010	010	01	1	0.0	4	1	4	-4.0983606557377	3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	0								3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	20220818181500	https://www.10tv.com/article/news/crime/bicyclist-struck-crossing-north-columbus-intersection/530-cfbc8d00-7a1a-4530-953f-d378b818a573
1059195004	20220818	202208	2022	2022.6247	COP	POLICE						COP													0	012	012	01	1	-0.4	10	1	10	-1.87110187110187	4	Papatoetoe, New Zealand (general), New Zealand	NZ	NZ00	22389	-36.9667	174.867	-1515836	0								4	Papatoetoe, New Zealand (general), New Zealand	NZ	NZ00	22389	-36.9667	174.867	-1515836	20220818181500	https://www.stuff.co.nz/national/crime/129620754/what-we-know-about-the-children-found-dead-in-suitcases
1059195005	20220818	202208	2022	2022.6247	COP	DEPUTY						COP													0	020	020	02	1	3.0	4	1	4	1.78041543026706	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20220818181500	https://www.theguardian.com/environment/2022/aug/19/bank-australia-to-steer-customers-towards-electric-vehicles-with-halt-to-loans-for-fossil-fuel-cars-in-2025
1059195006	20220818	202208	2022	2022.6247	COP	PRISON						COP													1	026	026	02	1	4.0	10	1	10	-0.52083333333334	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20220818181500	https://www.heraldbulletin.com/opinion/maleah-stringer-column-all-benefit-as-prisoners-dogs-work-together/article_2aad78bc-1d9b-11ed-b606-a79cf0f0245b.html
1059195007	20220818	202208	2022	2022.6247	COP	POLICE						COP													1	030	030	03	1	4.0	10	1	10	-7.42574257425743	1	Denmark	DA	DA		56	10	DA	0								1	Denmark	DA	DA		56	10	DA	20220818181500	https://dunyanews.tv/en/Crime/664177---Faisalabad-torture-case:-Court-handovers-Sheikh-Danish-to-police-for-p
1059195008	20220818	202208	2022	2022.6247	COP	PRISON						COP													1	0353	035	03	1	7.0	10	1	10	-0.52083333333334	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20220818181500	https://www.heraldbulletin.com/opinion/maleah-stringer-column-all-benefit-as-prisoners-dogs-work-together/article_2aad78bc-1d9b-11ed-b606-a79cf0f0245b.html
1059195009	20220818	202208	2022	2022.6247	COP	POLICE						COP													1	051	051	05	1	3.4	10	1	10	-1.84162062615101	4	Manurewa, New Zealand (general), New Zealand	NZ	NZ00	22389	-37.0333	174.9	-1513330	0								4	Manurewa, New Zealand (general), New Zealand	NZ	NZ00	22389	-37.0333	174.9	-1513330	20220818181500	https://www.rnz.co.nz/news/national/473089/human-remains-found-in-suitcases-were-of-two-children-police-say
1059195010	20220818	202208	2022	2022.6247	COP	DEPUTY						COP													0	051	051	05	1	3.4	4	1	4	1.78041543026706	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20220818181500	https://www.theguardian.com/environment/2022/aug/19/bank-australia-to-steer-customers-towards-electric-vehicles-with-halt-to-loans-for-fossil-fuel-cars-in-2025
1059195011	20220818	202208	2022	2022.6247	COP	POLICE						COP													1	090	090	09	2	-2.0	1	1	1	-8.36120401337792	3	Lavonia, Georgia, United States	US	USGA	GA119	34.4359	-83.1068	316687	0								3	Lavonia, Georgia, United States	US	USGA	GA119	34.4359	-83.1068	316687	20220818181500	https://www.onlineathens.com/story/news/2022/08/18/vfw-commander-lavonia-charged-falsifying-her-veteran-status/7832925001/
1059195012	20220818	202208	2022	2022.6247	COP	POLICE						COP													1	112	112	11	3	-2.0	10	1	10	-9.09090909090909	4	Indore, Madhya Pradesh, India	IN	IN35	17729	22.7167	75.8333	-2097803	0								4	Indore, Madhya Pradesh, India	IN	IN35	17729	22.7167	75.8333	-2097803	20220818181500	https://www.freepressjournal.in/indore/bhikangaon-capital-punishment-demanded-in-case-of-man-killed-by-neighbours
1059195013	20220818	202208	2022	2022.6247	COP	SECURITY FORCE						COP													1	154	154	15	4	-7.2	8	1	8	-2.34375	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220818181500	https://www.freepressjournal.in/mumbai/raigad-gun-scare-high-alert-sounded-ahead-of-dahi-handi-and-upcoming-ganapati-festival-says-devendra-fadnavis
1059195014	20220818	202208	2022	2022.6247	COP	SECURITY FORCE						COP													1	154	154	15	4	-7.2	2	1	2	-2.34375	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	0								1	Australia	AS	AS		-25	135	AS	20220818181500	https://www.freepressjournal.in/mumbai/raigad-gun-scare-high-alert-sounded-ahead-of-dahi-handi-and-upcoming-ganapati-festival-says-devendra-fadnavis
1059195015	20220818	202208	2022	2022.6247	COP	POLICE						COP													1	1723	172	17	4	-5.0	30	2	30	0.66889632107024	0								0								0								20220818181500	https://www.oxfordmail.co.uk/news/20672278.car-crash-witney-causes-long-road-closure/
1059195016	20220818	202208	2022	2022.6247	COP	PRISON						COP													0	173	173	17	4	-5.0	2	1	2	-6.38297872340426	4	Tegucigalpa, Francisco MorazáHO, Honduras	HO	HO08	17301	14.1	-87.2167	-1130280	0								4	Tegucigalpa, Francisco MorazáHO, Honduras	HO	HO08	17301	14.1	-87.2167	-1130280	20220818181500	https://www.dailymail.co.uk/news/article-11124501/Honduran-drug-trafficker-Lord-Skies-extradited-Texas-smuggling-cocaine.html
1059195017	20220818	202208	2022	2022.6247	COP	PRISON						COP													0	173	173	17	4	-5.0	6	1	6	-6.38297872340426	4	Tegucigalpa, Francisco MorazáHO, Honduras	HO	HO08	17301	14.1	-87.2167	-1130280	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220818181500	https://www.dailymail.co.uk/news/article-11124501/Honduran-drug-trafficker-Lord-Skies-extradited-Texas-smuggling-cocaine.html
1059195018	20220818	202208	2022	2022.6247	COP	PRISON						COP													1	173	173	17	4	-5.0	2	1	2	-6.43776824034335	1	Slovenia	SI	SI		46.25	15.166667	SI	0								1	Slovenia	SI	SI		46.25	15.166667	SI	20220818181500	http://www.euronews.com/my-europe/2022/08/18/is-corruption-really-getting-worse-in-europe-or-are-perceptions-all-wrong
1059195019	20220818	202208	2022	2022.6247	COP	POLICE						COP													1	190	190	19	4	-10.0	2	1	2	-2.13903743315508	4	Pampanga, Davao City, Philippines	RP	RPC3	24267	7.11	125.649	-2443766	0								4	Pampanga, Davao City, Philippines	RP	RPC3	24267	7.11	125.649	-2443766	20220818181500	https://www.bworldonline.com/the-nation/2022/08/18/469394/agents-seize-p220-million-worth-of-sugar-in-three-separate-raids/
