1059169286	20220818	202208	2022	2022.6247	COP	POLICE						COP													1	190	190	19	4	-10.0	24	4	24	-5.47550432276657	4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	0								4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	20220818151500	https://www.echo-news.co.uk/news/national/20671475.missing-nurse-taking-trains-appearing-dazed-confused-say-police/
1059169287	20220818	202208	2022	2022.6247	COP	POLICE						COP			ARM	YEREVAN	ARM								1	090	090	09	2	-2.0	5	1	5	-4.12844036697248	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20220818151500	https://hetq.am/en/article/147444
1059169288	20220818	202208	2022	2022.6247	COP	DEPUTY						COP			BLRGOV	BELARUS	BLR					GOV			1	046	046	04	1	7.0	5	1	5	-3.67647058823529	1	Belarus	BO	BO		53	28	BO	1	Belarus	BO	BO		53	28	BO	1	Belarus	BO	BO		53	28	BO	20220818151500	https://odessa-journal.com/belarus-returns-to-soviet-times-ex-minister-spoke-about-the-situation-in-the-country-and-the-threat-to-ukraine/
1059169289	20220818	202208	2022	2022.6247	COP	POLICE OFFICER						COP			GOV	KING						GOV			0	010	010	01	1	0.0	6	1	6	-0.31217481789802	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220818151500	https://www.cbc.ca/news/canada/calgary/thin-blue-line-decal-calgary-police-office-1.6554587
1059169290	20220818	202208	2022	2022.6247	COP	POLICE						COP			IRL	IRELAND	IRL								1	043	043	04	1	2.8	2	1	2	-2.4390243902439	4	Belturbet, Cavan, Ireland	EI	EI02	18284	54.1	-7.45	-1500920	4	Belturbet, Cavan, Ireland	EI	EI02	18284	54.1	-7.45	-1500920	4	Belturbet, Cavan, Ireland	EI	EI02	18284	54.1	-7.45	-1500920	20220818151500	https://www.anglocelt.ie/2022/08/18/closure-after-border-crash/
1059169291	20220818	202208	2022	2022.6247	COP	POLICE						COP			KENGOV	UHURU KENYATTA	KEN					GOV			0	190	190	19	4	-10.0	5	1	5	-7.10784313725491	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220818151500	https://www.ibtimes.com/kenyas-election-commission-eye-vote-storm-3603489
1059169292	20220818	202208	2022	2022.6247	COP	POLICE						COP			MED	MEDIA						MED			1	020	020	02	1	3.0	5	1	5	-10.1449275362319	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	20220818151500	https://www.abcactionnews.com/news/region-pinellas/75-year-old-clearwater-woman-arrested-for-hit-and-run-that-critically-injured-bicyclist-police
1059169293	20220818	202208	2022	2022.6247	COP	POLICE						COP			MED	MEDIA						MED			1	042	042	04	1	1.9	5	1	5	-10.1449275362319	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	20220818151500	https://www.abcactionnews.com/news/region-pinellas/75-year-old-clearwater-woman-arrested-for-hit-and-run-that-critically-injured-bicyclist-police
1059169294	20220818	202208	2022	2022.6247	COP	POLICE OFFICER						COP			USAGOV	UNITED STATES	USA					GOV			0	010	010	01	1	0.0	2	1	2	-0.31217481789802	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220818151500	https://www.cbc.ca/news/canada/calgary/thin-blue-line-decal-calgary-police-office-1.6554587
1059169295	20220818	202208	2022	2022.6247	COPGOV	DRUG ENFORCEMENT						COP	GOV		CHN	CHINA	CHN								0	130	130	13	3	-4.4	1	1	1	-4.83005366726297	1	Mexico	MX	MX		23	-102	MX	1	China	CH	CH		35	105	CH	1	Mexico	MX	MX		23	-102	MX	20220818151500	http://www.msn.com/en-us/news/politics/white-house-announces-funding-for-youth-substance-abuse-programs-to-tackle-overdose-epidemic/ar-AA10NQGl
1059169296	20220818	202208	2022	2022.6247	COPGOV	DRUG ENFORCEMENT						COP	GOV		CHN	CHINA	CHN								0	130	130	13	3	-4.4	1	1	1	-4.83005366726297	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20220818151500	http://www.msn.com/en-us/news/politics/white-house-announces-funding-for-youth-substance-abuse-programs-to-tackle-overdose-epidemic/ar-AA10NQGl
1059169297	20220818	202208	2022	2022.6247	COPGOV	DRUG ENFORCEMENT						COP	GOV		MEX	MEXICO	MEX								0	130	130	13	3	-4.4	8	1	8	-4.83005366726297	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20220818151500	http://www.msn.com/en-us/news/politics/white-house-announces-funding-for-youth-substance-abuse-programs-to-tackle-overdose-epidemic/ar-AA10NQGl
1059169298	20220818	202208	2022	2022.6247	CRM	CRIMINAL						CRM													1	015	015	01	1	0.0	3	1	3	-12.5233644859813	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220818151500	http://www.msn.com/en-us/money/news/allen-weisselberg%E2%80%94longtime-trump-organization-cfo%E2%80%94pleads-guilty-in-tax-scheme/ar-AA10NQHM
1059169299	20220818	202208	2022	2022.6247	CRM	CRIMINAL						CRM													0	192	192	19	4	-9.5	5	1	5	-5.45947778908104	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220818151500	https://www.texasstandard.org/stories/texas-abortion-law-history-dates-before-civil-war/
1059169300	20220818	202208	2022	2022.6247	CRM	CONVICTS						CRM			IND	HINDUSTAN	IND								1	010	010	01	1	0.0	2	1	2	-9.25925925925926	4	Hindustan, India (general), India	IN	IN00	17857	28	76	-3414754	4	Hindustan, India (general), India	IN	IN00	17857	28	76	-3414754	4	Hindustan, India (general), India	IN	IN00	17857	28	76	-3414754	20220818151500	https://nation.africa/kenya/news/gender/indian-woman-gang-raped-while-pregnant-numb-after-attackers-released-3918954
1059169301	20220818	202208	2022	2022.6247	CRM	CONVICTS						CRM			IND	HINDUSTAN	IND								1	173	173	17	4	-5.0	2	1	2	-9.25925925925926	4	Hindustan, India (general), India	IN	IN00	17857	28	76	-3414754	4	Hindustan, India (general), India	IN	IN00	17857	28	76	-3414754	4	Hindustan, India (general), India	IN	IN00	17857	28	76	-3414754	20220818151500	https://nation.africa/kenya/news/gender/indian-woman-gang-raped-while-pregnant-numb-after-attackers-released-3918954
1059169302	20220818	202208	2022	2022.6247	CRM	CRIMINAL						CRM			SAU	SAUDI	SAU								0	172	172	17	4	-5.0	2	1	2	-3.44311377245508	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220818151500	https://www.theintelligencer.com/news/article/Saudi-doctoral-student-gets-34-years-in-prison-17381549.php
1059169303	20220818	202208	2022	2022.6247	CRM	CRIMINAL						CRM			USA	UNITED STATES	USA								0	112	112	11	3	-2.0	2	1	2	-10.0998890122086	3	Rikers Island, New York, United States	US	USNY	NY005	40.7907	-73.881	962524	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Rikers Island, New York, United States	US	USNY		40.7907	-73.881	962524	20220818151500	https://www.abc10.com/article/news/nation-world/trump-cfo-testifying/507-30d940e2-f33a-4715-8511-42f176e975ab
1059169304	20220818	202208	2022	2022.6247	CRM	CRIMINAL						CRM			USA	PORTLAND	USA								1	173	173	17	4	-5.0	2	1	2	-5.96026490066225	3	Cumberland County, Maine, United States	US	USME	ME005	43.8501	-70.3328	581288	3	Cumberland County, Maine, United States	US	USME		43.8501	-70.3328	581288	3	Cumberland County, Maine, United States	US	USME		43.8501	-70.3328	581288	20220818151500	https://b985.fm/maine-woman-shot-in-butt-following-scuffle-with-cops/
1059169305	20220818	202208	2022	2022.6247	CRM	CRIMINAL						CRM			USA	PORTLAND	USA								1	180	180	18	4	-9.0	2	1	2	-5.96026490066225	3	Cumberland County, Maine, United States	US	USME	ME005	43.8501	-70.3328	581288	3	Cumberland County, Maine, United States	US	USME		43.8501	-70.3328	581288	3	Cumberland County, Maine, United States	US	USME		43.8501	-70.3328	581288	20220818151500	https://b985.fm/maine-woman-shot-in-butt-following-scuffle-with-cops/
1059169306	20220818	202208	2022	2022.6247	CRM	CRIMINAL						CRM			USAMED	THE ASSOCIATED PRESS	USA					MED			1	015	015	01	1	0.0	9	1	6	-12.5233644859813	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220818151500	http://www.msn.com/en-us/money/news/allen-weisselberg%E2%80%94longtime-trump-organization-cfo%E2%80%94pleads-guilty-in-tax-scheme/ar-AA10NQHM
1059169307	20220818	202208	2022	2022.6247	CUB	CUBA	CUB								BUS	BANK						BUS			0	061	061	06	2	6.4	2	1	2	-0.55045871559633	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Baroda, Gujarat, India	IN	IN09	70124	22.3	73.2	-2114049	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220818151500	https://economictimes.indiatimes.com/news/economy/foreign-trade/india-may-settle-cuba-trade-in-rupees/articleshow/93644569.cms
1059169308	20220818	202208	2022	2022.6247	CUB	HAVANA	CUB								INDBUS	BARODA	IND					BUS			0	061	061	06	2	6.4	2	1	2	-0.55045871559633	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Baroda, Gujarat, India	IN	IN09	70124	22.3	73.2	-2114049	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20220818151500	https://economictimes.indiatimes.com/news/economy/foreign-trade/india-may-settle-cuba-trade-in-rupees/articleshow/93644569.cms
1059169309	20220818	202208	2022	2022.6247	CUBGOVBUS	CUBAN	CUB					GOV	BUS		GOVBUS	RESERVE BANK						GOV	BUS		1	040	040	04	1	1.0	10	1	10	-0.55045871559633	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20220818151500	https://economictimes.indiatimes.com/news/economy/foreign-trade/india-may-settle-cuba-trade-in-rupees/articleshow/93644569.cms
1059169310	20220818	202208	2022	2022.6247	CVL	TOURIST						CVL													1	010	010	01	1	0.0	3	1	3	-4.28954423592494	4	Bastia, Corse, France	FR	FRA5	16271	42.7028	9.45	-1410679	0								4	Bastia, Corse, France	FR	FRA5	16271	42.7028	9.45	-1410679	20220818151500	https://www.thelocal.fr/20220818/three-dead-as-200km-h-winds-batter-corsica/
1059169311	20220818	202208	2022	2022.6247	CVL	COMMUNITY						CVL													1	010	010	01	1	0.0	2	1	2	3.93374741200828	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	0								3	Ashburnham, Massachusetts, United States	US	USMA	MA027	42.6362	-71.9079	610009	20220818151500	https://www.atholdailynews.com/United-Way-of-North-Central-Mass-awards-more-than-$1M-in-grants-47635426
1059169312	20220818	202208	2022	2022.6247	CVL	VOTER						CVL													1	014	014	01	1	0.0	5	1	5	-0.52083333333333	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	0								1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20220818151500	https://www.wallowa.com/news/local/wallowa-county-voters-to-decide-on-psilocybin-ban/article_3af04ed6-1e84-11ed-ba0b-177dc56896da.html
1059169313	20220818	202208	2022	2022.6247	CVL	POPULATION						CVL													1	020	020	02	1	3.0	5	1	5	-9.04733373277415	4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	0								4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	20220818151500	https://moderndiplomacy.eu/2022/08/18/the-intensifying-war-in-yemen-worlds-worst-humanitarian-crisis/
1059169314	20220818	202208	2022	2022.6247	CVL	TRAVELLER						CVL													1	020	020	02	1	3.0	8	1	8	4.60704607046071	1	Thailand	TH	TH		15	100	TH	0								1	Thailand	TH	TH		15	100	TH	20220818151500	https://www.traveldailymedia.com/centara-grand-mirage-beach-resort-pattaya-launches-adventure-park/
1059169315	20220818	202208	2022	2022.6247	CVL	RESIDENTS						CVL													1	036	036	03	1	4.0	5	1	5	0	4	Eastbourne, East Sussex, United Kingdom	UK	UKE2	40107	50.8	0.25	-2595114	0								4	Eastbourne, East Sussex, United Kingdom	UK	UKE2	40107	50.8	0.25	-2595114	20220818151500	https://www.echo-news.co.uk/news/20671538.southend-airport-set-host-famous-red-arrows/
1059169316	20220818	202208	2022	2022.6247	CVL	COMMUNITY						CVL													0	036	036	03	1	4.0	10	1	10	2.72727272727272	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	0								3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20220818151500	https://www.state.gov/first-cities-summit-of-the-americas-to-be-held-april-26-28-2023-in-denver/
1059169317	20220818	202208	2022	2022.6247	CVL	COMMUNITY						CVL													1	071	071	07	2	7.4	5	1	5	3.93374741200828	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20220818151500	https://www.atholdailynews.com/United-Way-of-North-Central-Mass-awards-more-than-$1M-in-grants-47635426
1059169318	20220818	202208	2022	2022.6247	CVL	CIVILIAN						CVL													0	113	113	11	3	-2.0	1	1	1	-9.04733373277415	1	Saudi Arabia	SA	SA		25	45	SA	0								1	Saudi Arabia	SA	SA		25	45	SA	20220818151500	https://moderndiplomacy.eu/2022/08/18/the-intensifying-war-in-yemen-worlds-worst-humanitarian-crisis/
1059169319	20220818	202208	2022	2022.6247	CVL	CITIZEN						CVL													1	190	190	19	4	-10.0	5	1	5	-9.04733373277415	4	Hodeida, Al ?udaydah, Yemen	YM	YM08	32740	14.7978	42.9545	-3183075	0								4	Hodeida, Al ?udaydah, Yemen	YM	YM08	32740	14.7978	42.9545	-3183075	20220818151500	https://moderndiplomacy.eu/2022/08/18/the-intensifying-war-in-yemen-worlds-worst-humanitarian-crisis/
1059169320	20220818	202208	2022	2022.6247	CVL	SCIENTIST						CVL			BRA	BRAZIL	BRA								0	130	130	13	3	-4.4	1	1	1	-4.10493077483605	4	Sumatra, Indonesia (general), Indonesia	ID	ID00	18585	0	102	-2698115	4	Sumatra, Indonesia (general), Indonesia	ID	ID00	18585	0	102	-2698115	4	Sumatra, Indonesia (general), Indonesia	ID	ID00	18585	0	102	-2698115	20220818151500	https://news.mongabay.com/newsletter/newsletter-2022-08-18/
1059169321	20220818	202208	2022	2022.6247	CVL	SCIENTIST						CVL			BRA	BRAZIL	BRA								0	130	130	13	3	-4.4	4	1	4	-4.10493077483605	4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	20220818151500	https://news.mongabay.com/newsletter/newsletter-2022-08-18/
1059169322	20220818	202208	2022	2022.6247	CVL	VILLAGE						CVL			EDU	SCHOOL						EDU			1	173	173	17	4	-5.0	10	1	10	-9.70588235294113	3	Leonard Lake, California, United States	US	USCA	CA045	39.2679	-123.367	227028	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20220818151500	https://www.mirror.co.uk/news/us-news/serial-killer-sex-slave-owner-27775461
1059169323	20220818	202208	2022	2022.6247	CVL	THE POOR						CVL			GOV	GOVERNMENT						GOV			0	110	110	11	3	-2.0	5	1	5	-0.94043887147335	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20220818151500	https://www.downtoearth.org.in/blog/mining/citizen-participation-in-ghana-s-gold-mining-sector-a-ray-of-hope-for-galamseyers--84400
1059169324	20220818	202208	2022	2022.6247	CVL	VOTER						CVL			INDGOVBUS	FAROOQ ABDULLAH	IND					GOV	BUS		1	046	046	04	1	7.0	2	1	2	-0.24630541871921	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20220818151500	https://economictimes.indiatimes.com/news/india/post-article-370-and-applicability-of-rpa-any-indian-ordinarily-residing-at-a-place-eligible-to-vote-there-jk-govt/articleshow/93644712.cms
1059169325	20220818	202208	2022	2022.6247	CVL	TRAVELLER						CVL			THA	THAILAND	THA								1	020	020	02	1	3.0	2	1	2	4.60704607046071	1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	20220818151500	https://www.traveldailymedia.com/centara-grand-mirage-beach-resort-pattaya-launches-adventure-park/
1059169326	20220818	202208	2022	2022.6247	CVL	CITIZEN						CVL			UKR	UKRAINIAN	UKR								1	090	090	09	2	-2.0	1	1	1	-1.21212121212121	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Ukraine	UP	UP		49	32	UP	20220818151500	https://kvia.com/news/2022/08/18/putin-revives-stalin-era-mother-heroine-award-for-women-with-10-children/
1059169327	20220818	202208	2022	2022.6247	CVL	CITIZEN						CVL			UKR	UKRAINIAN	UKR								1	090	090	09	2	-2.0	1	1	1	-1.21212121212121	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220818151500	https://kvia.com/news/2022/08/18/putin-revives-stalin-era-mother-heroine-award-for-women-with-10-children/
1059169328	20220818	202208	2022	2022.6247	CVL	CITIZEN						CVL			USA	UNITED STATES	USA								1	0311	031	03	1	5.2	10	1	10	0	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220818151500	https://www.forbes.com/sites/andyjsemotiuk/2022/08/18/e-2-visa-options-that-make-sense/
1059169329	20220818	202208	2022	2022.6247	CVL	RESIDENTS						CVL			USA	WISCONSIN	USA								1	081	081	08	2	5.0	7	1	7	4.38871473354232	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20220818151500	https://www.superiortelegram.com/news/local/superior-voters-to-weigh-in-on-legal-marijuana
1059169330	20220818	202208	2022	2022.6247	DEU	FRANKFURT	DEU																		1	110	110	11	3	-2.0	6	1	6	-4.55341506129598	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	0								4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20220818151500	http://www.chinaview.cn/europe/20220818/e6aac66ff3fb4966bd1eefede13a6fac/c.html
1059169331	20220818	202208	2022	2022.6247	DEU	GERMANY	DEU																		1	111	111	11	3	-2.0	2	1	2	4.5045045045045	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220818151500	https://www.business-standard.com/content/press-releases-ani/sanosan-expands-its-footprint-to-capture-a-larger-share-of-the-premium-baby-skin-care-market-in-india-122081801009_1.html
1059169332	20220818	202208	2022	2022.6247	DEU	GERMANY	DEU								DEUGOV	GERMANY	DEU					GOV			1	111	111	11	3	-2.0	4	1	4	-4.85611510791367	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20220818151500	https://www.ynetnews.com/article/s13dq2jaq
1059169333	20220818	202208	2022	2022.6247	DEU	FRANKFURT	DEU								EUR	EUROPE	EUR								1	110	110	11	3	-2.0	4	1	4	-4.55341506129598	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20220818151500	http://www.chinaview.cn/europe/20220818/e6aac66ff3fb4966bd1eefede13a6fac/c.html
1059169334	20220818	202208	2022	2022.6247	DEU	GERMAN	DEU								GOV	REGIME						GOV			0	112	112	11	3	-2.0	2	1	2	-6.64451827242525	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20220818151500	https://www.foxnews.com/world/mali-africas-afghanistan-france-withdraw-troops-terror-groups-run-amok
1059169335	20220818	202208	2022	2022.6247	DEU	GERMAN	DEU								GOV	REGIME						GOV			0	112	112	11	3	-2.0	2	1	2	-6.64451827242525	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20220818151500	https://www.foxnews.com/world/mali-africas-afghanistan-france-withdraw-troops-terror-groups-run-amok
1059169336	20220818	202208	2022	2022.6247	DEU	BERLIN	DEU								ISR	ISRAEL	ISR								1	046	046	04	1	7.0	2	1	2	-4.85611510791367	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20220818151500	https://www.ynetnews.com/article/s13dq2jaq
1059169337	20220818	202208	2022	2022.6247	DEU	GERMANY	DEU								ISRGOV	ISRAEL	ISR					GOV			0	051	051	05	1	3.4	2	1	2	-4.85611510791367	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20220818151500	https://www.ynetnews.com/article/s13dq2jaq
1059169338	20220818	202208	2022	2022.6247	DEU	GERMANY	DEU								ISRGOV	ISRAEL	ISR					GOV			0	051	051	05	1	3.4	2	1	2	-4.85611510791367	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20220818151500	https://www.ynetnews.com/article/s13dq2jaq
1059169339	20220818	202208	2022	2022.6247	DEUGOV	GERMAN	DEU					GOV													1	111	111	11	3	-2.0	3	1	3	-4.85611510791367	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	0								4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20220818151500	https://www.ynetnews.com/article/s13dq2jaq
1059169340	20220818	202208	2022	2022.6247	DEUGOV	GERMAN	DEU					GOV			GOV	REGIME						GOV			0	112	112	11	3	-2.0	6	1	6	-6.64451827242525	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20220818151500	https://www.foxnews.com/world/mali-africas-afghanistan-france-withdraw-troops-terror-groups-run-amok
1059169341	20220818	202208	2022	2022.6247	DNK	DANISH	DNK																		1	013	013	01	1	0.4	6	1	6	-0.416666666666666	3	Ocean City, New Jersey, United States	US	USNJ	NJ009	39.2776	-74.5746	878936	0								3	Ocean City, New Jersey, United States	US	USNJ		39.2776	-74.5746	878936	20220818151500	https://pressofatlanticcity.com/news/local/brigantine-residents-have-questions-about-offshore-windmills/article_88a930de-1d85-11ed-b413-5f99d460bef0.html
1059169342	20220818	202208	2022	2022.6247	DNK	DENMARK	DNK																		1	042	042	04	1	1.9	10	1	10	2.51046025104602	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20220818151500	https://carlow-nationalist.ie/2022/08/18/irelands-first-lego-store-opens-in-dublin/
1059169343	20220818	202208	2022	2022.6247	EDU	PROFESSOR						EDU													1	010	010	01	1	0.0	5	1	5	-0.93959731543624	1	Philippines	RP	RP		13	122	RP	0								1	Philippines	RP	RP		13	122	RP	20220818151500	https://floridatrend.com/article/34358/at-some-universities-tenure-may-become-a-thing-of-the-past-that-could-have-an-economic-impact
1059169344	20220818	202208	2022	2022.6247	EDU	STUDENT						EDU													0	013	013	01	1	0.4	10	1	10	3.52220520673813	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	0								4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20220818151500	https://www.oldham-chronicle.co.uk/news-features/139/main-news/147549/a-level-results-day-crompton-house-head-praises-recipe-for-success
1059169345	20220818	202208	2022	2022.6247	EDU	STUDENT						EDU													1	020	020	02	1	3.0	10	1	10	3.52220520673813	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	0								4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20220818151500	https://www.oldham-chronicle.co.uk/news-features/139/main-news/147549/a-level-results-day-crompton-house-head-praises-recipe-for-success
1059169346	20220818	202208	2022	2022.6247	EDU	SCHOOL						EDU													0	030	030	03	1	4.0	10	1	10	2.0979020979021	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	0								4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20220818151500	https://thechronicle.com.gh/govt-to-introduce-mobile-app-for-tax-payment/
