1060173655	20220825	202208	2022	2022.6438											USA	UNITED STATES	USA								0	046	046	04	1	7.0	4	1	4	-5.50161812297735	0								3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	20220825170000	https://www.telegram.com/story/news/2022/08/24/devin-brosnan-atlanta-police-officer-who-graduated-algonquin-regional-not-charged-2020-shooting-rays/7883188001/
1060173656	20220825	202208	2022	2022.6438											USA	UNITED STATES	USA								1	060	060	06	2	6.0	4	1	4	-2.00445434298441	0								1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20220825170000	https://economictimes.indiatimes.com/news/international/uk/sylvester-stallones-wife-jennifer-flavin-files-for-divorce-did-a-dog-trigger-the-separation/articleshow/93783792.cms
1060173657	20220825	202208	2022	2022.6438											USA	UNITED STATES	USA								1	112	112	11	3	-2.0	8	1	4	-13.2890365448505	0								3	Naugatuck, Connecticut, United States	US	USCT	CT009	41.4859	-73.0507	209191	3	Naugatuck, Connecticut, United States	US	USCT	CT009	41.4859	-73.0507	209191	20220825170000	https://dailycaller.com/2022/08/25/father-accused-torturing-children-connecticut/
1060173658	20220825	202208	2022	2022.6438											USA	LOUISIANA	USA								1	112	112	11	3	-2.0	16	2	16	-7.00636942675159	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20220825170000	https://www.sfgate.com/news/article/Louisiana-city-cop-accused-of-faking-overtime-17397821.php
1060173659	20220825	202208	2022	2022.6438											USA	UNITED STATES	USA								0	173	173	17	4	-5.0	4	1	4	-13.2890365448505	0								3	Naugatuck, Connecticut, United States	US	USCT	CT009	41.4859	-73.0507	209191	3	Naugatuck, Connecticut, United States	US	USCT	CT009	41.4859	-73.0507	209191	20220825170000	https://dailycaller.com/2022/08/25/father-accused-torturing-children-connecticut/
1060173660	20220825	202208	2022	2022.6438											USACOP	UNITED STATES	USA					COP			1	010	010	01	1	0.0	6	1	6	-6.21468926553672	0								3	Longview, Texas, United States	US	USTX	TX183	32.5007	-94.7405	1374716	3	Longview, Texas, United States	US	USTX	TX183	32.5007	-94.7405	1374716	20220825170000	https://www.cbs19.tv/article/traffic/minor-injuries-in-18-wheeler-collision/501-9cc06f2d-f67d-427a-a20b-ff3b01149027
1060173661	20220825	202208	2022	2022.6438											USACVL	MISSOURI	USA					CVL			0	051	051	05	1	3.4	6	1	6	-1.76795580110497	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20220825170000	https://www.kcur.org/politics-elections-and-government/2022-08-25/missouri-democrats-expect-turnout-boost-from-marijuana-campaign-but-split-on-policy-itself
1060173662	20220825	202208	2022	2022.6438											USAGOV	THE US	USA					GOV			1	043	043	04	1	2.8	10	1	10	3.35429769392034	0								4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20220825170000	https://www.telegraphindia.com/my-kolkata/news/us-consul-general-melinda-pavek-visits-university-town-of-santiniketan/cid/1882412
1060173663	20220825	202208	2022	2022.6438	AFR	AFRICA	AFR																		1	010	010	01	1	0.0	4	1	4	3.2	4	Ndlozi, Eastern Cape, South Africa	SF	SF05	77353	-31.2566	28.3989	-1265083	0								4	Ndlozi, Eastern Cape, South Africa	SF	SF05	77353	-31.2566	28.3989	-1265083	20220825170000	https://www.capetalk.co.za/articles/453105/midday-report-express-equality-court-has-ruled-in-favour-of-the-eff
1060173664	20220825	202208	2022	2022.6438	AFR	AFRICA	AFR								BUS	INVESTOR						BUS			1	130	130	13	3	-4.4	4	1	4	-0.55248618784531	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20220825170000	https://www.itnewsafrica.com/2022/08/south-african-cryptocurrency-ownership-revealed-in-new-report/
1060173665	20220825	202208	2022	2022.6438	ARM	ARMENIAN	ARM								SMR	SAN MARINO	SMR								0	036	036	03	1	4.0	2	1	2	0.55350553505535	1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	20220825170000	https://la.eater.com/2022/8/25/23309050/late-night-bar-bill-senate-bill-930-scott-wiener-extend-last-call-california-legislators-am-intel
1060173666	20220825	202208	2022	2022.6438	ARM	ARMENIAN	ARM								SMR	SAN MARINO	SMR								0	036	036	03	1	4.0	6	1	6	0.55350553505535	1	Armenia	AM	AM		40	45	AM	1	San Marino	SM	SM		43.933333	12.416667	SM	1	Armenia	AM	AM		40	45	AM	20220825170000	https://la.eater.com/2022/8/25/23309050/late-night-bar-bill-senate-bill-930-scott-wiener-extend-last-call-california-legislators-am-intel
1060173667	20220825	202208	2022	2022.6438	ARM	ARMENIA	ARM								SMR	SAN MARINO	SMR								0	036	036	03	1	4.0	2	1	2	0.55350553505535	1	Armenia	AM	AM		40	45	AM	1	San Marino	SM	SM		43.933333	12.416667	SM	1	San Marino	SM	SM		43.933333	12.416667	SM	20220825170000	https://la.eater.com/2022/8/25/23309050/late-night-bar-bill-senate-bill-930-scott-wiener-extend-last-call-california-legislators-am-intel
1060173668	20220825	202208	2022	2022.6438	AUS	VICTORIA	AUS								MED	BLOGGER						MED			1	010	010	01	1	0.0	1	1	1	-0.48076923076923	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20220825170000	https://www.manilatimes.net/2022/08/26/opinion/columns/sugar-and-politics/1856056
1060173669	20220825	202208	2022	2022.6438	AUS	VICTORIA	AUS								PHL	PHILIPPINE	PHL								1	010	010	01	1	0.0	3	1	3	-0.48076923076923	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20220825170000	https://www.manilatimes.net/2022/08/26/opinion/columns/sugar-and-politics/1856056
1060173670	20220825	202208	2022	2022.6438	AUS	VICTORIA	AUS								PHLMED	PHILIPPINE	PHL					MED			1	010	010	01	1	0.0	6	1	6	-0.48076923076923	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20220825170000	https://www.manilatimes.net/2022/08/26/opinion/columns/sugar-and-politics/1856056
1060173671	20220825	202208	2022	2022.6438	BGD	BANGLADESH	BGD								JPNGOV	JAPAN	JPN					GOV			1	043	043	04	1	2.8	4	1	4	2.22222222222222	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	1	Japan	JA	JA		36	138	JA	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20220825170000	https://www.daily-sun.com/post/640248/ITO-Naoki-attends-seminar-on-Rohingya-displaced-people-and-ways-to-repatriation
1060173672	20220825	202208	2022	2022.6438	BGD	BANGLADESH	BGD								JPNGOV	JAPAN	JPN					GOV			1	043	043	04	1	2.8	1	1	1	2.22222222222222	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20220825170000	https://www.daily-sun.com/post/640248/ITO-Naoki-attends-seminar-on-Rohingya-displaced-people-and-ways-to-repatriation
1060173673	20220825	202208	2022	2022.6438	BGD	DHAKA	BGD								MED	NEWS AGENCY						MED			1	010	010	01	1	0.0	12	1	6	-8.05500982318271	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20220825170000	https://www.dnaindia.com/india/report-sonali-phogat-death-latest-news-post-mortem-report-murder-case-family-rape-charge-associates-haryana-updates-2979551
1060173674	20220825	202208	2022	2022.6438	BGD	BANGLADESH	BGD								MED	NEWS AGENCY						MED			1	013	013	01	1	0.4	8	1	4	-8.05500982318271	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20220825170000	https://www.dnaindia.com/india/report-sonali-phogat-death-latest-news-post-mortem-report-murder-case-family-rape-charge-associates-haryana-updates-2979551
1060173675	20220825	202208	2022	2022.6438	BGD	DHAKA	BGD								MED	NEWS AGENCY						MED			1	1821	182	18	4	-9.0	20	1	10	-8.05500982318271	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20220825170000	https://www.dnaindia.com/india/report-sonali-phogat-death-latest-news-post-mortem-report-murder-case-family-rape-charge-associates-haryana-updates-2979551
1060173676	20220825	202208	2022	2022.6438	BGR	BULGARIA	BGR								BUS	ENTREPRENEUR						BUS			0	075	075	07	2	7.0	10	1	10	-9.52821461609622	4	Varna, Varna, Bulgaria	BU	BU61	12077	43.2167	27.9167	-839465	4	Varna, Varna, Bulgaria	BU	BU61	12077	43.2167	27.9167	-839465	4	Varna, Varna, Bulgaria	BU	BU61	12077	43.2167	27.9167	-839465	20220825170000	https://www.rferl.org/a/bulgaria-refuses-extradition-russian-critic-ukraine-war/32004573.html
1060173677	20220825	202208	2022	2022.6438	BGR	BULGARIA	BGR								EUR	EUROPEAN	EUR								0	020	020	02	1	3.0	5	1	5	-9.52821461609622	4	Varna, Varna, Bulgaria	BU	BU61	12077	43.2167	27.9167	-839465	4	Varna, Varna, Bulgaria	BU	BU61	12077	43.2167	27.9167	-839465	4	Varna, Varna, Bulgaria	BU	BU61	12077	43.2167	27.9167	-839465	20220825170000	https://www.rferl.org/a/bulgaria-refuses-extradition-russian-critic-ukraine-war/32004573.html
1060173678	20220825	202208	2022	2022.6438	BGR	BULGARIA	BGR								EUR	EUROPEAN	EUR								0	0841	084	08	2	7.0	1	1	1	-9.52821461609622	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825170000	https://www.rferl.org/a/bulgaria-refuses-extradition-russian-critic-ukraine-war/32004573.html
1060173679	20220825	202208	2022	2022.6438	BGR	VARNA	BGR								EUR	EUROPEAN	EUR								0	0841	084	08	2	7.0	3	1	3	-9.52821461609622	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Varna, Varna, Bulgaria	BU	BU61	12077	43.2167	27.9167	-839465	20220825170000	https://www.rferl.org/a/bulgaria-refuses-extradition-russian-critic-ukraine-war/32004573.html
1060173680	20220825	202208	2022	2022.6438	BGR	VARNA	BGR								EUR	EUROPEAN	EUR								0	0841	084	08	2	7.0	1	1	1	-9.52821461609622	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Varna, Varna, Bulgaria	BU	BU61	12077	43.2167	27.9167	-839465	4	Varna, Varna, Bulgaria	BU	BU61	12077	43.2167	27.9167	-839465	20220825170000	https://www.rferl.org/a/bulgaria-refuses-extradition-russian-critic-ukraine-war/32004573.html
1060173681	20220825	202208	2022	2022.6438	BGR	VARNA	BGR								EUR	EUROPEAN	EUR								0	0841	084	08	2	7.0	3	1	3	-9.52821461609622	4	Varna, Varna, Bulgaria	BU	BU61	12077	43.2167	27.9167	-839465	4	Varna, Varna, Bulgaria	BU	BU61	12077	43.2167	27.9167	-839465	4	Varna, Varna, Bulgaria	BU	BU61	12077	43.2167	27.9167	-839465	20220825170000	https://www.rferl.org/a/bulgaria-refuses-extradition-russian-critic-ukraine-war/32004573.html
1060173682	20220825	202208	2022	2022.6438	BGR	BULGARIAN	BGR								FIN	HELSINKI	FIN								0	010	010	01	1	0.0	1	1	1	-9.52821461609622	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Varna, Varna, Bulgaria	BU	BU61	12077	43.2167	27.9167	-839465	20220825170000	https://www.rferl.org/a/bulgaria-refuses-extradition-russian-critic-ukraine-war/32004573.html
1060173683	20220825	202208	2022	2022.6438	BGR	BULGARIAN	BGR								FIN	HELSINKI	FIN								0	010	010	01	1	0.0	7	1	7	-9.52821461609622	4	Varna, Varna, Bulgaria	BU	BU61	12077	43.2167	27.9167	-839465	4	Varna, Varna, Bulgaria	BU	BU61	12077	43.2167	27.9167	-839465	4	Varna, Varna, Bulgaria	BU	BU61	12077	43.2167	27.9167	-839465	20220825170000	https://www.rferl.org/a/bulgaria-refuses-extradition-russian-critic-ukraine-war/32004573.html
1060173684	20220825	202208	2022	2022.6438	BGR	BULGARIAN	BGR								GOV	PRESIDENT						GOV			0	020	020	02	1	3.0	10	1	10	-9.52821461609622	4	Varna, Varna, Bulgaria	BU	BU61	12077	43.2167	27.9167	-839465	4	Varna, Varna, Bulgaria	BU	BU61	12077	43.2167	27.9167	-839465	4	Varna, Varna, Bulgaria	BU	BU61	12077	43.2167	27.9167	-839465	20220825170000	https://www.rferl.org/a/bulgaria-refuses-extradition-russian-critic-ukraine-war/32004573.html
1060173685	20220825	202208	2022	2022.6438	BGR	BULGARIAN	BGR								GOV	PRESIDENT						GOV			0	075	075	07	2	7.0	10	1	10	-9.52821461609622	4	Varna, Varna, Bulgaria	BU	BU61	12077	43.2167	27.9167	-839465	4	Varna, Varna, Bulgaria	BU	BU61	12077	43.2167	27.9167	-839465	4	Varna, Varna, Bulgaria	BU	BU61	12077	43.2167	27.9167	-839465	20220825170000	https://www.rferl.org/a/bulgaria-refuses-extradition-russian-critic-ukraine-war/32004573.html
1060173686	20220825	202208	2022	2022.6438	BGR	VARNA	BGR								MED	JOURNALIST						MED			0	0841	084	08	2	7.0	1	1	1	-9.52821461609622	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Varna, Varna, Bulgaria	BU	BU61	12077	43.2167	27.9167	-839465	20220825170000	https://www.rferl.org/a/bulgaria-refuses-extradition-russian-critic-ukraine-war/32004573.html
1060173687	20220825	202208	2022	2022.6438	BGR	VARNA	BGR								MED	JOURNALIST						MED			0	0841	084	08	2	7.0	1	1	1	-9.52821461609622	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Varna, Varna, Bulgaria	BU	BU61	12077	43.2167	27.9167	-839465	4	Varna, Varna, Bulgaria	BU	BU61	12077	43.2167	27.9167	-839465	20220825170000	https://www.rferl.org/a/bulgaria-refuses-extradition-russian-critic-ukraine-war/32004573.html
1060173688	20220825	202208	2022	2022.6438	BHR	BAHRAIN	BHR								IGOUNOREFHCR	UNHCR		UNO				IGO	REF		0	032	032	03	1	4.5	10	1	10	-2	1	Bahrain	BA	BA		26	50.5	BA	1	Bahrain	BA	BA		26	50.5	BA	1	Bahrain	BA	BA		26	50.5	BA	20220825170000	https://www.ariananews.af/unhcr-starts-construction-of-quake-resilient-houses-in-khost-and-paktika/
1060173689	20220825	202208	2022	2022.6438	BHR	BAHRAIN	BHR								USA	A US	USA								0	057	057	05	1	8.0	10	1	10	-2	1	Bahrain	BA	BA		26	50.5	BA	1	Bahrain	BA	BA		26	50.5	BA	1	Bahrain	BA	BA		26	50.5	BA	20220825170000	https://www.ariananews.af/unhcr-starts-construction-of-quake-resilient-houses-in-khost-and-paktika/
1060173690	20220825	202208	2022	2022.6438	BMUGOVBUS	DAVID ALLEN	BMU					GOV	BUS												1	010	010	01	1	0.0	3	1	3	2.78592375366569	3	Palo Alto, California, United States	US	USCA	CA085	37.4419	-122.143	277572	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220825170000	https://datebook.sfchronicle.com/theater/debbie-chinn-brings-visions-of-community-engagement-to-theatreworks-as-new-executive-director
1060173691	20220825	202208	2022	2022.6438	BMUGOVBUS	DAVID ALLEN	BMU					GOV	BUS		USA	UNITED STATES	USA								1	010	010	01	1	0.0	1	1	1	2.78592375366569	3	Palo Alto, California, United States	US	USCA	CA085	37.4419	-122.143	277572	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220825170000	https://datebook.sfchronicle.com/theater/debbie-chinn-brings-visions-of-community-engagement-to-theatreworks-as-new-executive-director
1060173692	20220825	202208	2022	2022.6438	BRN	BRUNEI	BRN																		0	046	046	04	1	7.0	4	1	4	-1.74708818635608	1	Brunei	BX	BX		4.5	114.666667	BX	0								1	Brunei	BX	BX		4.5	114.666667	BX	20220825170000	https://thediplomat.com/2022/08/aseans-efforts-to-mediate-the-myanmar-political-crisis-deserve-more-recognition/
1060173693	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS													1	010	010	01	1	0.0	5	1	5	-1.73160173160173	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20220825170000	https://www.newstalk.com/news/embarrassed-landlord-wont-admit-it-in-public-1376064
1060173694	20220825	202208	2022	2022.6438	BUS	BUSINESS LEADER						BUS													1	010	010	01	1	0.0	5	1	5	0.26315789473685	4	Songshan, T'ai-pei, Taiwan	TW	TW03	13277	25.0431	121.58	-2637540	0								4	Songshan, T'ai-pei, Taiwan	TW	TW03	13277	25.0431	121.58	-2637540	20220825170000	https://www.breitbart.com/politics/2022/08/25/republican-sen-marsha-blackburn-visiting-taiwan/
1060173695	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS													1	010	010	01	1	0.0	1	1	1	6.19307832422586	3	Nashville, Tennessee, United States	US	USTN	TN037	36.1659	-86.7844	1652484	0								3	Nashville, Tennessee, United States	US	USTN	TN037	36.1659	-86.7844	1652484	20220825170000	https://www.tennessean.com/story/life/2022/08/25/nashville-ballet-artistic-director-paul-vasterling-retire/7875976001/
1060173696	20220825	202208	2022	2022.6438	BUS	BUSINESS LEADER						BUS													0	010	010	01	1	0.0	10	1	10	-6.56862745098039	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20220825170000	https://www.tennessean.com/story/opinion/2022/08/25/abortion-now-illegal-tennessee-but-took-decades-get-here/7894117001/
1060173697	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS													1	014	014	01	1	0.0	6	1	6	1.5712682379349	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220825170000	https://www.britannica.com:443/story/ralph-lauren-partners-with-morehouse-and-spelman-grads-on-vintage-black-fashion-styles
1060173698	20220825	202208	2022	2022.6438	BUS	INDUSTRY						BUS													0	020	020	02	1	3.0	3	1	3	2.78592375366569	3	Palo Alto, California, United States	US	USCA	CA085	37.4419	-122.143	277572	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220825170000	https://datebook.sfchronicle.com/theater/debbie-chinn-brings-visions-of-community-engagement-to-theatreworks-as-new-executive-director
1060173699	20220825	202208	2022	2022.6438	BUS	AIRLINE						BUS													0	020	020	02	1	3.0	12	2	12	1.01010745145554	3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	0								3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	20220825170000	https://go955.com/2022/08/25/avelo-airlines-expands-kalamazoo-service-with-2nd-florida-destination-ft-meyers/
1060173700	20220825	202208	2022	2022.6438	BUS	COMPANIES						BUS													1	020	020	02	1	3.0	10	1	10	-0.14184397163121	1	Poland	PL	PL		52	20	PL	0								1	Poland	PL	PL		52	20	PL	20220825170000	https://www.pv-tech.org/polands-ppa-market-expands-as-companies-seek-to-lock-in-supply-amid-concerns-for-the-future/
1060173701	20220825	202208	2022	2022.6438	BUS	BANK						BUS													0	0234	023	02	1	3.4	5	1	5	-5.55555555555556	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20220825170000	https://theprowersjournal.com/2022/08/attorney-general-phil-weiser-says-7000-colorado-student-loan-borrowers-to-get-checks-from-navient-settlement/
1060173702	20220825	202208	2022	2022.6438	BUS	AIRLINE						BUS													1	042	042	04	1	1.9	20	2	20	1.01010745145554	3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	0								3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	20220825170000	https://go955.com/2022/08/25/avelo-airlines-expands-kalamazoo-service-with-2nd-florida-destination-ft-meyers/
1060173703	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS													0	050	050	05	1	3.5	10	1	10	1.15089514066497	3	Surf City, New Jersey, United States	US	USNJ	NJ029	39.6621	-74.1651	881024	0								3	Surf City, New Jersey, United States	US	USNJ		39.6621	-74.1651	881024	20220825170000	https://www.starnewsonline.com/story/business/2022/08/25/wilmington-businesses-rank-among-fastest-growing-u-s/10356068002/
1060173704	20220825	202208	2022	2022.6438	BUS	COMPANIES						BUS													0	111	111	11	3	-2.0	10	1	10	5.19480519480519	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220825170000	https://markets.financialcontent.com/stocks/article/accwirecq-2022-8-25-the-starbucks-of-bubble-tea-kung-fu-tea-scales-users-and-increases-loyalty-thanks-to-a-new-mobile-app-developed-by-digital-agency-blue-label-labs
1060173705	20220825	202208	2022	2022.6438	BUS	BUSINESS						BUS													1	180	180	18	4	-9.0	10	1	10	2.3643949930459	2	Utah, United States	US	USUT		40.1135	-111.854	UT	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	20220825170000	https://www.alumni.hbs.edu/stories/Pages/story-bulletin.aspx?num=8842
1060173706	20220825	202208	2022	2022.6438	BUS	INDUSTRY						BUS			CHN	CHINA	CHN								0	020	020	02	1	3.0	1	1	1	2.78592375366569	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	3	Palo Alto, California, United States	US	USCA		37.4419	-122.143	277572	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220825170000	https://datebook.sfchronicle.com/theater/debbie-chinn-brings-visions-of-community-engagement-to-theatreworks-as-new-executive-director
1060173707	20220825	202208	2022	2022.6438	BUS	INDUSTRY						BUS			CHN	CHINA	CHN								0	020	020	02	1	3.0	1	1	1	2.78592375366569	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	3	Palo Alto, California, United States	US	USCA		37.4419	-122.143	277572	20220825170000	https://datebook.sfchronicle.com/theater/debbie-chinn-brings-visions-of-community-engagement-to-theatreworks-as-new-executive-director
1060173708	20220825	202208	2022	2022.6438	BUS	CORPORATION						BUS			CVL	RESIDENTS						CVL			1	060	060	06	2	6.0	4	1	4	-0.655737704918033	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20220825170000	https://www.thehindu.com/news/cities/chennai/more-than-93-of-voter-id-cards-not-linked-aadhaar/article65811054.ece
1060173709	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS			DEU	HANOVER	DEU								0	0311	031	03	1	5.2	5	1	5	1.15089514066497	3	Surf City, New Jersey, United States	US	USNJ	NJ029	39.6621	-74.1651	881024	3	Surf City, New Jersey, United States	US	USNJ		39.6621	-74.1651	881024	3	Surf City, New Jersey, United States	US	USNJ		39.6621	-74.1651	881024	20220825170000	https://www.starnewsonline.com/story/business/2022/08/25/wilmington-businesses-rank-among-fastest-growing-u-s/10356068002/
1060173710	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS			EUR	EUROPE	EUR								0	042	042	04	1	1.9	1	1	1	6.19307832422586	3	Nashville, Tennessee, United States	US	USTN	TN037	36.1659	-86.7844	1652484	3	Kennedy Center, Tennessee, United States	US	USTN		36.1434	-86.7997	1954451	3	Nashville, Tennessee, United States	US	USTN	TN037	36.1659	-86.7844	1652484	20220825170000	https://www.tennessean.com/story/life/2022/08/25/nashville-ballet-artistic-director-paul-vasterling-retire/7875976001/
1060173711	20220825	202208	2022	2022.6438	BUS	BOSS						BUS			GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	5	1	5	2.05479452054795	4	Lambeth, Lambeth, United Kingdom	UK	UKH1	40110	51.5	-0.116667	-2600625	4	Lambeth, Lambeth, United Kingdom	UK	UKH1	40110	51.5	-0.116667	-2600625	4	Lambeth, Lambeth, United Kingdom	UK	UKH1	40110	51.5	-0.116667	-2600625	20220825170000	https://www.newsshopper.co.uk/news/20759832.lewisham-councils-chief-executive-paid-boris-johnson/
1060173712	20220825	202208	2022	2022.6438	BUS	BOSS						BUS			GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	1	1	1	2.05479452054795	4	Uxbridge, Hillingdon, United Kingdom	UK	UKF9	40110	51.55	-0.483333	-2610625	4	Lambeth, Lambeth, United Kingdom	UK	UKH1	40110	51.5	-0.116667	-2600625	4	Uxbridge, Hillingdon, United Kingdom	UK	UKF9	40110	51.55	-0.483333	-2610625	20220825170000	https://www.newsshopper.co.uk/news/20759832.lewisham-councils-chief-executive-paid-boris-johnson/
1060173713	20220825	202208	2022	2022.6438	BUS	BUSINESS						BUS			GOV	REGIME						GOV			0	010	010	01	1	0.0	5	1	5	-0.91463414634147	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220825170000	http://en.kremlin.ru/events/president/news/69205
1060173714	20220825	202208	2022	2022.6438	BUS	BOSS						BUS			GOV	PRIME MINISTER						GOV			1	042	042	04	1	1.9	2	1	2	2.05479452054795	4	Lambeth, Lambeth, United Kingdom	UK	UKH1	40110	51.5	-0.116667	-2600625	4	Lambeth, Lambeth, United Kingdom	UK	UKH1	40110	51.5	-0.116667	-2600625	4	Lambeth, Lambeth, United Kingdom	UK	UKH1	40110	51.5	-0.116667	-2600625	20220825170000	https://www.newsshopper.co.uk/news/20759832.lewisham-councils-chief-executive-paid-boris-johnson/
1060173715	20220825	202208	2022	2022.6438	BUS	INVESTOR						BUS			GOV	MINIST OF FINANCE						GOV			1	051	051	05	1	3.4	10	1	10	2.1505376344086	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20220825170000	https://www.ariananews.af/afghanistan-must-not-be-used-as-terror-launch-pad-singh-at-sco/
