1060100372	20220825	202208	2022	2022.6438	GBRGOV	DOWNING STREET	GBR					GOV													0	043	043	04	1	2.8	2	1	1	-2.77544154751892	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220825071500	http://www.msn.com/en-us/news/world/as-boris-johnson-departs-uk-takes-stock-of-his-messy-legacy/ar-AA114wTd
1060100373	20220825	202208	2022	2022.6438	GBRGOV	UNITED KINGDOM	GBR					GOV			FRA	FRANCE	FRA								0	040	040	04	1	1.0	1	1	1	-2.77544154751892	4	Nottingham, Nottingham, United Kingdom	UK	UKJ8	40126	52.9667	-1.16667	-2604469	4	Nottingham, Nottingham, United Kingdom	UK	UKJ8	40126	52.9667	-1.16667	-2604469	4	Nottingham, Nottingham, United Kingdom	UK	UKJ8	40126	52.9667	-1.16667	-2604469	20220825071500	http://www.msn.com/en-us/news/world/as-boris-johnson-departs-uk-takes-stock-of-his-messy-legacy/ar-AA114wTd
1060100374	20220825	202208	2022	2022.6438	GBRGOV	UNITED KINGDOM	GBR					GOV			GBR	MANCHESTER	GBR								1	010	010	01	1	0.0	1	1	1	-2.77544154751892	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20220825071500	http://www.msn.com/en-us/news/world/as-boris-johnson-departs-uk-takes-stock-of-his-messy-legacy/ar-AA114wTd
1060100375	20220825	202208	2022	2022.6438	GBRGOV	UNITED KINGDOM	GBR					GOV			GBR	UNITED KINGDOM	GBR								0	174	174	17	4	-5.0	1	1	1	-2.77544154751892	4	Greenwich, Greenwich, United Kingdom	UK	UKE7	40133	51.4776	-0.010375	-2597684	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220825071500	http://www.msn.com/en-us/news/world/as-boris-johnson-departs-uk-takes-stock-of-his-messy-legacy/ar-AA114wTd
1060100376	20220825	202208	2022	2022.6438	GBRGOV	BRITAIN	GBR					GOV			GBR	BRITAIN	GBR								0	174	174	17	4	-5.0	1	1	1	-2.77544154751892	4	Middlesbrough, Redcar and Cleveland, United Kingdom	UK	UKK9	40100	54.5728	-1.16278	-2603029	4	Middlesbrough, Redcar and Cleveland, United Kingdom	UK	UKK9	40100	54.5728	-1.16278	-2603029	4	Middlesbrough, Redcar and Cleveland, United Kingdom	UK	UKK9	40100	54.5728	-1.16278	-2603029	20220825071500	http://www.msn.com/en-us/news/world/as-boris-johnson-departs-uk-takes-stock-of-his-messy-legacy/ar-AA114wTd
1060100377	20220825	202208	2022	2022.6438	GBRGOV	UNITED KINGDOM	GBR					GOV			GOV	GOVERNMENT						GOV			0	010	010	01	1	0.0	1	1	1	-2.77544154751892	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20220825071500	http://www.msn.com/en-us/news/world/as-boris-johnson-departs-uk-takes-stock-of-his-messy-legacy/ar-AA114wTd
1060100378	20220825	202208	2022	2022.6438	GBRGOV	UNITED KINGDOM	GBR					GOV			GOV	GOVERNMENT						GOV			0	010	010	01	1	0.0	1	1	1	-2.77544154751892	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220825071500	http://www.msn.com/en-us/news/world/as-boris-johnson-departs-uk-takes-stock-of-his-messy-legacy/ar-AA114wTd
1060100379	20220825	202208	2022	2022.6438	GBRGOV	UNITED KINGDOM	GBR					GOV			IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			0	050	050	05	1	3.5	1	1	1	-2.77544154751892	4	Greenwich, Greenwich, United Kingdom	UK	UKE7	40133	51.4776	-0.010375	-2597684	4	Greenwich, Greenwich, United Kingdom	UK	UKE7	40133	51.4776	-0.010375	-2597684	4	Greenwich, Greenwich, United Kingdom	UK	UKE7	40133	51.4776	-0.010375	-2597684	20220825071500	http://www.msn.com/en-us/news/world/as-boris-johnson-departs-uk-takes-stock-of-his-messy-legacy/ar-AA114wTd
1060100380	20220825	202208	2022	2022.6438	GBRGOV	UNITED KINGDOM	GBR					GOV			IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			0	050	050	05	1	3.5	1	1	1	-2.77544154751892	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Greenwich, Greenwich, United Kingdom	UK	UKE7	40133	51.4776	-0.010375	-2597684	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220825071500	http://www.msn.com/en-us/news/world/as-boris-johnson-departs-uk-takes-stock-of-his-messy-legacy/ar-AA114wTd
1060100381	20220825	202208	2022	2022.6438	GOV	MINIST						GOV													0	010	010	01	1	0.0	6	1	6	-1.27226463104326	5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	0								5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	20220825071500	https://ewn.co.za/0001/01/01/there-is-no-plan-in-govt-to-sell-eskom-gungubele-tells-cosatu-and-saftu
1060100382	20220825	202208	2022	2022.6438	GOV	REGIME						GOV													1	010	010	01	1	0.0	10	1	10	-13.0315500685871	1	United Arab Emirates	AE	AE		24	54	AE	0								1	United Arab Emirates	AE	AE		24	54	AE	20220825071500	https://www.lexology.com/library/detail.aspx?g=a6643f41-b334-4823-871b-3cbbeb265585
1060100383	20220825	202208	2022	2022.6438	GOV	GOVERNMENT						GOV													1	014	014	01	1	0.0	5	1	5	-5.19480519480519	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20220825071500	https://www.itnews.com.au/news/robodebt-royal-commission-terms-of-reference-announced-584411
1060100384	20220825	202208	2022	2022.6438	GOV	GOVERNMENT						GOV													1	015	015	01	1	0.0	5	1	5	-5.19480519480519	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20220825071500	https://www.itnews.com.au/news/robodebt-royal-commission-terms-of-reference-announced-584411
1060100385	20220825	202208	2022	2022.6438	GOV	GOVERNMENT						GOV													1	018	018	01	1	3.4	1	1	1	-1.22950819672131	4	Awka, Anambra, Nigeria	NI	NI25	22655	6.21009	7.07411	-2001023	0								4	Awka, Anambra, Nigeria	NI	NI25	22655	6.21009	7.07411	-2001023	20220825071500	https://dailypost.ng/2022/08/25/obiano-sympathizes-with-soludo-anambra-assembly-over-death-of-majority-leader/
1060100386	20220825	202208	2022	2022.6438	GOV	MINIST						GOV													1	020	020	02	1	3.0	10	1	10	-0.29673590504451	4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	37316	41.3167	69.25	-2579372	0								4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	37316	41.3167	69.25	-2579372	20220825071500	http://www.chinadaily.com.cn/a/202208/25/WS6306caa0a310fd2b29e741ca.html
1060100387	20220825	202208	2022	2022.6438	GOV	REGIME						GOV													1	020	020	02	1	3.0	10	1	10	-13.0315500685871	1	United Arab Emirates	AE	AE		24	54	AE	0								1	United Arab Emirates	AE	AE		24	54	AE	20220825071500	https://www.lexology.com/library/detail.aspx?g=a6643f41-b334-4823-871b-3cbbeb265585
1060100388	20220825	202208	2022	2022.6438	GOV	GOVERNOR						GOV													0	020	020	02	1	3.0	5	1	5	-4.44938820912125	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20220825071500	https://www.bayjournal.com/news/energy/more-concerns-emerge-for-pennsylvanias-abandoned-oil-gas-wells/article_26bd03c4-199c-11ed-89fa-0bf7169f7059.html
1060100389	20220825	202208	2022	2022.6438	GOV	MINIST OF JUSTICE						GOV													0	035	035	03	1	7.0	5	1	5	-3.96873120865905	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20220825071500	https://www.gov.uk/government/publications/bulgaria-information-for-victims-of-rape-and-sexual-assault/bulgaria-information-for-victims-of-rape-and-sexual-assault
1060100390	20220825	202208	2022	2022.6438	GOV	FOREIGN MINIST						GOV													0	036	036	03	1	4.0	20	2	20	-3.64391785150079	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20220825071500	https://www.sfgate.com/news/article/France-s-Macron-heads-to-Algeria-in-bid-to-heal-17396902.php
1060100391	20220825	202208	2022	2022.6438	GOV	MINIST						GOV													1	036	036	03	1	4.0	10	1	10	0.25380710659898	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220825071500	https://www.afr.com/policy/foreign-affairs/taiwan-plans-14pc-boost-in-defence-spending-to-counter-china-20220825-p5bctr
1060100392	20220825	202208	2022	2022.6438	GOV	CHIEF MINISTER						GOV													1	036	036	03	1	4.0	8	1	8	-0.39215686274509	4	Belagavi, Karnataka, India	IN	IN19	17769	15.8667	74.5	-2090976	0								4	Belagavi, Karnataka, India	IN	IN19	17769	15.8667	74.5	-2090976	20220825071500	https://www.thehindu.com/news/national/karnataka/top-news-developments-in-karnataka-on-august-25-2022/article65808839.ece
1060100393	20220825	202208	2022	2022.6438	GOV	CHIEF MINISTER						GOV													1	036	036	03	1	4.0	2	1	2	-0.39215686274509	4	Idgah, Uttar Pradesh, India	IN	IN36	70264	27.1667	78	-2097729	0								4	Idgah, Uttar Pradesh, India	IN	IN36	70264	27.1667	78	-2097729	20220825071500	https://www.thehindu.com/news/national/karnataka/top-news-developments-in-karnataka-on-august-25-2022/article65808839.ece
1060100394	20220825	202208	2022	2022.6438	GOV	MAYOR						GOV													1	051	051	05	1	3.4	2	1	2	8.08823529411764	4	Townsville, Queensland, Australia	AS	AS04	40197	-19.2664	146.806	-1605526	0								4	Townsville, Queensland, Australia	AS	AS04	40197	-19.2664	146.806	-1605526	20220825071500	https://www.miragenews.com/townsville-senior-of-year-recipients-named-843084/
1060100395	20220825	202208	2022	2022.6438	GOV	CHIEF MINISTER						GOV													0	055	055	05	1	7.0	5	1	5	-0.68027210884354	4	Mecca, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	0								4	Mecca, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	20220825071500	https://www.thehindu.com/news/national/other-states/bihar-gaya-vishnupad-temple-muslim-minister-mohd-israil-mansuri-entered-temple-cm-nitish-kumar/article65808858.ece
1060100396	20220825	202208	2022	2022.6438	GOV	MINISTRY						GOV													1	060	060	06	2	6.0	2	1	2	4.69798657718121	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220825071500	https://menafn.com/1104752961/Google-Joins-Meity-Launches-Pan-India-Effort-To-Improve-Online-Safety
1060100397	20220825	202208	2022	2022.6438	GOV	MINIST OF JUSTICE						GOV													0	071	071	07	2	7.4	5	1	5	-3.96873120865905	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20220825071500	https://www.gov.uk/government/publications/bulgaria-information-for-victims-of-rape-and-sexual-assault/bulgaria-information-for-victims-of-rape-and-sexual-assault
1060100398	20220825	202208	2022	2022.6438	GOV	PRESIDENT						GOV													1	0874	087	08	2	10.0	6	1	6	-0.342465753424659	1	Iran	IR	IR		32	53	IR	0								1	Iran	IR	IR		32	53	IR	20220825071500	https://www.dawn.com/news/1706504
1060100399	20220825	202208	2022	2022.6438	GOV	GOVERNMENT OFFICIAL						GOV													1	090	090	09	2	-2.0	6	1	6	-4.8582995951417	4	Naga City, Naga, Philippines	RP	RPE2	24242	13.6232	123.184	-2440757	0								4	Naga City, Naga, Philippines	RP	RPE2	24242	13.6232	123.184	-2440757	20220825071500	https://mb.com.ph/2022/08/25/pdea-prominent-persons-govt-officials-under-surveillance-for-illegal-drug-ties-in-central-visayas/
1060100400	20220825	202208	2022	2022.6438	GOV	AUTHORITIES						GOV													1	090	090	09	2	-2.0	10	1	10	-5.17241379310345	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	0								4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	20220825071500	https://tuoitrenews.vn/news/society/20220825/vietnamese-provinces-prepare-to-evacuate-135000-people-as-storm-maon-approaches/68759.html
1060100401	20220825	202208	2022	2022.6438	GOV	MINIST OF JUSTICE						GOV													0	114	114	11	3	-2.0	5	1	5	-3.96873120865905	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20220825071500	https://www.gov.uk/government/publications/bulgaria-information-for-victims-of-rape-and-sexual-assault/bulgaria-information-for-victims-of-rape-and-sexual-assault
1060100402	20220825	202208	2022	2022.6438	GOV	CHIEF MINISTER						GOV													0	143	143	14	3	-6.5	5	1	5	-0.68027210884354	4	Mecca, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	0								4	Mecca, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	20220825071500	https://www.thehindu.com/news/national/other-states/bihar-gaya-vishnupad-temple-muslim-minister-mohd-israil-mansuri-entered-temple-cm-nitish-kumar/article65808858.ece
1060100403	20220825	202208	2022	2022.6438	GOV	REGIME						GOV			AFR	AFRICA	AFR								1	090	090	09	2	-2.0	2	1	2	-8.16326530612245	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	20220825071500	https://www.monitor.co.ug/uganda/news/ethiopia-military-says-it-shot-down-plane-carrying-arms--3925634
1060100404	20220825	202208	2022	2022.6438	GOV	MINIST OF JUSTICE						GOV			ARE	ABU DHABI	ARE								0	040	040	04	1	1.0	10	1	10	-8.15789473684209	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	20220825071500	https://www.lexology.com/library/detail.aspx?g=d2632ed9-4db0-408b-982c-cbfd6c4a8207
1060100405	20220825	202208	2022	2022.6438	GOV	GOVERNMENT						GOV			BGD	BANGLADESH	BGD								0	017	017	01	1	0.0	2	2	2	-2.66990630192842	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20220825071500	https://www.caledonianrecord.com/news/national/rohingya-mark-5th-anniversary-of-exodus-to-bangladesh/article_cf234092-eea6-5586-af56-4279527e3359.html
1060100406	20220825	202208	2022	2022.6438	GOV	GOVERNMENT						GOV			BGD	BANGLADESH	BGD								0	110	110	11	3	-2.0	2	2	2	-2.66990630192842	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20220825071500	https://www.caledonianrecord.com/news/national/rohingya-mark-5th-anniversary-of-exodus-to-bangladesh/article_cf234092-eea6-5586-af56-4279527e3359.html
1060100407	20220825	202208	2022	2022.6438	GOV	MINISTRY						GOV			BUS	INDUSTRY						BUS			1	010	010	01	1	0.0	10	1	10	3.04347826086957	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20220825071500	https://news.webindia123.com/news/Articles/Business/20220825/3976591.html
1060100408	20220825	202208	2022	2022.6438	GOV	GOVERNMENT						GOV			BUS	INDUSTRY						BUS			1	051	051	05	1	3.4	10	1	10	1.46699266503668	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20220825071500	https://mb.com.ph/2022/08/25/group-lauds-creatives-industry-law-but-says-blocking-of-piracy-websites-is-crucial/
1060100409	20220825	202208	2022	2022.6438	GOV	FOREIGN MINIST						GOV			CHN	CHINA	CHN								0	010	010	01	1	0.0	6	1	6	-1.88679245283019	1	Estonia	EN	EN		59	26	EN	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220825071500	https://www.rferl.org/a/china-russia-eastern-europe-influence-waning-analysis/32003696.html
1060100410	20220825	202208	2022	2022.6438	GOV	GOVERNMENT						GOV			CHN	CHINA	CHN								0	020	020	02	1	3.0	2	1	2	-1.88679245283019	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220825071500	https://www.rferl.org/a/china-russia-eastern-europe-influence-waning-analysis/32003696.html
1060100411	20220825	202208	2022	2022.6438	GOV	PRIME MINSTER						GOV			COP	POLICE						COP			1	043	043	04	1	2.8	10	1	10	-3.61445783132531	0								0								0								20220825071500	https://www.tv6tnt.com/news/7pmnews/pm-rowley-vs-gg-on-biggest-mistake/article_199dedbc-242c-11ed-b9eb-cb987570a470.html
1060100412	20220825	202208	2022	2022.6438	GOV	ADMINISTRATION						GOV			CRM	CRIMINAL						CRM			0	020	020	02	1	3.0	7	1	7	0.60240963855421	4	Chiroma, Katsina, Nigeria	NI	NI24	191071	11.4652	7.31014	10486478	4	Chiroma, Katsina, Nigeria	NI	NI24	191071	11.4652	7.31014	10486478	4	Chiroma, Katsina, Nigeria	NI	NI24	191071	11.4652	7.31014	10486478	20220825071500	https://dailypost.ng/2022/08/25/insecurity-bauchi-assembly-pushes-for-criminal-justice-bill-amendment/
1060100413	20220825	202208	2022	2022.6438	GOV	CHANCELLOR						GOV			DEU	GERMANY	DEU								1	051	051	05	1	3.4	5	1	5	4.61538461538462	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220825071500	https://www.volkswagen-newsroom.com/en/press-releases/volkswagen-group-and-canada-aim-to-advance-sustainable-battery-supply-chain-in-north-america-15125
1060100414	20220825	202208	2022	2022.6438	GOV	KING						GOV			EDU	SCHOOL						EDU			1	061	061	06	2	6.4	10	1	10	0	0								0								0								20220825071500	https://www.djc.com/news/re/12150886.html
1060100415	20220825	202208	2022	2022.6438	GOV	PRIME MINISTER						GOV			GBR	UNITED KINGDOM	GBR								1	051	051	05	1	3.4	10	5	10	-3.97320514288002	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20220825071500	https://www.trumbulltimes.com/news/article/As-Boris-Johnson-departs-UK-takes-stock-of-his-17396897.php
1060100416	20220825	202208	2022	2022.6438	GOV	PRIME MINISTER						GOV			GBR	UNITED KINGDOM	GBR								1	051	051	05	1	3.4	6	5	6	-3.77357787698651	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20220825071500	http://www.msn.com/en-us/news/world/as-boris-johnson-departs-uk-takes-stock-of-his-messy-legacy/ar-AA114wTd
1060100417	20220825	202208	2022	2022.6438	GOV	PRIME MINISTER						GOV			GBR	UNITED KINGDOM	GBR								1	051	051	05	1	3.4	4	4	4	-4.2726460417203	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	1	Ukraine	UP	UP		49	32	UP	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20220825071500	https://www.trumbulltimes.com/news/article/As-Boris-Johnson-departs-UK-takes-stock-of-his-17396897.php
1060100418	20220825	202208	2022	2022.6438	GOV	MINIST						GOV			HINCVL	HINDU				HIN		CVL			1	042	042	04	1	1.9	10	1	10	-0.68027210884354	4	Mecca, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	4	Mecca, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	4	Mecca, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	20220825071500	https://www.thehindu.com/news/national/other-states/bihar-gaya-vishnupad-temple-muslim-minister-mohd-israil-mansuri-entered-temple-cm-nitish-kumar/article65808858.ece
1060100419	20220825	202208	2022	2022.6438	GOV	PRIME MINISTER						GOV			IGOEUREEC	THE EU	EUR	EEC				IGO			1	051	051	05	1	3.4	12	4	12	-4.2726460417203	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20220825071500	https://www.trumbulltimes.com/news/article/As-Boris-Johnson-departs-UK-takes-stock-of-his-17396897.php
1060100420	20220825	202208	2022	2022.6438	GOV	PRIME MINISTER						GOV			IGOEUREEC	THE EU	EUR	EEC				IGO			0	051	051	05	1	3.4	3	1	3	-2.77544154751892	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20220825071500	http://www.msn.com/en-us/news/world/as-boris-johnson-departs-uk-takes-stock-of-his-messy-legacy/ar-AA114wTd
1060100421	20220825	202208	2022	2022.6438	GOV	MINISTRY						GOV			IND	NEW DELHI	IND								1	060	060	06	2	6.0	1	1	1	4.69798657718121	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220825071500	https://menafn.com/1104752961/Google-Joins-Meity-Launches-Pan-India-Effort-To-Improve-Online-Safety
1060100422	20220825	202208	2022	2022.6438	GOV	MINIST						GOV			INDGOV	NITISH KUMAR	IND					GOV			1	017	017	01	1	0.0	10	1	10	-0.68027210884354	4	Mecca, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	4	Mecca, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	4	Mecca, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	20220825071500	https://www.thehindu.com/news/national/other-states/bihar-gaya-vishnupad-temple-muslim-minister-mohd-israil-mansuri-entered-temple-cm-nitish-kumar/article65808858.ece
1060100423	20220825	202208	2022	2022.6438	GOV	PRIME MINISTER						GOV			IRL	IRELAND	IRL								1	051	051	05	1	3.4	5	5	5	-3.97320514288002	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20220825071500	https://www.trumbulltimes.com/news/article/As-Boris-Johnson-departs-UK-takes-stock-of-his-17396897.php
1060100424	20220825	202208	2022	2022.6438	GOV	PRIME MINISTER						GOV			IRL	IRELAND	IRL								1	051	051	05	1	3.4	6	5	6	-3.77357787698651	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20220825071500	http://www.msn.com/en-us/news/world/as-boris-johnson-departs-uk-takes-stock-of-his-messy-legacy/ar-AA114wTd
1060100425	20220825	202208	2022	2022.6438	GOV	PRIME MINISTER						GOV			IRL	IRELAND	IRL								1	051	051	05	1	3.4	4	4	4	-4.2726460417203	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	1	Ukraine	UP	UP		49	32	UP	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20220825071500	https://www.trumbulltimes.com/news/article/As-Boris-Johnson-departs-UK-takes-stock-of-his-17396897.php
1060100426	20220825	202208	2022	2022.6438	GOV	PRESIDENT						GOV			IRN	IRAN	IRN								1	0874	087	08	2	10.0	2	1	2	-0.342465753424659	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20220825071500	https://www.dawn.com/news/1706504
1060100427	20220825	202208	2022	2022.6438	GOV	PRESIDENT						GOV			IRN	IRAN	IRN								1	163	163	16	4	-8.0	8	1	8	-0.342465753424659	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20220825071500	https://www.dawn.com/news/1706504
1060100428	20220825	202208	2022	2022.6438	GOV	CHIEF EXECUTIVE						GOV			LAB	EMPLOYEE						LAB			0	010	010	01	1	0.0	6	1	6	-8.08219178082192	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20220825071500	https://www.thehindu.com/sci-tech/technology/twitter-whistleblower-zatko-help-elon-musk-twitter-deal-takeover-volatility-sue-legal-battle/article65808703.ece
1060100429	20220825	202208	2022	2022.6438	GOV	GOVERNMENT						GOV			LAB	WORKER						LAB			1	0811	081	08	2	5.0	2	1	2	-0.32502708559046	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20220825071500	https://www.dailymail.co.uk/news/article-11144179/Celebrity-eyebrow-queen-Kristin-Fisher-exposes-Australian-economys-biggest-problem.html
