1060111280	20220825	202208	2022	2022.6438	BUS	BOSS						BUS													1	0874	087	08	2	10.0	6	1	6	-1.4218009478673	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220825090000	https://www.thestar.com.my/tech/tech-news/2022/08/25/elon-musk-vs-jack-dorsey-clash-of-the-tech-titans
1060111281	20220825	202208	2022	2022.6438	BUS	BOSS						BUS													1	0874	087	08	2	10.0	4	1	4	-1.4218009478673	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20220825090000	https://www.thestar.com.my/tech/tech-news/2022/08/25/elon-musk-vs-jack-dorsey-clash-of-the-tech-titans
1060111282	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS													1	111	111	11	3	-2.0	10	1	10	1.05633802816902	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	0								4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	20220825090000	https://www.investegate.co.uk/x5-retail-group-n.v--five-/rns/expert-ra-raises-x5-credit-rating-to-ruaaa/202208250900032074X/
1060111283	20220825	202208	2022	2022.6438	BUS	TANKER						BUS			BEL	BELGIUM	BEL								1	042	042	04	1	1.9	8	1	8	-1.09219718587031	1	United Kingdom	UK	UK		54	-4	UK	1	Belgium	BE	BE		50.833333	4	BE	1	United Kingdom	UK	UK		54	-4	UK	20220825090000	https://finance.yahoo.com/news/table-lng-tankers-heading-britain-065914914.html
1060111284	20220825	202208	2022	2022.6438	BUS	TANKER						BUS			BEL	BELGIUM	BEL								1	042	042	04	1	1.9	2	1	2	-1.09219718587031	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220825090000	https://finance.yahoo.com/news/table-lng-tankers-heading-britain-065914914.html
1060111285	20220825	202208	2022	2022.6438	BUS	INVESTOR						BUS			CHN	CHINA	CHN								1	020	020	02	1	3.0	4	1	4	-0.81081081081081	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220825090000	https://www.finanznachrichten.de/nachrichten-2022-08/56895389-australian-new-zealand-dollars-climb-on-improved-risk-sentiment-020.htm
1060111286	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS			EDU	SCHOOL						EDU			1	0842	084	08	2	7.0	10	1	10	-4.49438202247191	4	Khaleej Times, Dubayy, United Arab Emirates	AE	AE03	28575	25.1723	55.2444	11414110	4	Khaleej Times, Dubayy, United Arab Emirates	AE	AE03	28575	25.1723	55.2444	11414110	4	Khaleej Times, Dubayy, United Arab Emirates	AE	AE03	28575	25.1723	55.2444	11414110	20220825090000	https://menafn.com/1104753600/Dubai-Dh2-Million-Compensation-For-Family-Of-Man-Run-Over-By-School-Bus
1060111287	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS			EDU	SCHOOL						EDU			1	114	114	11	3	-2.0	10	1	10	-4.49438202247191	4	Khaleej Times, Dubayy, United Arab Emirates	AE	AE03	28575	25.1723	55.2444	11414110	4	Khaleej Times, Dubayy, United Arab Emirates	AE	AE03	28575	25.1723	55.2444	11414110	4	Khaleej Times, Dubayy, United Arab Emirates	AE	AE03	28575	25.1723	55.2444	11414110	20220825090000	https://menafn.com/1104753600/Dubai-Dh2-Million-Compensation-For-Family-Of-Man-Run-Over-By-School-Bus
1060111288	20220825	202208	2022	2022.6438	BUS	BUSINESS						BUS			EDU	STUDENT						EDU			0	130	130	13	3	-4.4	10	1	10	-0.81081081081081	4	Great Barr, Sandwell, United Kingdom	UK	UKL7	40136	52.55	-1.95	-2597452	4	Great Barr, Sandwell, United Kingdom	UK	UKL7	40136	52.55	-1.95	-2597452	4	Great Barr, Sandwell, United Kingdom	UK	UKL7	40136	52.55	-1.95	-2597452	20220825090000	https://www.mirror.co.uk/news/uk-news/breaking-gcse-results-2022-grades-27827855
1060111289	20220825	202208	2022	2022.6438	BUS	BUSINESS						BUS			EDU	STUDENT						EDU			0	130	130	13	3	-4.4	10	1	10	-0.75614366729678	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20220825090000	https://www.aol.com/gcse-grades-down-2021-record-083000860.html
1060111290	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS			GBR	UNITED KINGDOM	GBR								1	030	030	03	1	4.0	2	1	2	-0.34632034632034	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220825090000	https://www.investegate.co.uk/greatland-gold-plc--ggp-/rns/results-of-placing/202208250756502073X/
1060111291	20220825	202208	2022	2022.6438	BUS	INDUSTRY						BUS			GBR	UNITED KINGDOM	GBR								0	057	057	05	1	8.0	2	1	2	2.95566502463054	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220825090000	http://thepeninsulaqatar.com/article/25/08/2022/qatar-uk-to-boost-investment-and-commercial-partnership
1060111292	20220825	202208	2022	2022.6438	BUS	BUSINESS						BUS			GBR	UNITED KINGDOM	GBR								1	130	130	13	3	-4.4	2	1	2	-8.68055555555556	4	Haverhill, Suffolk, United Kingdom	UK	UKN5	40132	52.0833	0.433333	-2598312	4	Haverhill, Suffolk, United Kingdom	UK	UKN5	40132	52.0833	0.433333	-2598312	4	Haverhill, Suffolk, United Kingdom	UK	UKN5	40132	52.0833	0.433333	-2598312	20220825090000	https://www.echo-news.co.uk/news/20756086.man-jailed-amid-crack-county-lines-drug-operation/
1060111293	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS			GOV	GOVERNMENT						GOV			0	1043	104	10	3	-5.0	10	1	10	-0.5181347150259	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220825090000	https://scroll.in/latest/1031257/pegasus-not-found-on-29-mobile-phones-examined-during-inquiry-says-sc-appointed-panel
1060111294	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS			MED	WEBSITE						MED			0	020	020	02	1	3.0	10	1	10	-1.30687318489835	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220825090000	https://www.investegate.co.uk/takeover-panel/rns/disclosure-table--potam-only-/202208250745102072X/
1060111295	20220825	202208	2022	2022.6438	BUS	TANKER						BUS			NLD	THE NETHERLAND	NLD								1	042	042	04	1	1.9	2	1	2	-1.09219718587031	1	United Kingdom	UK	UK		54	-4	UK	1	Belgium	BE	BE		50.833333	4	BE	1	United Kingdom	UK	UK		54	-4	UK	20220825090000	https://finance.yahoo.com/news/table-lng-tankers-heading-britain-065914914.html
1060111296	20220825	202208	2022	2022.6438	BUS	TANKER						BUS			NLD	THE NETHERLAND	NLD								1	042	042	04	1	1.9	8	1	8	-1.09219718587031	1	United Kingdom	UK	UK		54	-4	UK	1	Netherlands	NL	NL		52.5	5.75	NL	1	United Kingdom	UK	UK		54	-4	UK	20220825090000	https://finance.yahoo.com/news/table-lng-tankers-heading-britain-065914914.html
1060111297	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS			USA	THE US	USA								1	010	010	01	1	0.0	6	1	6	0	4	Stillwater, KwaZulu-Natal, South Africa	SF	SF02	77334	-27.7951	30.7415	-1287485	4	Stillwater, KwaZulu-Natal, South Africa	SF	SF02	77334	-27.7951	30.7415	-1287485	4	Stillwater, KwaZulu-Natal, South Africa	SF	SF02	77334	-27.7951	30.7415	-1287485	20220825090000	https://www.miningmx.com/top-story/50533-sibanye-stillwater-to-be-more-circumspect-of-ma-following-rocketing-metal-prices/
1060111298	20220825	202208	2022	2022.6438	BWA	BOTSWANA	BWA																		1	043	043	04	1	2.8	10	1	10	-2.49221183800623	1	Botswana	BC	BC		-22	24	BC	0								1	Botswana	BC	BC		-22	24	BC	20220825090000	https://www.timeslive.co.za/tshisa-live/tshisa-live/2022-08-25-friends-detail-the-botswana-car-accident-trial-that-changed-mageshs-life-forever/
1060111299	20220825	202208	2022	2022.6438	CAN	MONTREAL	CAN																		0	010	010	01	1	0.0	2	1	2	-4.77099236641221	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20220825090000	https://infotel.ca/newsitem/monkeypox-campus/cp1861491828
1060111300	20220825	202208	2022	2022.6438	CAN	MONTREAL	CAN																		0	020	020	02	1	3.0	10	1	10	-4.77099236641221	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20220825090000	https://infotel.ca/newsitem/monkeypox-campus/cp1861491828
1060111301	20220825	202208	2022	2022.6438	CAN	CANADA	CAN																		0	043	043	04	1	2.8	2	1	2	0.934579439252334	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20220825090000	https://infotel.ca/newsitem/cda-arctic-nato/cp51208545
1060111302	20220825	202208	2022	2022.6438	CAN	CANADA	CAN																		1	043	043	04	1	2.8	3	1	3	-0.539083557951487	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20220825090000	https://infotel.ca/newsitem/discovery-poll/cp59778781
1060111303	20220825	202208	2022	2022.6438	CAN	CANADA	CAN								CANGOV	OTTAWA	CAN					GOV			1	043	043	04	1	2.8	3	1	3	0.934579439252334	4	Cambridge Bay, Nunavut, Canada	CA	CA14	25042	69.1167	-105.033	-562008	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Cambridge Bay, Nunavut, Canada	CA	CA14	25042	69.1167	-105.033	-562008	20220825090000	https://infotel.ca/newsitem/cda-arctic-nato/cp51208545
1060111304	20220825	202208	2022	2022.6438	CAN	NUNAVUT	CAN								HLH	NURSE						HLH			1	014	014	01	1	0.0	10	1	10	-0.44843049327354	4	Hay River, Northwest Territories, Canada	CA	CA13	190734	60.85	-115.7	-566052	4	Hay River, Northwest Territories, Canada	CA	CA13	190734	60.85	-115.7	-566052	4	Hay River, Northwest Territories, Canada	CA	CA13	190734	60.85	-115.7	-566052	20220825090000	https://infotel.ca/newsitem/north-health-shortage/cp402501187
1060111305	20220825	202208	2022	2022.6438	CAN	CANADA	CAN								HLH	HEALTH CARE PROVIDER						HLH			1	100	100	10	3	-5.0	2	1	2	-4.0650406504065	4	Grande Prairie, Alberta, Canada	CA	CA01	154724	55.1667	-118.8	-565467	4	Grande Prairie, Alberta, Canada	CA	CA01	154724	55.1667	-118.8	-565467	4	Grande Prairie, Alberta, Canada	CA	CA01	154724	55.1667	-118.8	-565467	20220825090000	https://infotel.ca/newsitem/physicians-health/cp699824569
1060111306	20220825	202208	2022	2022.6438	CAN	OTTAWA	CAN								IGOWSTNAT	NATO	WST	NAT				IGO			1	042	042	04	1	1.9	2	1	2	0.934579439252334	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Cambridge Bay, Nunavut, Canada	CA	CA14	25042	69.1167	-105.033	-562008	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20220825090000	https://infotel.ca/newsitem/cda-arctic-nato/cp51208545
1060111307	20220825	202208	2022	2022.6438	CAN	OTTAWA	CAN								IGOWSTNAT	NATO	WST	NAT				IGO			1	042	042	04	1	1.9	2	1	2	0.934579439252334	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20220825090000	https://infotel.ca/newsitem/cda-arctic-nato/cp51208545
1060111308	20220825	202208	2022	2022.6438	CAN	NUNAVUT	CAN								IGOWSTNAT	NATO	WST	NAT				IGO			1	043	043	04	1	2.8	20	1	10	0.934579439252334	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20220825090000	https://infotel.ca/newsitem/cda-arctic-nato/cp51208545
1060111309	20220825	202208	2022	2022.6438	CAN	OTTAWA	CAN								IGOWSTNAT	NATO	WST	NAT				IGO			1	043	043	04	1	2.8	2	1	2	0.934579439252334	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Cambridge Bay, Nunavut, Canada	CA	CA14	25042	69.1167	-105.033	-562008	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20220825090000	https://infotel.ca/newsitem/cda-arctic-nato/cp51208545
1060111310	20220825	202208	2022	2022.6438	CAN	CANADA	CAN								IGOWSTNAT	NATO	WST	NAT				IGO			0	046	046	04	1	7.0	6	1	6	0.934579439252334	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20220825090000	https://infotel.ca/newsitem/cda-arctic-nato/cp51208545
1060111311	20220825	202208	2022	2022.6438	CANEDU	MCGILL	CAN					EDU			GOV	GOVERNMENT						GOV			1	180	180	18	4	-9.0	2	1	2	-6.13107822410148	1	Liberia	LI	LI		6.5	-9.5	LI	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220825090000	https://frontpageafricaonline.com/opinion/letters-comments/liberia-weah-cartel-risks-more-sanctions-if%EF%BF%BC/
1060111312	20220825	202208	2022	2022.6438	CANEDU	MCGILL	CAN					EDU			GOV	GOVERNMENT						GOV			1	180	180	18	4	-9.0	6	1	6	-6.13107822410148	1	Liberia	LI	LI		6.5	-9.5	LI	1	Liberia	LI	LI		6.5	-9.5	LI	1	Liberia	LI	LI		6.5	-9.5	LI	20220825090000	https://frontpageafricaonline.com/opinion/letters-comments/liberia-weah-cartel-risks-more-sanctions-if%EF%BF%BC/
1060111313	20220825	202208	2022	2022.6438	CANGOV	OTTAWA	CAN					GOV													1	043	043	04	1	2.8	3	1	3	0.934579439252334	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20220825090000	https://infotel.ca/newsitem/cda-arctic-nato/cp51208545
1060111314	20220825	202208	2022	2022.6438	CANGOV	OTTAWA	CAN					GOV			CAN	CANADA	CAN								1	042	042	04	1	1.9	3	1	3	0.934579439252334	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Cambridge Bay, Nunavut, Canada	CA	CA14	25042	69.1167	-105.033	-562008	4	Cambridge Bay, Nunavut, Canada	CA	CA14	25042	69.1167	-105.033	-562008	20220825090000	https://infotel.ca/newsitem/cda-arctic-nato/cp51208545
1060111315	20220825	202208	2022	2022.6438	CANGOV	OTTAWA	CAN					GOV			IGOWSTNAT	NATO	WST	NAT				IGO			1	042	042	04	1	1.9	3	1	3	0.934579439252334	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20220825090000	https://infotel.ca/newsitem/cda-arctic-nato/cp51208545
1060111316	20220825	202208	2022	2022.6438	CANGOV	OTTAWA	CAN					GOV			IGOWSTNAT	NATO	WST	NAT				IGO			1	043	043	04	1	2.8	3	1	3	0.934579439252334	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20220825090000	https://infotel.ca/newsitem/cda-arctic-nato/cp51208545
1060111317	20220825	202208	2022	2022.6438	CHE	SWITZERLAND	CHE																		0	172	172	17	4	-5.0	18	1	10	-4.1717791411043	1	Switzerland	SZ	SZ		47	8	SZ	0								1	Switzerland	SZ	SZ		47	8	SZ	20220825090000	https://www.swissinfo.ch/eng/tourist-visa-ban-for-russians-divides-europe/47849234
1060111318	20220825	202208	2022	2022.6438	CHE	SWITZERLAND	CHE								RUS	RUSSIAN	RUS								0	043	043	04	1	2.8	2	1	2	-4.1717791411043	1	Switzerland	SZ	SZ		47	8	SZ	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220825090000	https://www.swissinfo.ch/eng/tourist-visa-ban-for-russians-divides-europe/47849234
1060111319	20220825	202208	2022	2022.6438	CHE	SWITZERLAND	CHE								RUS	RUSSIAN	RUS								0	043	043	04	1	2.8	2	1	2	-4.1717791411043	1	Switzerland	SZ	SZ		47	8	SZ	1	Russia	RS	RS		60	100	RS	1	Switzerland	SZ	SZ		47	8	SZ	20220825090000	https://www.swissinfo.ch/eng/tourist-visa-ban-for-russians-divides-europe/47849234
1060111320	20220825	202208	2022	2022.6438	CHE	SWITZERLAND	CHE								RUSCVL	RUSSIAN	RUS					CVL			0	043	043	04	1	2.8	6	1	6	-4.1717791411043	1	Switzerland	SZ	SZ		47	8	SZ	1	Russia	RS	RS		60	100	RS	1	Switzerland	SZ	SZ		47	8	SZ	20220825090000	https://www.swissinfo.ch/eng/tourist-visa-ban-for-russians-divides-europe/47849234
1060111321	20220825	202208	2022	2022.6438	CHN	CHINA	CHN																		0	040	040	04	1	1.0	6	1	6	-2.61206062560465	4	Jinling, Jiangsu, China	CH	CH04	13232	34.5472	116.783	-3856751	0								4	Jinling, Jiangsu, China	CH	CH04	13232	34.5472	116.783	-3856751	20220825090000	https://www.sixthtone.com/news/1011071/we-own-it-the-chinese-homeowners-squatting-in-unfinished-buildings
1060111322	20220825	202208	2022	2022.6438	CHN	CHINA	CHN																		0	050	050	05	1	3.5	5	1	5	5.4054054054054	4	Henan, Henan, China	CH	CH09	13111	33.415	112.422	10521711	0								4	Henan, Henan, China	CH	CH09	13111	33.415	112.422	10521711	20220825090000	https://seekingalpha.com/article/4536912-aia-group-limited-aagiy-q2-2002-earnings-call-transcript
1060111323	20220825	202208	2022	2022.6438	CHN	CHINA	CHN																		0	050	050	05	1	3.5	5	1	5	5.4054054054054	1	Hong Kong	HK	HK		22.25	114.166667	HK	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	20220825090000	https://seekingalpha.com/article/4536912-aia-group-limited-aagiy-q2-2002-earnings-call-transcript
1060111324	20220825	202208	2022	2022.6438	CHN	CHINA	CHN																		0	128	128	12	3	-5.0	2	1	2	-2.61206062560465	4	Huayue, Guizhou, China	CH	CH18	13067	25.6333	105.033	-3835924	0								4	Huayue, Guizhou, China	CH	CH18	13067	25.6333	105.033	-3835924	20220825090000	https://www.sixthtone.com/news/1011071/we-own-it-the-chinese-homeowners-squatting-in-unfinished-buildings
1060111325	20220825	202208	2022	2022.6438	CHN	XIAN	CHN																		0	171	171	17	4	-9.2	9	1	5	-2.61206062560465	4	Jinling, Jiangsu, China	CH	CH04	13232	34.5472	116.783	-3856751	0								4	Jinling, Jiangsu, China	CH	CH04	13232	34.5472	116.783	-3856751	20220825090000	https://www.sixthtone.com/news/1011071/we-own-it-the-chinese-homeowners-squatting-in-unfinished-buildings
1060111326	20220825	202208	2022	2022.6438	CHN	CHINA	CHN																		1	192	192	19	4	-9.5	4	1	4	-2.61206062560465	5	Shaanxi, Shaanxi, China	CH	CH26	13220	36	109	-1924159	0								4	Jinling, Jiangsu, China	CH	CH04	13232	34.5472	116.783	-3856751	20220825090000	https://www.sixthtone.com/news/1011071/we-own-it-the-chinese-homeowners-squatting-in-unfinished-buildings
1060111327	20220825	202208	2022	2022.6438	CHN	CHINA	CHN																		1	192	192	19	4	-9.5	2	1	2	-2.61206062560465	4	Jinling, Jiangsu, China	CH	CH04	13232	34.5472	116.783	-3856751	0								4	Jinling, Jiangsu, China	CH	CH04	13232	34.5472	116.783	-3856751	20220825090000	https://www.sixthtone.com/news/1011071/we-own-it-the-chinese-homeowners-squatting-in-unfinished-buildings
1060111328	20220825	202208	2022	2022.6438	CHN	CHINA	CHN								AFR	AFRICA	AFR								0	030	030	03	1	4.0	6	1	6	-0.84033613445378	1	China	CH	CH		35	105	CH	5	Free State, Free State, South Africa	SF	SF03	77365	-29	26	-1269735	5	Free State, Free State, South Africa	SF	SF03	77365	-29	26	-1269735	20220825090000	https://www.capetalk.co.za/articles/453039/sa-wool-exports-to-china-resinstated-following-ban
1060111329	20220825	202208	2022	2022.6438	CHN	CHINA	CHN								AFR	AFRICA	AFR								0	030	030	03	1	4.0	2	1	2	-0.84033613445378	1	China	CH	CH		35	105	CH	5	Free State, Free State, South Africa	SF	SF03	77365	-29	26	-1269735	1	China	CH	CH		35	105	CH	20220825090000	https://www.capetalk.co.za/articles/453039/sa-wool-exports-to-china-resinstated-following-ban
1060111330	20220825	202208	2022	2022.6438	CHN	CHINA	CHN								AFR	AFRICA	AFR								0	030	030	03	1	4.0	2	1	2	-0.84033613445378	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220825090000	https://www.capetalk.co.za/articles/453039/sa-wool-exports-to-china-resinstated-following-ban
1060111331	20220825	202208	2022	2022.6438	CHN	CHINA	CHN								AFR	AFRICA	AFR								1	040	040	04	1	1.0	2	1	2	-0.84033613445378	1	China	CH	CH		35	105	CH	4	Leon De, Limpopo, South Africa	SF	SF09	77343	-23.355	30.5742	-1243453	4	Leon De, Limpopo, South Africa	SF	SF09	77343	-23.355	30.5742	-1243453	20220825090000	https://www.capetalk.co.za/articles/453039/sa-wool-exports-to-china-resinstated-following-ban
1060111332	20220825	202208	2022	2022.6438	CHN	CHINA	CHN								AFR	AFRICA	AFR								1	061	061	06	2	6.4	6	1	6	-0.84033613445378	1	China	CH	CH		35	105	CH	4	Leon De, Limpopo, South Africa	SF	SF09	77343	-23.355	30.5742	-1243453	4	Leon De, Limpopo, South Africa	SF	SF09	77343	-23.355	30.5742	-1243453	20220825090000	https://www.capetalk.co.za/articles/453039/sa-wool-exports-to-china-resinstated-following-ban
1060111333	20220825	202208	2022	2022.6438	CHN	CHINA	CHN								AFR	AFRICA	AFR								1	081	081	08	2	5.0	4	1	4	-0.84033613445378	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220825090000	https://www.capetalk.co.za/articles/453039/sa-wool-exports-to-china-resinstated-following-ban
1060111334	20220825	202208	2022	2022.6438	CHN	CHINA	CHN								CHNGOV	XI JINPING	CHN					GOV			0	031	031	03	1	5.2	5	1	5	-4.74777448071217	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220825090000	https://afn.net/national-security/2022/08/25/year-of-wargames-predicts-bloody-mess-if-u-s-fights-for-taiwan/
1060111335	20220825	202208	2022	2022.6438	CHN	CHONGQING	CHN								MED	MEDIA						MED			0	114	114	11	3	-2.0	4	1	4	-6.02941176470588	4	Sichuan, Gansu, China	CH	CH15	13024	35.1221	105.48	10650455	4	Sichuan, Gansu, China	CH	CH15	13024	35.1221	105.48	10650455	4	Sichuan, Gansu, China	CH	CH15	13024	35.1221	105.48	10650455	20220825090000	https://phys.org/news/2022-08-china-drought-worst-heatwave.html
1060111336	20220825	202208	2022	2022.6438	CHN	CHINESE	CHN								SLB	SOLOMON ISLAND	SLB								1	071	071	07	2	7.4	8	1	8	-0.909090909090911	1	Solomon Islands	BP	BP		-8	159	BP	1	Solomon Islands	BP	BP		-8	159	BP	1	Solomon Islands	BP	BP		-8	159	BP	20220825090000	https://news.yahoo.com/distribution-chinese-funds-solomon-islands-083322969.html
1060111337	20220825	202208	2022	2022.6438	CHN	CHINA	CHN								ZAF	SOUTH AFRICAN	ZAF								1	061	061	06	2	6.4	2	1	2	-0.84033613445378	1	China	CH	CH		35	105	CH	4	Leon De, Limpopo, South Africa	SF	SF09	77343	-23.355	30.5742	-1243453	4	Leon De, Limpopo, South Africa	SF	SF09	77343	-23.355	30.5742	-1243453	20220825090000	https://www.capetalk.co.za/articles/453039/sa-wool-exports-to-china-resinstated-following-ban
1060111338	20220825	202208	2022	2022.6438	CHN	CHINA	CHN								ZAF	SOUTH AFRICAN	ZAF								1	081	081	08	2	5.0	6	1	6	-0.84033613445378	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220825090000	https://www.capetalk.co.za/articles/453039/sa-wool-exports-to-china-resinstated-following-ban
1060111339	20220825	202208	2022	2022.6438	CHNCVL	CHONGQING	CHN					CVL			MED	MEDIA						MED			0	114	114	11	3	-2.0	6	1	6	-6.02941176470588	4	Sichuan, Gansu, China	CH	CH15	13024	35.1221	105.48	10650455	4	Sichuan, Gansu, China	CH	CH15	13024	35.1221	105.48	10650455	4	Sichuan, Gansu, China	CH	CH15	13024	35.1221	105.48	10650455	20220825090000	https://phys.org/news/2022-08-china-drought-worst-heatwave.html
1060111340	20220825	202208	2022	2022.6438	CHRCTH	CATHOLIC				CHR	CTH				EDU	SCHOOL						EDU			0	010	010	01	1	0.0	10	1	10	-5.40915395284327	0								0								0								20220825090000	https://www.bbc.com/news/uk-england-merseyside-62669176
1060111341	20220825	202208	2022	2022.6438	COD	DEMOCRATIC REPUBLIC OF CONGO	COD								BDI	BURUNDI	BDI								0	040	040	04	1	1.0	1	1	1	-6.7722075637643	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20220825090000	https://foreignaffairs.co.nz/2022/08/25/mil-osi-africa-women-refugees-fleeing-violence-seek-safety-in-south-africa-but-they-dont-find-it/
1060111342	20220825	202208	2022	2022.6438	COD	DEMOCRATIC REPUBLIC OF CONGO	COD								ZWE	ZIMBABWE	ZWE								0	040	040	04	1	1.0	1	1	1	-6.7722075637643	1	Congo	CF	CF		-1	15	CF	1	Burundi	BY	BY		-3.5	30	BY	1	Congo	CF	CF		-1	15	CF	20220825090000	https://foreignaffairs.co.nz/2022/08/25/mil-osi-africa-women-refugees-fleeing-violence-seek-safety-in-south-africa-but-they-dont-find-it/
