1060148144	20220825	202208	2022	2022.6438	CAN	CANADA	CAN																		0	128	128	12	3	-5.0	4	1	4	-5	4	Kelowna, British Columbia, Canada	CA	CA02	12566	49.9	-119.483	-567125	0								4	Kelowna, British Columbia, Canada	CA	CA02	12566	49.9	-119.483	-567125	20220825134500	https://www.castanet.net/news/Kelowna/381836/Immoral-and-reckless-Involuntary-mental-health-addictions-treatment-proposal-condemned-by-BC-Civil-Liberties-Association
1060148145	20220825	202208	2022	2022.6438	CAN	CANADA	CAN																		1	172	172	17	4	-5.0	7	1	6	-0.89285714285714	4	Nanaimo, British Columbia, Canada	CA	CA02	12556	49.15	-123.917	-569908	0								4	Nanaimo, British Columbia, Canada	CA	CA02	12556	49.15	-123.917	-569908	20220825134500	https://regina.ctvnews.ca/meet-the-ukrainian-tiktoker-in-sask-showcasing-iconic-canadian-staples-1.6041654
1060148146	20220825	202208	2022	2022.6438	CAN	CANADA	CAN																		1	172	172	17	4	-5.0	5	1	5	-0.89285714285714	1	Ukraine	UP	UP		49	32	UP	0								1	Ukraine	UP	UP		49	32	UP	20220825134500	https://regina.ctvnews.ca/meet-the-ukrainian-tiktoker-in-sask-showcasing-iconic-canadian-staples-1.6041654
1060148147	20220825	202208	2022	2022.6438	CAN	CANADA	CAN																		0	180	180	18	4	-9.0	4	1	4	-5	4	Kelowna, British Columbia, Canada	CA	CA02	12566	49.9	-119.483	-567125	0								4	Kelowna, British Columbia, Canada	CA	CA02	12566	49.9	-119.483	-567125	20220825134500	https://www.castanet.net/news/Kelowna/381836/Immoral-and-reckless-Involuntary-mental-health-addictions-treatment-proposal-condemned-by-BC-Civil-Liberties-Association
1060148148	20220825	202208	2022	2022.6438	CAN	CANADA	CAN																		0	1823	182	18	4	-10.0	4	1	4	-3.25581395348837	4	Kamloops, British Columbia, Canada	CA	CA02	12566	50.6667	-120.333	-566975	0								4	Kamloops, British Columbia, Canada	CA	CA02	12566	50.6667	-120.333	-566975	20220825134500	https://www.castanet.net/news/Kamloops/381813/Man-defends-his-actions-in-viral-Brocklehurst-road-rage-confrontation
1060148149	20220825	202208	2022	2022.6438	CAN	CANADA	CAN								CVL	COMMUNITY						CVL			1	014	014	01	1	0.0	4	1	4	-5.62248995983936	5	Northwest Territories, Northwest Territories, Canada	CA	CA13	25042	65	-118	-570392	5	Northwest Territories, Northwest Territories, Canada	CA	CA13	25042	65	-118	-570392	5	Northwest Territories, Northwest Territories, Canada	CA	CA13	25042	65	-118	-570392	20220825134500	https://www.castanet.net/news/Canada/381846/N-W-T-s-2022-wildfire-season-has-nearly-doubled-five-year-average-for-area-burned
1060148150	20220825	202208	2022	2022.6438	CAN	CANADA	CAN								CVL	COMMUNITY						CVL			1	051	051	05	1	3.4	2	1	2	5.78512396694214	4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	20220825134500	https://www.castanet.net/news/Vernon/381809/Recipients-of-platinum-jubilee-medallions-honoured-for-contributions-to-Vernon-and-area
1060148151	20220825	202208	2022	2022.6438	CAN	CANADA	CAN								CVL	COMMUNITY						CVL			1	051	051	05	1	3.4	2	1	2	5.78512396694214	4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	4	Salmon Arm, British Columbia, Canada	CA	CA02	12566	50.7	-119.283	-573088	4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	20220825134500	https://www.castanet.net/news/Vernon/381809/Recipients-of-platinum-jubilee-medallions-honoured-for-contributions-to-Vernon-and-area
1060148152	20220825	202208	2022	2022.6438	CAN	SASKATCHEWAN	CAN								UKR	UKRAINIAN	UKR								0	051	051	05	1	3.4	2	1	2	-0.89285714285714	4	Nanaimo, British Columbia, Canada	CA	CA02	12556	49.15	-123.917	-569908	4	Nanaimo, British Columbia, Canada	CA	CA02	12556	49.15	-123.917	-569908	4	Nanaimo, British Columbia, Canada	CA	CA02	12556	49.15	-123.917	-569908	20220825134500	https://regina.ctvnews.ca/meet-the-ukrainian-tiktoker-in-sask-showcasing-iconic-canadian-staples-1.6041654
1060148153	20220825	202208	2022	2022.6438	CAN	SASKATCHEWAN	CAN								UKR	UKRAINIAN	UKR								0	051	051	05	1	3.4	8	1	8	-0.89285714285714	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220825134500	https://regina.ctvnews.ca/meet-the-ukrainian-tiktoker-in-sask-showcasing-iconic-canadian-staples-1.6041654
1060148154	20220825	202208	2022	2022.6438	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	111	111	11	3	-2.0	4	1	4	0	1	Canada	CA	CA		60	-96	CA	3	Westport, New York, United States	US	USNY	NY031	44.1839	-73.4357	970942	1	Canada	CA	CA		60	-96	CA	20220825134500	https://www.castanet.net/news/World/381844/Paul-Newman-s-daughters-sue-late-actor-s-charity-foundation
1060148155	20220825	202208	2022	2022.6438	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	111	111	11	3	-2.0	2	1	2	0	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220825134500	https://www.castanet.net/news/World/381844/Paul-Newman-s-daughters-sue-late-actor-s-charity-foundation
1060148156	20220825	202208	2022	2022.6438	CAN	CANADA	CAN								USAELI	UNITED STATES	USA					ELI			0	111	111	11	3	-2.0	2	1	2	0	1	Canada	CA	CA		60	-96	CA	3	Westport, New York, United States	US	USNY	NY031	44.1839	-73.4357	970942	1	Canada	CA	CA		60	-96	CA	20220825134500	https://www.castanet.net/news/World/381844/Paul-Newman-s-daughters-sue-late-actor-s-charity-foundation
1060148157	20220825	202208	2022	2022.6438	CANLAB	ONTARIO	CAN					LAB													1	115	115	11	3	-2.0	10	1	10	-5.42005420054201	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220825134500	https://www.cbc.ca/news/canada/windsor/former-employees-sue-city-1.6561430
1060148158	20220825	202208	2022	2022.6438	CHE	SWITZERLAND	CHE																		0	010	010	01	1	0.0	4	1	4	-1.89873417721518	4	Zurich, ZüSZ, Switzerland	SZ	SZ25	26310	47.3667	8.55	-2554935	0								4	Zurich, ZüSZ, Switzerland	SZ	SZ25	26310	47.3667	8.55	-2554935	20220825134500	https://curlytales.com/swiss-alps-lost-half-their-glaciers-in-80-years-due-to-global-warming/
1060148159	20220825	202208	2022	2022.6438	CHE	DAVOS	CHE																		1	040	040	04	1	1.0	3	1	3	6.67996011964108	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	0								2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20220825134500	https://www.jeccomposites.com/news/governors-stitt-hutchinson-partner-to-create-super-region-for-advanced-mobility-in-the-heartland/
1060148160	20220825	202208	2022	2022.6438	CHE	DAVOS	CHE								USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	6.67996011964108	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20220825134500	https://www.jeccomposites.com/news/governors-stitt-hutchinson-partner-to-create-super-region-for-advanced-mobility-in-the-heartland/
1060148161	20220825	202208	2022	2022.6438	CHL	CHILE	CHL																		0	036	036	03	1	4.0	8	1	8	-4.77099236641221	1	Chile	CI	CI		-30	-71	CI	0								1	Ukraine	UP	UP		49	32	UP	20220825134500	https://www.thestandard.com.hk/breaking-news/section/3/193927/UN-rights-chief-
1060148162	20220825	202208	2022	2022.6438	CHL	CHILE	CHL																		0	036	036	03	1	4.0	2	1	2	-4.77099236641221	1	Ukraine	UP	UP		49	32	UP	0								1	Ukraine	UP	UP		49	32	UP	20220825134500	https://www.thestandard.com.hk/breaking-news/section/3/193927/UN-rights-chief-
1060148163	20220825	202208	2022	2022.6438	CHN	CHINA	CHN																		1	010	010	01	1	0.0	2	1	2	-1.97889182058047	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20220825134500	https://www.washingtonpost.com/politics/2022/08/25/phony-us-friendly-social-media-campaign-prompts-questions/
1060148164	20220825	202208	2022	2022.6438	CHN	CHINA	CHN																		0	012	012	01	1	-0.4	3	1	3	-1.96850393700787	1	China	CH	CH		35	105	CH	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220825134500	http://www.euronews.com/green/2022/08/25/us-tax-credits-for-electric-vehicles-called-discriminatory-sparking-talks-of-a-possible-tr
1060148165	20220825	202208	2022	2022.6438	CHN	CHINESE	CHN								AFR	AFRICA	AFR								1	040	040	04	1	1.0	2	1	2	5.31135531135531	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220825134500	https://www.sundaymail.co.zw/new-chinas-bri-new-opportunity-for-deepening-mutual-cooperation-with-africa
1060148166	20220825	202208	2022	2022.6438	CHN	CHINA	CHN								GOV	PRESIDENT						GOV			0	020	020	02	1	3.0	6	1	6	-3.46708219711726	4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20220825134500	http://new.irasciblemusings.com/page/1034/
1060148167	20220825	202208	2022	2022.6438	CHNMIL	CHINA	CHN					MIL			TWNGOVMIL	TAIWAN	TWN					GOV	MIL		0	151	151	15	4	-7.2	2	1	2	-2.1021021021021	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Republic Of China, Taiwan (general), Taiwan	TW	TW00	13277	24	121	-2637939	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220825134500	https://www.thestandard.com.hk/breaking-news/section/3/193922/More-U.S.-lawmakers-set-to-visit-Taiwan,-defying-angry-Beijing
1060148168	20220825	202208	2022	2022.6438	CHR	CHRISTIANITY				CHR															1	120	120	12	3	-4.0	10	1	10	-5	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825134500	https://canadafreepress.com/article/ny-gov-says-people-spouting-philosophies-on-social-media-will-be-part-of-background-checks-for-guns
1060148169	20220825	202208	2022	2022.6438	CHR	DIOCESE				CHR					AZE	AZERBAIJAN	AZE								1	020	020	02	1	3.0	12	1	12	-2.70270270270271	1	Armenia	AM	AM		40	45	AM	4	Stepanakert, Xank?ndi*, Azerbaijan	AJ	AJ61	535	39.8173	46.7557	-2709075	1	Armenia	AM	AM		40	45	AM	20220825134500	https://armenpress.am/eng/news/1091044/
1060148170	20220825	202208	2022	2022.6438	CHR	DIOCESE				CHR					CHRDOX301	ARMENIAN APOSTOLIC CHURCH				CHR	DOX				1	020	020	02	1	3.0	4	1	4	-2.70270270270271	1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	20220825134500	https://armenpress.am/eng/news/1091044/
1060148171	20220825	202208	2022	2022.6438	CHRPRO	EPISCOPAL				CHR	PRO				HTICOP	HAITI	HTI					COP			1	173	173	17	4	-5.0	6	1	6	-8.46153846153847	1	Haiti	HA	HA		19	-72.416667	HA	1	Haiti	HA	HA		19	-72.416667	HA	1	Haiti	HA	HA		19	-72.416667	HA	20220825134500	https://www.haitilibre.com/en/news-37481-haiti-flash-arrest-of-the-accountant-of-the-episcopal-church-of-haiti-in-the-case-of-arms-trafficking.html
1060148172	20220825	202208	2022	2022.6438	COP	POLICE						COP													0	010	010	01	1	0.0	10	1	10	-7.36040609137055	1	Germany	GM	GM		51.5	10.5	GM	0								1	Germany	GM	GM		51.5	10.5	GM	20220825134500	https://www.dailymail.co.uk/news/article-11145553/Man-arrested-attacking-woman-DEAD-SEAGULL-exposing-kicking-dog.html
1060148173	20220825	202208	2022	2022.6438	COP	POLICE						COP													0	010	010	01	1	0.0	10	1	10	-5.94059405940594	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20220825134500	https://www.wrtv.com/news/local-news/crime/muncie-police-fatally-shoot-man-during-standoff-indiana-state-police-investigating
1060148174	20220825	202208	2022	2022.6438	COP	POLICE						COP													0	090	090	09	2	-2.0	1	1	1	-3.25581395348837	4	Kamloops, British Columbia, Canada	CA	CA02	12566	50.6667	-120.333	-566975	0								4	Kamloops, British Columbia, Canada	CA	CA02	12566	50.6667	-120.333	-566975	20220825134500	https://www.castanet.net/news/Kamloops/381813/Man-defends-his-actions-in-viral-Brocklehurst-road-rage-confrontation
1060148175	20220825	202208	2022	2022.6438	COP	POLICE						COP													1	193	193	19	4	-10.0	2	1	2	-5.94059405940594	3	Muncie, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	439878	0								3	Muncie, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	439878	20220825134500	https://www.wrtv.com/news/local-news/crime/muncie-police-fatally-shoot-man-during-standoff-indiana-state-police-investigating
1060148176	20220825	202208	2022	2022.6438	COP	POLICE POST						COP			BUD	BUDDHIST				BUD					0	190	190	19	4	-10.0	10	1	10	-5.99613152804642	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20220825134500	https://www.ibtimes.com/myanmar-rohingya-five-years-want-leave-bangladesh-camps-go-home-justice-3605789
1060148177	20220825	202208	2022	2022.6438	COP	POLICE						COP			CRM	DRUG DEALER						CRM			1	040	040	04	1	1.0	2	1	2	-5.2219321148825	4	Merseyside, United Kingdom (general), United Kingdom	UK	UK00	40121	53.4	-3.08333	-2602923	4	Merseyside, United Kingdom (general), United Kingdom	UK	UK00	40121	53.4	-3.08333	-2602923	4	Merseyside, United Kingdom (general), United Kingdom	UK	UK00	40121	53.4	-3.08333	-2602923	20220825134500	https://www.theguardian.com/uk-news/2022/aug/25/olivia-pratt-korbel-liverpool-girl-merseyside-police-joseph-nee-associate
1060148178	20220825	202208	2022	2022.6438	COP	DEPUTY						COP			EDU	STUDENT						EDU			0	052	052	05	1	3.5	5	1	5	6.17913832199546	4	Forest Hall, North Tyneside, United Kingdom	UK	UKJ5	40134	55.0167	-1.56667	-2596398	4	Forest Hall, North Tyneside, United Kingdom	UK	UKJ5	40134	55.0167	-1.56667	-2596398	4	Forest Hall, North Tyneside, United Kingdom	UK	UKJ5	40134	55.0167	-1.56667	-2596398	20220825134500	https://www.dunmowbroadcast.co.uk/news/education/essex-gcse-results-2022-9232434
1060148179	20220825	202208	2022	2022.6438	COP	POLICE						COP			FRA	FRENCH	FRA								1	190	190	19	4	-10.0	1	1	1	-8.99550224887559	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20220825134500	https://www.dailystar.co.uk/tv/who-israel-vallarta-still-jail-27829904
1060148180	20220825	202208	2022	2022.6438	COP	POLICE						COP			FRA	FRENCH	FRA								1	190	190	19	4	-10.0	1	1	1	-8.99550224887559	1	Mexico	MX	MX		23	-102	MX	1	France	FR	FR		46	2	FR	1	Mexico	MX	MX		23	-102	MX	20220825134500	https://www.dailystar.co.uk/tv/who-israel-vallarta-still-jail-27829904
1060148181	20220825	202208	2022	2022.6438	COP	POLICE						COP			FRAGOV	FRENCH	FRA					GOV			1	190	190	19	4	-10.0	2	1	2	-8.99550224887559	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20220825134500	https://www.dailystar.co.uk/tv/who-israel-vallarta-still-jail-27829904
1060148182	20220825	202208	2022	2022.6438	COP	POLICE						COP			FRAGOV	FRANCE	FRA					GOV			1	190	190	19	4	-10.0	1	1	1	-8.99550224887559	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	Mexico	MX	MX		23	-102	MX	20220825134500	https://www.dailystar.co.uk/tv/who-israel-vallarta-still-jail-27829904
1060148183	20220825	202208	2022	2022.6438	COP	POLICE						COP			GBR	LIVERPOOL	GBR								0	173	173	17	4	-5.0	2	1	2	-5.2219321148825	4	Merseyside, United Kingdom (general), United Kingdom	UK	UK00	40121	53.4	-3.08333	-2602923	4	Merseyside, United Kingdom (general), United Kingdom	UK	UK00	40121	53.4	-3.08333	-2602923	4	Merseyside, United Kingdom (general), United Kingdom	UK	UK00	40121	53.4	-3.08333	-2602923	20220825134500	https://www.theguardian.com/uk-news/2022/aug/25/olivia-pratt-korbel-liverpool-girl-merseyside-police-joseph-nee-associate
1060148184	20220825	202208	2022	2022.6438	COP	POLICE						COP			GBR	LIVERPOOL	GBR								0	193	193	19	4	-10.0	2	1	2	-5.2219321148825	4	Merseyside, United Kingdom (general), United Kingdom	UK	UK00	40121	53.4	-3.08333	-2602923	4	Merseyside, United Kingdom (general), United Kingdom	UK	UK00	40121	53.4	-3.08333	-2602923	4	Merseyside, United Kingdom (general), United Kingdom	UK	UK00	40121	53.4	-3.08333	-2602923	20220825134500	https://www.theguardian.com/uk-news/2022/aug/25/olivia-pratt-korbel-liverpool-girl-merseyside-police-joseph-nee-associate
1060148185	20220825	202208	2022	2022.6438	COP	POLICE						COP			GOV	MAYOR						GOV			0	036	036	03	1	4.0	1	1	1	0.66334991708126	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20220825134500	https://missouriindependent.com/2022/08/25/missouri-dems-expect-boost-from-marijuana-campaign-but-split-on-whether-its-good-policy/
1060148186	20220825	202208	2022	2022.6438	COP	PRISON						COP			GOV	AUTHORITIES						GOV			0	0841	084	08	2	7.0	10	1	10	-6.96517412935323	4	Semnan, Semnan, Iran	IR	IR25	41098	35.5729	53.3971	-3083472	4	Semnan, Semnan, Iran	IR	IR25	41098	35.5729	53.3971	-3083472	4	Semnan, Semnan, Iran	IR	IR25	41098	35.5729	53.3971	-3083472	20220825134500	https://www.arabnews.com/node/2150121/middle-east
1060148187	20220825	202208	2022	2022.6438	COP	PRISON						COP			GOV	AUTHORITIES						GOV			0	173	173	17	4	-5.0	10	1	10	-6.96517412935323	4	Semnan, Semnan, Iran	IR	IR25	41098	35.5729	53.3971	-3083472	4	Semnan, Semnan, Iran	IR	IR25	41098	35.5729	53.3971	-3083472	4	Semnan, Semnan, Iran	IR	IR25	41098	35.5729	53.3971	-3083472	20220825134500	https://www.arabnews.com/node/2150121/middle-east
1060148188	20220825	202208	2022	2022.6438	COP	POLICE						COP			LEG	PARLIAMENT						LEG			1	160	160	16	4	-4.0	10	1	10	-4.99999999999999	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20220825134500	https://canadafreepress.com/article/thousands-gather-outside-new-zealand-parliament-to-protest-pandemic-response
1060148189	20220825	202208	2022	2022.6438	COP	PRISON						COP			REL	RELIGION									0	0841	084	08	2	7.0	10	1	10	-6.96517412935323	4	Semnan, Semnan, Iran	IR	IR25	41098	35.5729	53.3971	-3083472	4	Semnan, Semnan, Iran	IR	IR25	41098	35.5729	53.3971	-3083472	4	Semnan, Semnan, Iran	IR	IR25	41098	35.5729	53.3971	-3083472	20220825134500	https://www.arabnews.com/node/2150121/middle-east
1060148190	20220825	202208	2022	2022.6438	COP	POLICE						COP			USA	UNITED STATES	USA								1	020	020	02	1	3.0	2	1	2	-6.87285223367697	3	Delaware County, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	450347	3	Delaware County, Indiana, United States	US	USIN		40.1934	-85.3864	450347	3	Delaware County, Indiana, United States	US	USIN		40.1934	-85.3864	450347	20220825134500	https://www.wthr.com/article/news/crime/state-police-investigating-officer-involved-shooting-muncie/531-0b0e1fab-ed43-4702-89f2-cc1d2c633b8a
1060148191	20220825	202208	2022	2022.6438	COPGOV	DEPUTY						COP	GOV												0	010	010	01	1	0.0	12	1	12	-2.70270270270271	4	Stepanakert, Xank?ndi*, Azerbaijan	AJ	AJ61	535	39.8173	46.7557	-2709075	0								4	Stepanakert, Xank?ndi*, Azerbaijan	AJ	AJ61	535	39.8173	46.7557	-2709075	20220825134500	https://armenpress.am/eng/news/1091044/
1060148192	20220825	202208	2022	2022.6438	COPGOVEDU	DEPUTY						COP	GOV	EDU	CVL	SETTLEMENT						CVL			1	160	160	16	4	-4.0	12	1	12	-2.70270270270271	4	Berdzor, Laç, Azerbaijan	AJ	AJ28	535	39.6408	46.5469	-2707442	4	Berdzor, Laç, Azerbaijan	AJ	AJ28	535	39.6408	46.5469	-2707442	4	Berdzor, Laç, Azerbaijan	AJ	AJ28	535	39.6408	46.5469	-2707442	20220825134500	https://armenpress.am/eng/news/1091044/
1060148193	20220825	202208	2022	2022.6438	COPJUD	DEPUTY						COP	JUD												1	010	010	01	1	0.0	5	1	5	-4.62287104622871	1	Singapore	SN	SN		1.366667	103.8	SN	0								1	Malaysia	MY	MY		2.5	112.5	MY	20220825134500	https://www.malaymail.com/news/singapore/2022/08/25/singapore-ica-officers-told-man-to-dispose-of-his-cigarettes-at-woodlands-checkpoint-he-stripped-nude-instead/24772
1060148194	20220825	202208	2022	2022.6438	COPJUD	DEPUTY						COP	JUD		COP	DEPUTY						COP			1	010	010	01	1	0.0	5	1	5	-4.62287104622871	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	1	Malaysia	MY	MY		2.5	112.5	MY	20220825134500	https://www.malaymail.com/news/singapore/2022/08/25/singapore-ica-officers-told-man-to-dispose-of-his-cigarettes-at-woodlands-checkpoint-he-stripped-nude-instead/24772
1060148195	20220825	202208	2022	2022.6438	COPJUD	DEPUTY						COP	JUD		MYS	MALAYSIA	MYS								1	042	042	04	1	1.9	5	1	5	-4.62287104622871	1	Singapore	SN	SN		1.366667	103.8	SN	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20220825134500	https://www.malaymail.com/news/singapore/2022/08/25/singapore-ica-officers-told-man-to-dispose-of-his-cigarettes-at-woodlands-checkpoint-he-stripped-nude-instead/24772
1060148196	20220825	202208	2022	2022.6438	CRM	CRIMINAL						CRM													0	193	193	19	4	-10.0	20	1	20	-7.07395498392279	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	0								4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20220825134500	https://armenpress.am/eng/news/1091023/
1060148197	20220825	202208	2022	2022.6438	CRM	DRUG DEALER						CRM			COP	POLICE						COP			1	040	040	04	1	1.0	2	1	2	-5.2219321148825	4	Merseyside, United Kingdom (general), United Kingdom	UK	UK00	40121	53.4	-3.08333	-2602923	4	Merseyside, United Kingdom (general), United Kingdom	UK	UK00	40121	53.4	-3.08333	-2602923	4	Merseyside, United Kingdom (general), United Kingdom	UK	UK00	40121	53.4	-3.08333	-2602923	20220825134500	https://www.theguardian.com/uk-news/2022/aug/25/olivia-pratt-korbel-liverpool-girl-merseyside-police-joseph-nee-associate
1060148198	20220825	202208	2022	2022.6438	CRM	DRUG DEALER						CRM			GBRCOP	UNITED KINGDOM	GBR					COP			1	040	040	04	1	1.0	8	1	8	-5.2219321148825	4	Merseyside, United Kingdom (general), United Kingdom	UK	UK00	40121	53.4	-3.08333	-2602923	4	Merseyside, United Kingdom (general), United Kingdom	UK	UK00	40121	53.4	-3.08333	-2602923	4	Merseyside, United Kingdom (general), United Kingdom	UK	UK00	40121	53.4	-3.08333	-2602923	20220825134500	https://www.theguardian.com/uk-news/2022/aug/25/olivia-pratt-korbel-liverpool-girl-merseyside-police-joseph-nee-associate
1060148199	20220825	202208	2022	2022.6438	CVL	SCIENTIST						CVL													1	010	010	01	1	0.0	10	1	10	-1.89873417721518	4	Zurich, ZüSZ, Switzerland	SZ	SZ25	26310	47.3667	8.55	-2554935	0								4	Zurich, ZüSZ, Switzerland	SZ	SZ25	26310	47.3667	8.55	-2554935	20220825134500	https://curlytales.com/swiss-alps-lost-half-their-glaciers-in-80-years-due-to-global-warming/
1060148200	20220825	202208	2022	2022.6438	CVL	SETTLEMENT						CVL													1	010	010	01	1	0.0	4	1	4	-2.70270270270271	4	Stepanakert, Xank?ndi*, Azerbaijan	AJ	AJ61	535	39.8173	46.7557	-2709075	0								4	Stepanakert, Xank?ndi*, Azerbaijan	AJ	AJ61	535	39.8173	46.7557	-2709075	20220825134500	https://armenpress.am/eng/news/1091044/
1060148201	20220825	202208	2022	2022.6438	CVL	COMMUNITY						CVL													1	012	012	01	1	-0.4	15	1	10	-3.01431801055011	3	San Luis Obispo, California, United States	US	USCA	CA079	35.2828	-120.66	1652788	0								3	San Luis Obispo, California, United States	US	USCA		35.2828	-120.66	1652788	20220825134500	https://www.newtimesslo.com/sanluisobispo/learning-from-history-as-monkeypox-arrives-in-slo-county-the-public-health-department-partners-with-gala-to-get-the-word-out-to-the-lgbtq-pl/Content?oid=12866597
1060148202	20220825	202208	2022	2022.6438	CVL	VOTER						CVL													0	012	012	01	1	-0.4	10	1	10	-1.01123595505618	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20220825134500	https://www.smdailyjournal.com/news/state/survey-charter-schools-saw-influx-during-covid/article_35f8e01e-242e-11ed-aade-438212833655.html
1060148203	20220825	202208	2022	2022.6438	CVL	COMMUNITY						CVL													0	012	012	01	1	-0.4	1	1	1	0.66334991708126	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20220825134500	https://missouriindependent.com/2022/08/25/missouri-dems-expect-boost-from-marijuana-campaign-but-split-on-whether-its-good-policy/
1060148204	20220825	202208	2022	2022.6438	CVL	COMMUNITY						CVL													0	013	013	01	1	0.4	1	1	1	0.66334991708126	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20220825134500	https://missouriindependent.com/2022/08/25/missouri-dems-expect-boost-from-marijuana-campaign-but-split-on-whether-its-good-policy/
1060148205	20220825	202208	2022	2022.6438	CVL	RESIDENTS						CVL													0	040	040	04	1	1.0	10	1	10	-3.42146189735614	3	Tampa, Florida, United States	US	USFL	FL057	27.9475	-82.4584	292005	0								3	Tampa, Florida, United States	US	USFL	FL057	27.9475	-82.4584	292005	20220825134500	https://www.marconews.com/story/news/local/2022/08/25/rent-increase-landlord-notice-law-passed-city-naples/7884713001/
1060148206	20220825	202208	2022	2022.6438	CVL	POPULATION						CVL													1	043	043	04	1	2.8	10	1	10	-0.56925996204934	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	0								4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20220825134500	https://www.newsweek.com/greece-stray-cat-charms-boyfriend-vacation-tiktok-1736851
1060148207	20220825	202208	2022	2022.6438	CVL	VOTER						CVL													1	057	057	05	1	8.0	5	1	5	-0.26143790849673	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825134500	https://wblk.com/new-york-political-signs/
