1060113560	20220825	202208	2022	2022.6438	GBR	SCOTLAND	GBR								NZL	NEW ZEALAND	NZL								1	042	042	04	1	1.9	10	1	10	-3.10492505353319	4	Perthshire, Perth and Kinross, United Kingdom	UK	UKW1	40177	56.5	-4	-2605284	4	Perthshire, Perth and Kinross, United Kingdom	UK	UKW1	40177	56.5	-4	-2605284	4	Perthshire, Perth and Kinross, United Kingdom	UK	UKW1	40177	56.5	-4	-2605284	20220825091500	https://www.mirror.co.uk/news/uk-news/toddler-diagnosed-rare-form-leukaemia-27827792
1060113561	20220825	202208	2022	2022.6438	GBR	UNITED KINGDOM	GBR								UKR	UKRAINE	UKR								1	042	042	04	1	1.9	8	1	8	1.13765642775882	4	Llandovery, Carmarthenshire, United Kingdom	UK	UKX7	40184	51.9833	-3.78333	-2601505	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220825091500	https://www.northwaleschronicle.co.uk/news/20756367.ukrainians-wales-mark-independence-day-six-months-start-war/
1060113562	20220825	202208	2022	2022.6438	GBR	UNITED KINGDOM	GBR								USA	CALIFORNIA	USA								0	042	042	04	1	1.9	2	1	2	-0.61099796334012	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20220825091500	http://www.msn.com/en-us/entertainment/entertainment-celebrity/bodyguard-makes-a-bold-claim-about-princess-diana-s-plans-before-her-tragic-death/ar-AA114Obt
1060113563	20220825	202208	2022	2022.6438	GBR	UNITED KINGDOM	GBR								scoGOV	SCOTTISH			sco			GOV			1	018	018	01	1	3.4	4	1	4	0.22883295194508	4	Castlebay, Eilean Siar, United Kingdom	UK	UKW8	40178	56.95	-7.46667	-2591992	4	Castlebay, Eilean Siar, United Kingdom	UK	UKW8	40178	56.95	-7.46667	-2591992	4	Castlebay, Eilean Siar, United Kingdom	UK	UKW8	40178	56.95	-7.46667	-2591992	20220825091500	https://www.pressandjournal.co.uk/fp/news/highlands-islands/4705858/western-isles-medical-practice/
1060113564	20220825	202208	2022	2022.6438	GBR	UNITED KINGDOM	GBR								scoGOV	SCOTTISH			sco			GOV			0	046	046	04	1	7.0	6	1	6	-2.29885057471264	4	Dunmore, Down, United Kingdom	UK	UKR9	40153	54.35	-5.9	-2594910	4	Dunmore, Down, United Kingdom	UK	UKR9	40153	54.35	-5.9	-2594910	4	Dunmore, Down, United Kingdom	UK	UKR9	40153	54.35	-5.9	-2594910	20220825091500	https://www.pressandjournal.co.uk/fp/news/aberdeen-aberdeenshire/4706572/unite-says-talks-with-the-scottish-government-were-constructive-but-decline-request-to-stop-strike-action/
1060113565	20220825	202208	2022	2022.6438	GBRCOP	SCOTLAND	GBR					COP			CVL	RESIDENTS						CVL			1	043	043	04	1	2.8	10	1	10	2.89017341040462	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220825091500	https://www.peeblesshirenews.com/news/20751983.online-recruitment-event-targets-borderers/
1060113566	20220825	202208	2022	2022.6438	GBRCOP	SCOTLAND	GBR					COP			GBR	SCOTLAND	GBR								0	040	040	04	1	1.0	8	1	8	-3.52112676056338	4	Langbank, Renfrewshire, United Kingdom	UK	UKW2	40176	55.9167	-4.58333	-2600679	4	Langbank, Renfrewshire, United Kingdom	UK	UKW2	40176	55.9167	-4.58333	-2600679	4	Langbank, Renfrewshire, United Kingdom	UK	UKW2	40176	55.9167	-4.58333	-2600679	20220825091500	https://www.dailyrecord.co.uk/news/scottish-news/a8-greenock-road-two-crash-27822070
1060113567	20220825	202208	2022	2022.6438	GBRGIB	GIBRALTAR	GBR																		1	043	043	04	1	2.8	10	1	10	-2.38805970149254	1	Gibraltar	GI	GI		36.133333	-5.35	GI	0								1	Gibraltar	GI	GI		36.133333	-5.35	GI	20220825091500	https://weaintgotnohistory.sbnation.com/2022/8/25/23320569/the-daily-hilario-thursday-august-25
1060113568	20220825	202208	2022	2022.6438	GBRGOV	UNITED KINGDOM	GBR					GOV													1	060	060	06	2	6.0	3	1	3	-1.73913043478261	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20220825091500	https://www.bbc.co.uk/news/world-asia-62671830
1060113569	20220825	202208	2022	2022.6438	GBRGOV	UNITED KINGDOM	GBR					GOV													1	070	070	07	2	7.0	3	1	3	-1.73913043478261	4	Yangon, Yangon, Myanmar	BM	BM17	41840	16.8053	96.1561	-440623	0								4	Yangon, Yangon, Myanmar	BM	BM17	41840	16.8053	96.1561	-440623	20220825091500	https://www.bbc.co.uk/news/world-asia-62671830
1060113570	20220825	202208	2022	2022.6438	GBRGOV	UNITED KINGDOM	GBR					GOV			GBR	BRITISH	GBR								0	012	012	01	1	-0.4	10	1	10	-3.60576923076924	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20220825091500	https://www.theguardian.com/world/2022/aug/25/uk-former-myanmar-ambassador-arrested-yangon-report-vicky-bowman
1060113571	20220825	202208	2022	2022.6438	GBRGOV	UNITED KINGDOM	GBR					GOV			GBR	UNITED KINGDOM	GBR								1	060	060	06	2	6.0	2	1	2	-1.73913043478261	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220825091500	https://www.bbc.co.uk/news/world-asia-62671830
1060113572	20220825	202208	2022	2022.6438	GBRGOV	UNITED KINGDOM	GBR					GOV			GBR	UNITED KINGDOM	GBR								1	070	070	07	2	7.0	2	1	2	-1.73913043478261	4	Yangon, Yangon, Myanmar	BM	BM17	41840	16.8053	96.1561	-440623	4	Yangon, Yangon, Myanmar	BM	BM17	41840	16.8053	96.1561	-440623	4	Yangon, Yangon, Myanmar	BM	BM17	41840	16.8053	96.1561	-440623	20220825091500	https://www.bbc.co.uk/news/world-asia-62671830
1060113573	20220825	202208	2022	2022.6438	GBRGOVEDU	UNITED KINGDOM	GBR					GOV	EDU												0	012	012	01	1	-0.4	2	1	2	-3.43580470162748	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20220825091500	https://www.pressandjournal.co.uk/politics/scottish-politics/4706971/sqa-staff-strike-will-severely-delay-exam-appeals-process-union-warns/
1060113574	20220825	202208	2022	2022.6438	GBRLEG	BRITISH	GBR					LEG			AUS	VICTORIA	AUS								1	015	015	01	1	0.0	8	1	8	4.87804878048781	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220825091500	https://www.producer.com/livestock/national-day-helps-consumers-celebrate-food/
1060113575	20220825	202208	2022	2022.6438	GBRMED	BRITISH	GBR					MED			USA	CALIFORNIA	USA								0	042	042	04	1	1.9	3	1	3	-0.61099796334012	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20220825091500	http://www.msn.com/en-us/entertainment/entertainment-celebrity/bodyguard-makes-a-bold-claim-about-princess-diana-s-plans-before-her-tragic-death/ar-AA114Obt
1060113576	20220825	202208	2022	2022.6438	GHA	GHANA	GHA																		0	020	020	02	1	3.0	4	1	4	3.97923875432526	4	Juaben, Ghana (general), Ghana	GH	GH00	190643	5.48464	-1.69162	-2074024	0								4	Juaben, Ghana (general), Ghana	GH	GH00	190643	5.48464	-1.69162	-2074024	20220825091500	https://peacefmonline.com/pages/local/tech/202208/472924.php
1060113577	20220825	202208	2022	2022.6438	GHA	GHANA	GHA																		1	110	110	11	3	-2.0	4	1	4	3.97923875432526	4	Juaben, Ghana (general), Ghana	GH	GH00	190643	5.48464	-1.69162	-2074024	0								4	Juaben, Ghana (general), Ghana	GH	GH00	190643	5.48464	-1.69162	-2074024	20220825091500	https://peacefmonline.com/pages/local/tech/202208/472924.php
1060113578	20220825	202208	2022	2022.6438	GHA	ACCRA	GHA								IGOUNOCVL	UNITED NATIONS		UNO				IGO	CVL		1	046	046	04	1	7.0	1	1	1	-2.71493212669683	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20220825091500	https://www.graphic.com.gh/news/health/scrap-tax-on-sanitary-pad.html
1060113579	20220825	202208	2022	2022.6438	GOV	MINIST						GOV													1	012	012	01	1	-0.4	5	1	5	-7.03812316715543	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	0								5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	20220825091500	https://www.prokerala.com/news/articles/a1338717.html
1060113580	20220825	202208	2022	2022.6438	GOV	GOVERNMENT						GOV													0	012	012	01	1	-0.4	6	1	6	-4.18060200668897	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	0								4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20220825091500	https://www.dawn.com/news/1706591/opposition-parties-slam-ecp-decision-to-postpone-lg-elections
1060113581	20220825	202208	2022	2022.6438	GOV	PRIME MINISTER						GOV													1	014	014	01	1	0.0	10	1	10	-2.70270270270271	1	Ireland	EI	EI		53	-8	EI	0								1	Ireland	EI	EI		53	-8	EI	20220825091500	http://www.voxy.co.nz/politics/5/406423
1060113582	20220825	202208	2022	2022.6438	GOV	GOVERNOR						GOV													0	030	030	03	1	4.0	10	1	10	0.9375	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20220825091500	https://www.bendbulletin.com/opinion/editorial-making-buildings-more-carbon-friendly/article_5fb03b00-23d4-11ed-a441-9b83c95efe4d.html
1060113583	20220825	202208	2022	2022.6438	GOV	ENERGY MINIST						GOV													0	036	036	03	1	4.0	2	1	2	-1.7921146953405	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	0								1	United Kingdom	UK	UK		54	-4	UK	20220825091500	http://www.euronews.com/2022/08/25/europes-energy-crisis-how-are-countries-helping-households-with-soaring-energy-bills
1060113584	20220825	202208	2022	2022.6438	GOV	GOVERNMENT						GOV													0	050	050	05	1	3.5	5	1	5	-4.84293193717277	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	0								4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	20220825091500	https://www.shorenewsnetwork.com/2022/08/24/key-events-in-the/
1060113585	20220825	202208	2022	2022.6438	GOV	CHIEF EXECUTIVE						GOV													1	051	051	05	1	3.4	5	1	5	3.97923875432526	4	Juaben, Ghana (general), Ghana	GH	GH00	190643	5.48464	-1.69162	-2074024	0								4	Juaben, Ghana (general), Ghana	GH	GH00	190643	5.48464	-1.69162	-2074024	20220825091500	https://peacefmonline.com/pages/local/tech/202208/472924.php
1060113586	20220825	202208	2022	2022.6438	GOV	GOVERNMENT						GOV													0	070	070	07	2	7.0	6	1	6	2.13776722090261	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20220825091500	https://ewn.co.za/2022/08/25/city-of-cape-town-pleased-with-current-level-of-dams-after-recent-rain
1060113587	20220825	202208	2022	2022.6438	GOV	OFFICIAL SOURCE						GOV													1	071	071	07	2	7.4	10	1	10	2.94906166219839	1	Sierra Leone	SL	SL		8.5	-11.5	SL	0								1	Sierra Leone	SL	SL		8.5	-11.5	SL	20220825091500	https://allafrica.com/stories/202208250097.html
1060113588	20220825	202208	2022	2022.6438	GOV	PRINCE						GOV													1	073	073	07	2	7.4	3	1	3	-0.737100737100731	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	0								4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20220825091500	https://www.foxnews.com/entertainment/prince-harry-meghan-markle-rescue-abused-beagle-mama-she-knew-her-people
1060113589	20220825	202208	2022	2022.6438	GOV	MINISTRY						GOV													0	090	090	09	2	-2.0	10	1	10	-0.54151624548736	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220825091500	https://www.thehindubusinessline.com/news/world/new-us-bill-could-force-google-facebook-to-share-revenue-with-news-media/article65809122.ece
1060113590	20220825	202208	2022	2022.6438	GOV	GOVERNOR						GOV													0	111	111	11	3	-2.0	1	1	1	-2.10896309314587	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	0								4	Jigawa, Kano, Nigeria	NI	NI29	22847	11.951	7.93842	-2013704	20220825091500	https://www.stelladimokokorkus.com/2022/08/daily-news-roundup_25.html
1060113591	20220825	202208	2022	2022.6438	GOV	REGIME						GOV													0	120	120	12	3	-4.0	6	1	6	-3.02375809935206	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220825091500	https://english.aawsat.com/home/article/3835551/us-warns-sanctions-against-t%C3%BCrkiye-over-russia-ties
1060113592	20220825	202208	2022	2022.6438	GOV	GOVERNMENT						GOV													1	173	173	17	4	-5.0	6	1	6	-3.4136546184739	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20220825091500	https://www.inlander.com/spokane/gop-reaction-to-the-fbis-raid-of-donald-trumps-home-is-a-sign-of-the-times/Content?oid=24436516
1060113593	20220825	202208	2022	2022.6438	GOV	GOVERNOR						GOV													1	190	190	19	4	-10.0	6	1	6	-0.47801147227533	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825091500	https://www.news-press.com/story/news/politics/elections/2022/08/24/florida-election-2022-what-know-governor-senate-desantis-crist-rubio-demings/10328620002/
1060113594	20220825	202208	2022	2022.6438	GOV	PRINCE						GOV			AFR	AFRICA	AFR								1	042	042	04	1	1.9	2	1	2	2.63157894736842	1	Botswana	BC	BC		-22	24	BC	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20220825091500	https://www.womanandhome.com/us/life/royal-news/how-prince-harry-proved-people-wrong-and-showed-he-and-meghan-markle-dont-want-to-be-high-profile/
1060113595	20220825	202208	2022	2022.6438	GOV	PRINCE						GOV			AFR	AFRICA	AFR								1	042	042	04	1	1.9	6	1	6	2.63157894736842	1	Botswana	BC	BC		-22	24	BC	1	Botswana	BC	BC		-22	24	BC	1	Botswana	BC	BC		-22	24	BC	20220825091500	https://www.womanandhome.com/us/life/royal-news/how-prince-harry-proved-people-wrong-and-showed-he-and-meghan-markle-dont-want-to-be-high-profile/
1060113596	20220825	202208	2022	2022.6438	GOV	GOVERNMENT						GOV			AFR	AFRICA	AFR								0	070	070	07	2	7.0	4	1	4	2.13776722090261	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20220825091500	https://ewn.co.za/2022/08/25/city-of-cape-town-pleased-with-current-level-of-dams-after-recent-rain
1060113597	20220825	202208	2022	2022.6438	GOV	MINIST						GOV			AUS	AUSTRALIAN	AUS								1	012	012	01	1	-0.4	8	1	8	-8.55784469096672	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220825091500	https://womensagenda.com.au/latest/untold-harm-albanese-government-launches-royal-commission-into-robodebt/
1060113598	20220825	202208	2022	2022.6438	GOV	THE PM						GOV			BUS	INDUSTRY						BUS			1	030	030	03	1	4.0	10	1	10	1.12994350282486	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220825091500	https://www.prokerala.com/news/articles/a1338725.html
1060113599	20220825	202208	2022	2022.6438	GOV	MINIST						GOV			BUS	BOSS						BUS			1	046	046	04	1	7.0	10	1	10	0.46296296296296	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20220825091500	https://www.dailyrecord.co.uk/news/politics/bin-strikes-scotland-john-swinney-27827490
1060113600	20220825	202208	2022	2022.6438	GOV	PRIME MINISTER						GOV			CHN	CHINA	CHN								0	013	013	01	1	0.4	5	1	5	0	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220825091500	https://www.ibtimes.com/distribution-chinese-funds-solomon-islands-pm-raises-questions-3605682
1060113601	20220825	202208	2022	2022.6438	GOV	MINIST						GOV			COP	DEPUTY						COP			0	046	046	04	1	7.0	3	1	3	0.46296296296296	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20220825091500	https://www.dailyrecord.co.uk/news/politics/bin-strikes-scotland-john-swinney-27827490
1060113602	20220825	202208	2022	2022.6438	GOV	GOVERNMENT						GOV			COP	POLICEMEN						COP			1	072	072	07	2	8.3	10	1	10	-6.25	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20220825091500	https://www.prokerala.com/news/articles/a1338741.html
1060113603	20220825	202208	2022	2022.6438	GOV	GOVERNMENT						GOV			COP	POLICE						COP			1	141	141	14	3	-6.5	10	1	10	-10.5263157894737	4	Freetown, Western Area, Sierra Leone	SL	SL04	111381	8.49	-13.2342	-1315606	4	Freetown, Western Area, Sierra Leone	SL	SL04	111381	8.49	-13.2342	-1315606	4	Freetown, Western Area, Sierra Leone	SL	SL04	111381	8.49	-13.2342	-1315606	20220825091500	https://allafrica.com/stories/202208250098.html
1060113604	20220825	202208	2022	2022.6438	GOV	GOVERNMENT						GOV			COP	POLICE OFFICER						COP			1	190	190	19	4	-10.0	10	1	10	-10.5263157894737	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20220825091500	https://allafrica.com/stories/202208250098.html
1060113605	20220825	202208	2022	2022.6438	GOV	PRESIDENT						GOV			CVL	COMMUNITY						CVL			1	030	030	03	1	4.0	10	1	10	4.91803278688524	0								0								0								20220825091500	https://www.graphic.com.gh/news/politics/president-enskinned-chief-of-truth.html
1060113606	20220825	202208	2022	2022.6438	GOV	MAYOR						GOV			CVL	COMMUNITY						CVL			1	036	036	03	1	4.0	8	1	8	1.94174757281554	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825091500	https://www.gettysburgtimes.com/news/basket/article_6f18dbbe-865f-5ad2-b1c1-823939bf0a8c.html
1060113607	20220825	202208	2022	2022.6438	GOV	PRESIDENT						GOV			DZA	ALGERIA	DZA								0	042	042	04	1	1.9	3	1	3	-2.64227642276422	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20220825091500	http://www.euronews.com/2022/08/25/france-algeria-emmanuel-macron-seeks-to-repair-damaged-ties-during-three-day-visit
1060113608	20220825	202208	2022	2022.6438	GOV	FIREFIGHTER						GOV			ESP	SPAIN	ESP								1	042	042	04	1	1.9	8	1	8	-1.58730158730159	4	Benidorm, Valenciana, Spain	SP	SP60	25811	38.5392	-0.136386	-373226	4	Benidorm, Valenciana, Spain	SP	SP60	25811	38.5392	-0.136386	-373226	4	Benidorm, Valenciana, Spain	SP	SP60	25811	38.5392	-0.136386	-373226	20220825091500	https://www.dailymail.co.uk/news/article-11144805/British-woman-58-dies-falling-steep-hillside-riding-e-scooter-Benidorm.html
1060113609	20220825	202208	2022	2022.6438	GOV	SECRETARY OF STATE						GOV			FRA	FRENCH	FRA								0	110	110	11	3	-2.0	6	1	6	-3.4136546184739	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220825091500	https://www.inlander.com/spokane/gop-reaction-to-the-fbis-raid-of-donald-trumps-home-is-a-sign-of-the-times/Content?oid=24436516
1060113610	20220825	202208	2022	2022.6438	GOV	MINIST						GOV			GBR	SCOTLAND	GBR								1	030	030	03	1	4.0	10	1	10	0.30581039755351	4	Dumfries, Dumfries and Galloway, United Kingdom	UK	UKU2	40176	55.0667	-3.55	-2594813	4	Dumfries, Dumfries and Galloway, United Kingdom	UK	UKU2	40176	55.0667	-3.55	-2594813	4	Dumfries, Dumfries and Galloway, United Kingdom	UK	UKU2	40176	55.0667	-3.55	-2594813	20220825091500	https://www.dailyrecord.co.uk/news/local-news/care-services-risk-dumfries-galloway-27813064
1060113611	20220825	202208	2022	2022.6438	GOV	MINIST						GOV			GBR	WALES	GBR								1	090	090	09	2	-2.0	10	1	10	1.66666666666667	0								0								0								20220825091500	https://www.farminguk.com/news/food-production-set-to-continue-at-covid-memorial-site-following-concern_61009.html
1060113612	20220825	202208	2022	2022.6438	GOV	GOVERNMENT						GOV			GHA	GHANA	GHA								1	010	010	01	1	0.0	5	1	5	-2.71493212669683	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20220825091500	https://www.graphic.com.gh/news/health/scrap-tax-on-sanitary-pad.html
1060113613	20220825	202208	2022	2022.6438	GOV	CHIEF EXECUTIVE						GOV			GHA	GHANA	GHA								0	051	051	05	1	3.4	1	1	1	3.97923875432526	4	Juaben, Ghana (general), Ghana	GH	GH00	190643	5.48464	-1.69162	-2074024	4	Juaben, Ghana (general), Ghana	GH	GH00	190643	5.48464	-1.69162	-2074024	4	Juaben, Ghana (general), Ghana	GH	GH00	190643	5.48464	-1.69162	-2074024	20220825091500	https://peacefmonline.com/pages/local/tech/202208/472924.php
1060113614	20220825	202208	2022	2022.6438	GOV	PRESIDENT						GOV			GRC	GREEK	GRC								1	046	046	04	1	7.0	11	1	10	2.60869565217391	1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	20220825091500	https://www.khaleejtimes.com/uae/sheikh-mohamed-bin-zayed-to-commence-official-visit-to-greece
1060113615	20220825	202208	2022	2022.6438	GOV	MINIST						GOV			IGOEUREEC	THE EU	EUR	EEC				IGO			0	010	010	01	1	0.0	1	1	1	-4.23452768729642	1	Spain	SP	SP		40	-4	SP	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20220825091500	https://www.russiaherald.com/news/272665563/eu-should-brace-for-winter-of-great-suffering-spanish-minister
1060113616	20220825	202208	2022	2022.6438	GOV	MINIST						GOV			IGOEUREEC	THE EU	EUR	EEC				IGO			0	010	010	01	1	0.0	1	1	1	-4.23452768729642	1	Spain	SP	SP		40	-4	SP	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	1	Spain	SP	SP		40	-4	SP	20220825091500	https://www.russiaherald.com/news/272665563/eu-should-brace-for-winter-of-great-suffering-spanish-minister
1060113617	20220825	202208	2022	2022.6438	GOV	PRIME MINISTER						GOV			IGOUNO	THE UN		UNO				IGO			1	026	026	02	1	4.0	4	1	4	1.12994350282486	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220825091500	https://www.prokerala.com/news/articles/a1338725.html
1060113618	20220825	202208	2022	2022.6438	GOV	MINIST						GOV			IGOWSTNAT	NATO	WST	NAT				IGO			0	010	010	01	1	0.0	1	1	1	-4.23452768729642	1	Spain	SP	SP		40	-4	SP	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20220825091500	https://www.russiaherald.com/news/272665563/eu-should-brace-for-winter-of-great-suffering-spanish-minister
1060113619	20220825	202208	2022	2022.6438	GOV	MINIST						GOV			IGOWSTNAT	NATO	WST	NAT				IGO			0	010	010	01	1	0.0	1	1	1	-4.23452768729642	1	Spain	SP	SP		40	-4	SP	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	1	Spain	SP	SP		40	-4	SP	20220825091500	https://www.russiaherald.com/news/272665563/eu-should-brace-for-winter-of-great-suffering-spanish-minister
1060113620	20220825	202208	2022	2022.6438	GOV	ELECTION COMMISSION						GOV			INDGOV	JHARKHAND	IND					GOV			1	020	020	02	1	3.0	4	1	4	0	4	Ranchi, Jharkhand, India	IN	IN38	17622	23.35	85.3333	-2109068	4	Ranchi, Jharkhand, India	IN	IN38	17622	23.35	85.3333	-2109068	4	Ranchi, Jharkhand, India	IN	IN38	17622	23.35	85.3333	-2109068	20220825091500	https://zeenews.india.com/india/big-victory-for-us-bjp-after-eci-recommends-hemant-sorens-disqualification-as-mla-in-office-of-profit-case-2501555.html
1060113621	20220825	202208	2022	2022.6438	GOV	ELECTION COMMISSION						GOV			INDGOV	JHARKHAND	IND					GOV			1	112	112	11	3	-2.0	4	1	4	0	4	Godda, Jharkhand, India	IN	IN38	17603	24.8333	87.2167	-2096424	4	Godda, Jharkhand, India	IN	IN38	17603	24.8333	87.2167	-2096424	4	Godda, Jharkhand, India	IN	IN38	17603	24.8333	87.2167	-2096424	20220825091500	https://zeenews.india.com/india/big-victory-for-us-bjp-after-eci-recommends-hemant-sorens-disqualification-as-mla-in-office-of-profit-case-2501555.html
