1060161372	20220825	202208	2022	2022.6438	BEL	BRUSSELS	BEL								FRA	FRANCE	FRA								1	051	051	05	1	3.4	8	2	8	-1.62330553300367	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20220825153000	https://www.ibtimes.com/europeans-cross-borders-get-monkeypox-vaccine-3605820
1060161373	20220825	202208	2022	2022.6438	BEL	BELGIUM	BEL								UKR	UKRAINE	UKR								1	072	072	07	2	8.3	10	1	10	2.48447204968944	1	Belgium	BE	BE		50.833333	4	BE	1	Ukraine	UP	UP		49	32	UP	1	Belgium	BE	BE		50.833333	4	BE	20220825153000	https://en.interfax.com.ua/news/general/854516.html
1060161374	20220825	202208	2022	2022.6438	BEL	BELGIUM	BEL								UKR	UKRAINE	UKR								1	072	072	07	2	8.3	6	1	6	2.48447204968944	1	Ukraine	UP	UP		49	32	UP	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20220825153000	https://en.interfax.com.ua/news/general/854516.html
1060161375	20220825	202208	2022	2022.6438	BEL	BELGIUM	BEL								UKR	UKRAINE	UKR								1	072	072	07	2	8.3	4	1	4	2.48447204968944	1	Ukraine	UP	UP		49	32	UP	1	Belgium	BE	BE		50.833333	4	BE	1	Ukraine	UP	UP		49	32	UP	20220825153000	https://en.interfax.com.ua/news/general/854516.html
1060161376	20220825	202208	2022	2022.6438	BGD	BANGLADESH	BGD																		0	122	122	12	3	-4.0	8	1	4	-3.04709141274238	1	Bangladesh	BG	BG		24	90	BG	0								1	Bangladesh	BG	BG		24	90	BG	20220825153000	https://www.unhcr.org/en-us/news/stories/2022/8/630780aa4/stateless-rohingya-continue-struggle-survival-myanmar.html
1060161377	20220825	202208	2022	2022.6438	BGD	BANGLADESH	BGD								GOV	COMMERCE MINIST						GOV			1	043	043	04	1	2.8	2	1	2	3.95136778115502	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20220825153000	https://www.daily-sun.com/post/640241/Workers-safety-welfare-top-priority-for-RMG-industry:-BGMEA
1060161378	20220825	202208	2022	2022.6438	BGD	BANGLADESH	BGD								HLH	MIDWIFE						HLH			0	042	042	04	1	1.9	2	1	2	-3.04709141274238	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20220825153000	https://www.unhcr.org/en-us/news/stories/2022/8/630780aa4/stateless-rohingya-continue-struggle-survival-myanmar.html
1060161379	20220825	202208	2022	2022.6438	BGD	BANGLADESH	BGD								IGOUNO	THE UN		UNO				IGO			1	046	046	04	1	7.0	3	1	3	1.41509433962264	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20220825153000	https://www.miragenews.com/un-women-executive-board-to-convene-second-843245/
1060161380	20220825	202208	2022	2022.6438	BLR	BELARUSIAN	BLR								BLRGOV	BELARUS	BLR					GOV			1	043	043	04	1	2.8	1	1	1	1.45985401459854	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20220825153000	https://eng.belta.by/society/view/belarusian-diplomats-in-netherlands-met-with-students-of-leiden-university-152699-2022/
1060161381	20220825	202208	2022	2022.6438	BLR	BELARUSIAN	BLR								BLRGOV	BELARUS	BLR					GOV			1	043	043	04	1	2.8	1	1	1	1.45985401459854	1	Netherlands	NL	NL		52.5	5.75	NL	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20220825153000	https://eng.belta.by/society/view/belarusian-diplomats-in-netherlands-met-with-students-of-leiden-university-152699-2022/
1060161382	20220825	202208	2022	2022.6438	BLR	BELARUS	BLR								NLD	THE NETHERLAND	NLD								1	040	040	04	1	1.0	4	1	4	1.45985401459854	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	1	Netherlands	NL	NL		52.5	5.75	NL	20220825153000	https://eng.belta.by/society/view/belarusian-diplomats-in-netherlands-met-with-students-of-leiden-university-152699-2022/
1060161383	20220825	202208	2022	2022.6438	BLR	BELARUS	BLR								NLD	THE NETHERLAND	NLD								1	040	040	04	1	1.0	6	1	6	1.45985401459854	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20220825153000	https://eng.belta.by/society/view/belarusian-diplomats-in-netherlands-met-with-students-of-leiden-university-152699-2022/
1060161384	20220825	202208	2022	2022.6438	BLR	REPUBLIC OF BELARUS	BLR								NLDEDU	LEIDEN	NLD					EDU			1	040	040	04	1	1.0	1	1	1	1.45985401459854	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	1	Netherlands	NL	NL		52.5	5.75	NL	20220825153000	https://eng.belta.by/society/view/belarusian-diplomats-in-netherlands-met-with-students-of-leiden-university-152699-2022/
1060161385	20220825	202208	2022	2022.6438	BLR	REPUBLIC OF BELARUS	BLR								NLDEDU	LEIDEN	NLD					EDU			1	040	040	04	1	1.0	1	1	1	1.45985401459854	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20220825153000	https://eng.belta.by/society/view/belarusian-diplomats-in-netherlands-met-with-students-of-leiden-university-152699-2022/
1060161386	20220825	202208	2022	2022.6438	BLR	MINSK	BLR								POL	POLAND	POL								0	190	190	19	4	-10.0	1	1	1	-3.55555555555556	1	Poland	PL	PL		52	20	PL	1	Poland	PL	PL		52	20	PL	1	Poland	PL	PL		52	20	PL	20220825153000	https://www.timesofisrael.com/liveblog-august-25-2022/
1060161387	20220825	202208	2022	2022.6438	BLRGOV	BELARUS	BLR					GOV			BLR	BELARUSIAN	BLR								1	042	042	04	1	1.9	1	1	1	1.45985401459854	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20220825153000	https://eng.belta.by/society/view/belarusian-diplomats-in-netherlands-met-with-students-of-leiden-university-152699-2022/
1060161388	20220825	202208	2022	2022.6438	BLRGOV	BELARUS	BLR					GOV			BLR	BELARUSIAN	BLR								1	042	042	04	1	1.9	1	1	1	1.45985401459854	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	1	Netherlands	NL	NL		52.5	5.75	NL	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20220825153000	https://eng.belta.by/society/view/belarusian-diplomats-in-netherlands-met-with-students-of-leiden-university-152699-2022/
1060161389	20220825	202208	2022	2022.6438	BLRGOV	BELARUSIAN	BLR					GOV			BLRGOV	BELARUSIAN	BLR					GOV			1	042	042	04	1	1.9	4	1	4	1.45985401459854	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20220825153000	https://eng.belta.by/society/view/belarusian-diplomats-in-netherlands-met-with-students-of-leiden-university-152699-2022/
1060161390	20220825	202208	2022	2022.6438	BLRGOV	BELARUS	BLR					GOV			BLRGOV	BELARUS	BLR					GOV			1	042	042	04	1	1.9	2	1	2	1.45985401459854	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	1	Netherlands	NL	NL		52.5	5.75	NL	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20220825153000	https://eng.belta.by/society/view/belarusian-diplomats-in-netherlands-met-with-students-of-leiden-university-152699-2022/
1060161391	20220825	202208	2022	2022.6438	BLRGOV	BELARUSIAN	BLR					GOV			BLRGOV	BELARUSIAN	BLR					GOV			1	043	043	04	1	2.8	4	1	4	1.45985401459854	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20220825153000	https://eng.belta.by/society/view/belarusian-diplomats-in-netherlands-met-with-students-of-leiden-university-152699-2022/
1060161392	20220825	202208	2022	2022.6438	BLRGOV	BELARUS	BLR					GOV			BLRGOV	BELARUS	BLR					GOV			1	043	043	04	1	2.8	2	1	2	1.45985401459854	1	Netherlands	NL	NL		52.5	5.75	NL	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20220825153000	https://eng.belta.by/society/view/belarusian-diplomats-in-netherlands-met-with-students-of-leiden-university-152699-2022/
1060161393	20220825	202208	2022	2022.6438	BLRGOV	BELARUS	BLR					GOV			UKR	UKRAINE	UKR								1	051	051	05	1	3.4	5	1	5	-10.6312292358804	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Ukraine	UP	UP		49	32	UP	20220825153000	https://charter97.org/en/news/2022/8/25/512739/
1060161394	20220825	202208	2022	2022.6438	BUS	PRODUCER						BUS													1	010	010	01	1	0.0	6	1	6	-3.16901408450704	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	0								4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	20220825153000	https://charter97.org/en/news/2022/8/25/512826/
1060161395	20220825	202208	2022	2022.6438	BUS	INDUSTRY						BUS													1	010	010	01	1	0.0	2	1	2	-0.20080321285141	4	Manningtree, Essex, United Kingdom	UK	UKE4	40132	51.95	1.06667	-2602528	0								4	Manningtree, Essex, United Kingdom	UK	UKE4	40132	51.95	1.06667	-2602528	20220825153000	https://www.harwichandmanningtreestandard.co.uk/news/national/20757712.emily-maitliss-former-newsnight-editor-praises-brilliant-mactaggart-lecture/
1060161396	20220825	202208	2022	2022.6438	BUS	CORPORATION						BUS													1	010	010	01	1	0.0	2	1	2	-6.79012345679012	4	Zueitina, Libya (general), Libya	LY	LY00	19090	30.9522	20.1202	-3163076	0								4	Zueitina, Libya (general), Libya	LY	LY00	19090	30.9522	20.1202	-3163076	20220825153000	https://libyaupdate.com/libya-noc-one-dead-one-injured-in-explosion-at-zueitina-oilfield/
1060161397	20220825	202208	2022	2022.6438	BUS	CORPORATION						BUS													1	010	010	01	1	0.0	3	1	3	-1.28865979381443	4	Dalhousie, New Brunswick, Canada	CA	CA04	12732	48.0667	-66.3667	-563286	0								4	Dalhousie, New Brunswick, Canada	CA	CA04	12732	48.0667	-66.3667	-563286	20220825153000	https://www.cbc.ca/radio/thecurrent/grain-companies-windfall-tax-1.6561019
1060161398	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS													0	010	010	01	1	0.0	1	1	1	-1.79948586118252	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20220825153000	https://www.reflector.com/news/local/hearing-tonight-public-input-sought-on-air-permit-by-greenville-boat-builder/article_d4ef4ca3-1067-5f77-824d-6ae525df6aef.html
1060161399	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS													0	011	011	01	1	-0.1	10	1	10	-3.82848392036753	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20220825153000	https://www.prweek.com/article/1796709/ad-industry-demands-tsunami-truth-twitter-wake-whistleblower-complaint
1060161400	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS													0	020	020	02	1	3.0	5	1	5	0.44296788482835	5	Yakutia, Sakha (Yakutiya), Russia	RS	RS63	25092	65	130	-3038508	0								5	Yakutia, Sakha (Yakutiya), Russia	RS	RS63	25092	65	130	-3038508	20220825153000	https://www.investegate.co.uk/pjsc-polyus--plzl-/rns/noteholders--consent-solicitation-extension/202208251605072749X/
1060161401	20220825	202208	2022	2022.6438	BUS	AIRLINE						BUS													1	036	036	03	1	4.0	5	1	5	1.43737166324436	3	Boise, Texas, United States	US	USTX	TX359	35.2145	-102.86	1379437	0								3	Boise, Texas, United States	US	USTX	TX359	35.2145	-102.86	1379437	20220825153000	https://mix106radio.com/aha-oh-no-another-major-setback-for-the-boise-airport/
1060161402	20220825	202208	2022	2022.6438	BUS	BANK						BUS													1	043	043	04	1	2.8	5	1	5	4.17582417582417	3	Monmouth County, New Jersey, United States	US	USNJ	NJ025	40.3001	-74.1663	882910	0								3	Monmouth County, New Jersey, United States	US	USNJ		40.3001	-74.1663	882910	20220825153000	https://wobm.com/ixp/393/p/cheese-cave-red-bank-closing/
1060161403	20220825	202208	2022	2022.6438	BUS	CORPORATION						BUS													1	043	043	04	1	2.8	6	1	6	-1.28865979381443	1	Ukraine	UP	UP		49	32	UP	0								1	Ukraine	UP	UP		49	32	UP	20220825153000	https://www.cbc.ca/radio/thecurrent/grain-companies-windfall-tax-1.6561019
1060161404	20220825	202208	2022	2022.6438	BUS	MERCHANT						BUS													1	050	050	05	1	3.5	5	1	5	2.17391304347826	4	Taman Sari, Jawa Tengah, Indonesia	ID	ID07	18585	-6.9556	110.057	10148404	0								4	Taman Sari, Jawa Tengah, Indonesia	ID	ID07	18585	-6.9556	110.057	10148404	20220825153000	https://en.antaranews.com/news/246337/jakarta-old-town-revitalization-80-complete-official
1060161405	20220825	202208	2022	2022.6438	BUS	INVESTOR						BUS													0	060	060	06	2	6.0	10	1	10	0.56737588652482	4	Krasina, Tul'skaya Oblast', Russia	RS	RS76	25105	53.1592	38.1963	10791622	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220825153000	https://www.investegate.co.uk/polyus-finance-plc--60gt-/rns/extension-of-consent-solicitation/202208251600052722X/
1060161406	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS													0	110	110	11	3	-2.0	5	1	5	2.95639320029563	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220825153000	https://www.personneltoday.com/hr/personnel-today-awards-2022-candidate-experience-award/
1060161407	20220825	202208	2022	2022.6438	BUS	COMPANIES						BUS													1	111	111	11	3	-2.0	6	1	6	6.20253164556962	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	0								4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20220825153000	https://brazilbusiness.einnews.com/pr_news/587709428/teko-is-first-company-to-receive-natural-refrigerants-label-from-atmosphere
1060161408	20220825	202208	2022	2022.6438	BUS	BOSS						BUS													1	111	111	11	3	-2.0	4	1	2	-6.01604278074867	4	River Dee, Dumfries and Galloway, United Kingdom	UK	UKU2	40169	54.85	-4.06667	-2594181	0								4	River Dee, Dumfries and Galloway, United Kingdom	UK	UKU2	40169	54.85	-4.06667	-2594181	20220825153000	https://www.dailypost.co.uk/news/north-wales-news/chester-zoo-boss-slams-unacceptable-24852491
1060161409	20220825	202208	2022	2022.6438	BUS	AIRLINE						BUS													1	111	111	11	3	-2.0	10	1	10	1.43737166324436	3	Boise, Texas, United States	US	USTX	TX359	35.2145	-102.86	1379437	0								3	Boise, Texas, United States	US	USTX	TX359	35.2145	-102.86	1379437	20220825153000	https://mix106radio.com/aha-oh-no-another-major-setback-for-the-boise-airport/
1060161410	20220825	202208	2022	2022.6438	BUS	BOSS						BUS			COP	POLICE						COP			1	013	013	01	1	0.4	10	1	10	-7.02127659574468	0								0								0								20220825153000	https://www.dailypost.co.uk/news/north-wales-news/building-firm-boss-asked-girls-24843024
1060161411	20220825	202208	2022	2022.6438	BUS	COMPANIES						BUS			DEU	GERMANY	DEU								1	111	111	11	3	-2.0	4	1	4	6.20253164556962	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220825153000	https://brazilbusiness.einnews.com/pr_news/587709428/teko-is-first-company-to-receive-natural-refrigerants-label-from-atmosphere
1060161412	20220825	202208	2022	2022.6438	BUS	BOSS						BUS			GBR	UNITED KINGDOM	GBR								1	111	111	11	3	-2.0	16	1	8	-6.01604278074867	4	River Dee, Dumfries and Galloway, United Kingdom	UK	UKU2	40169	54.85	-4.06667	-2594181	4	River Dee, Dumfries and Galloway, United Kingdom	UK	UKU2	40169	54.85	-4.06667	-2594181	4	River Dee, Dumfries and Galloway, United Kingdom	UK	UKU2	40169	54.85	-4.06667	-2594181	20220825153000	https://www.dailypost.co.uk/news/north-wales-news/chester-zoo-boss-slams-unacceptable-24852491
1060161413	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS			GHA	GHANA	GHA								1	027	027	02	1	4.0	10	1	10	5.12820512820513	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20220825153000	https://www.businessghana.com/site/news/Business/269378/Conference-on-blockchain-scheduled-for-Thursday-
1060161414	20220825	202208	2022	2022.6438	BUS	COMPANIES						BUS			IGOUNOWFP	WORLD FOOD PROGRAM		UNO				IGO			0	070	070	07	2	7.0	1	1	1	-1.28865979381443	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220825153000	https://www.cbc.ca/radio/thecurrent/grain-companies-windfall-tax-1.6561019
1060161415	20220825	202208	2022	2022.6438	BUS	COMPANIES						BUS			IGOUNOWFP	WORLD FOOD PROGRAM		UNO				IGO			0	070	070	07	2	7.0	4	1	4	-1.28865979381443	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825153000	https://www.cbc.ca/radio/thecurrent/grain-companies-windfall-tax-1.6561019
1060161416	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS			ISR	ISRAEL	ISR								1	071	071	07	2	7.4	3	1	3	-1.90895741556535	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220825153000	https://www.timesofisrael.com/patriots-owner-kraft-pours-1m-into-aipacs-super-pac-soros-gives-1m-to-j-streets/
1060161417	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS			LAB	WORKER						LAB			1	114	114	11	3	-2.0	10	1	10	-8.91472868217058	3	Honolulu, Hawaii, United States	US	USHI	HI003	21.3069	-157.858	366212	3	Honolulu, Hawaii, United States	US	USHI	HI003	21.3069	-157.858	366212	3	Honolulu, Hawaii, United States	US	USHI	HI003	21.3069	-157.858	366212	20220825153000	https://www.kwxx.com/2022/08/25/suisan-settles-racism-lawsuit/
1060161418	20220825	202208	2022	2022.6438	BUS	CORPORATION						BUS			LBYBUS	LIBYA	LBY					BUS			1	010	010	01	1	0.0	8	1	8	-6.79012345679012	4	Zueitina, Libya (general), Libya	LY	LY00	19090	30.9522	20.1202	-3163076	4	Zueitina, Libya (general), Libya	LY	LY00	19090	30.9522	20.1202	-3163076	4	Zueitina, Libya (general), Libya	LY	LY00	19090	30.9522	20.1202	-3163076	20220825153000	https://libyaupdate.com/libya-noc-one-dead-one-injured-in-explosion-at-zueitina-oilfield/
1060161419	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS			MED	MEDIA						MED			0	040	040	04	1	1.0	10	2	10	4.75560398505605	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20220825153000	https://markets.buffalonews.com/buffnews/article/newswire-2022-8-25-nexus-it-ranks-in-the-top-50-on-crns-fast-growth-150-list
1060161420	20220825	202208	2022	2022.6438	BUS	BUSINESS						BUS			RUS	RUSSIA	RUS								1	173	173	17	4	-5.0	2	1	2	0.48309178743961	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Armenia	AM	AM		40	45	AM	20220825153000	https://tass.com/economy/1498253
1060161421	20220825	202208	2022	2022.6438	BUS	BUSINESS						BUS			RUS	RUSSIA	RUS								1	173	173	17	4	-5.0	2	1	2	0.48309178743961	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220825153000	https://tass.com/economy/1498253
1060161422	20220825	202208	2022	2022.6438	BUS	CORPORATION						BUS			UKR	UKRAINE	UKR								1	043	043	04	1	2.8	4	1	4	-1.28865979381443	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220825153000	https://www.cbc.ca/radio/thecurrent/grain-companies-windfall-tax-1.6561019
1060161423	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS			USA	UNITED STATES	USA								0	010	010	01	1	0.0	1	1	1	-1.79948586118252	3	Greenville, North Carolina, United States	US	USNC	NC119	35.2454	-80.8426	1018640	3	Greenville, North Carolina, United States	US	USNC	NC119	35.2454	-80.8426	1018640	3	Greenville, North Carolina, United States	US	USNC	NC119	35.2454	-80.8426	1018640	20220825153000	https://www.reflector.com/news/local/hearing-tonight-public-input-sought-on-air-permit-by-greenville-boat-builder/article_d4ef4ca3-1067-5f77-824d-6ae525df6aef.html
1060161424	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS			USA	UNITED STATES	USA								0	010	010	01	1	0.0	1	1	1	-1.79948586118252	3	Tarboro, North Carolina, United States	US	USNC	NC065	35.8968	-77.5358	1022886	3	Tarboro, North Carolina, United States	US	USNC	NC065	35.8968	-77.5358	1022886	3	Tarboro, North Carolina, United States	US	USNC	NC065	35.8968	-77.5358	1022886	20220825153000	https://www.reflector.com/news/local/hearing-tonight-public-input-sought-on-air-permit-by-greenville-boat-builder/article_d4ef4ca3-1067-5f77-824d-6ae525df6aef.html
1060161425	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS			USA	UNITED STATES	USA								0	010	010	01	1	0.0	2	1	2	-1.79948586118252	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20220825153000	https://www.reflector.com/news/local/hearing-tonight-public-input-sought-on-air-permit-by-greenville-boat-builder/article_d4ef4ca3-1067-5f77-824d-6ae525df6aef.html
1060161426	20220825	202208	2022	2022.6438	BUS	BUSINESS						BUS			USA	NEW YORK	USA								1	043	043	04	1	2.8	3	1	3	1.88340807174888	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825153000	https://realassets.ipe.com/news/people-moves-columbia-property-appoints-frazier-president-ceo/10061687.article
1060161427	20220825	202208	2022	2022.6438	BUSGOV	COMPANY						BUS	GOV		USA	UNITED STATES	USA								0	020	020	02	1	3.0	1	1	1	3.38164251207729	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825153000	https://www.restaurantdive.com/press-release/20220824-gotab-announces-promotion-of-jake-west-to-senior-vice-president-as-the-comp/
1060161428	20220825	202208	2022	2022.6438	BUSLEG	INDUSTRY						BUS	LEG		COP	DEPUTY						COP			1	040	040	04	1	1.0	5	1	5	-0.439560439560439	4	Odesa, Odes'ka Oblast, Ukraine	UP	UP17	28558	46.4639	30.7386	-1049092	4	Odesa, Odes'ka Oblast, Ukraine	UP	UP17	28558	46.4639	30.7386	-1049092	4	Odesa, Odes'ka Oblast, Ukraine	UP	UP17	28558	46.4639	30.7386	-1049092	20220825153000	https://interfax.com/newsroom/top-stories/82545/
1060161429	20220825	202208	2022	2022.6438	CAN	CANADA	CAN																		1	020	020	02	1	3.0	2	1	2	4.04411764705883	4	Morrisburg, Ontario, Canada	CA	CA08	30554	44.9	-75.1833	-569641	0								4	Morrisburg, Ontario, Canada	CA	CA08	30554	44.9	-75.1833	-569641	20220825153000	https://www.thesuburban.com/arts_and_entertainment/arts/new-norm-foster-comedy-comes-to-upper-canada-playhouse/article_23287482-2478-11ed-903e-533c921fc8a6.html
1060161430	20220825	202208	2022	2022.6438	CAN	CANADA	CAN																		1	020	020	02	1	3.0	2	1	2	4.04411764705883	4	Morrisburg, Ontario, Canada	CA	CA08	30554	44.9	-75.1833	-569641	0								4	Orillia, Ontario, Canada	CA	CA08	12681	44.6	-79.4167	-570717	20220825153000	https://www.thesuburban.com/arts_and_entertainment/arts/new-norm-foster-comedy-comes-to-upper-canada-playhouse/article_23287482-2478-11ed-903e-533c921fc8a6.html
1060161431	20220825	202208	2022	2022.6438	CAN	CANADA	CAN																		1	090	090	09	2	-2.0	4	1	4	4.04411764705883	4	Miramichi, New Brunswick, Canada	CA	CA04	12600	47.0333	-65.1833	-569384	0								4	Miramichi, New Brunswick, Canada	CA	CA04	12600	47.0333	-65.1833	-569384	20220825153000	https://www.thesuburban.com/arts_and_entertainment/arts/new-norm-foster-comedy-comes-to-upper-canada-playhouse/article_23287482-2478-11ed-903e-533c921fc8a6.html
1060161432	20220825	202208	2022	2022.6438	CAN	CANADIAN	CAN								BUS	INDUSTRY						BUS			1	010	010	01	1	0.0	5	1	5	7.59075907590759	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220825153000	https://www.cbc.ca/news/entertainment/csa-gender-neutral-performance-1.6561219
1060161433	20220825	202208	2022	2022.6438	CAN	CANADIAN	CAN								CANEDU	CANADA	CAN					EDU			0	036	036	03	1	4.0	4	1	4	3.15151515151515	1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	20220825153000	https://www.miragenews.com/nfb-education-adds-one-more-tool-to-teachers-843287/
1060161434	20220825	202208	2022	2022.6438	CAN	CANADA	CAN								GOV	GOVERNMENT						GOV			0	020	020	02	1	3.0	2	1	2	-1.28865979381443	4	Dalhousie, New Brunswick, Canada	CA	CA04	12732	48.0667	-66.3667	-563286	4	Dalhousie, New Brunswick, Canada	CA	CA04	12732	48.0667	-66.3667	-563286	4	Dalhousie, New Brunswick, Canada	CA	CA04	12732	48.0667	-66.3667	-563286	20220825153000	https://www.cbc.ca/radio/thecurrent/grain-companies-windfall-tax-1.6561019
