1060195987	20220825	202208	2022	2022.6438	CUB	CUBA	CUB								DOM	DOMINICAN	DOM								1	051	051	05	1	3.4	2	1	2	1.18918918918919	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20220825194500	https://www.cigaraficionado.com/article/9-things-you-need-to-know-about-montecristo
1060195988	20220825	202208	2022	2022.6438	CUB	CUBA	CUB								DOM	DOMINICAN REPUBLIC	DOM								0	111	111	11	3	-2.0	1	1	1	1.18918918918919	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20220825194500	https://www.cigaraficionado.com/article/9-things-you-need-to-know-about-montecristo
1060195989	20220825	202208	2022	2022.6438	CUB	CUBA	CUB								DOM	DOMINICAN REPUBLIC	DOM								0	111	111	11	3	-2.0	1	1	1	1.18918918918919	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	1	Dominican Republic	DR	DR		19	-70.666667	DR	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20220825194500	https://www.cigaraficionado.com/article/9-things-you-need-to-know-about-montecristo
1060195990	20220825	202208	2022	2022.6438	CVL	VOTER						CVL													1	010	010	01	1	0.0	10	1	10	2.68199233716475	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20220825194500	https://www.newsweek.com/how-andrew-yang-liz-cheney-change-bidens-chances-winning-2024-poll-1737107
1060195991	20220825	202208	2022	2022.6438	CVL	VOTER						CVL													1	014	014	01	1	0.0	10	1	10	-0.240384615384616	3	Kenai Peninsula, Alaska, United States	US	USAK	AK122	60.1667	-150.25	1404582	0								3	Kenai Peninsula, Alaska, United States	US	USAK		60.1667	-150.25	1404582	20220825194500	https://www.homernews.com/news/division-of-elections-data-primary-turnout-higher-than-previous-elections/
1060195992	20220825	202208	2022	2022.6438	CVL	VOTER						CVL													1	014	014	01	1	0.0	15	1	10	-0.240384615384616	3	Anchor Point, Alaska, United States	US	USAK	AK122	59.7767	-151.831	1412516	0								3	Anchor Point, Alaska, United States	US	USAK		59.7767	-151.831	1412516	20220825194500	https://www.homernews.com/news/division-of-elections-data-primary-turnout-higher-than-previous-elections/
1060195993	20220825	202208	2022	2022.6438	CVL	RESIDENTS						CVL													0	020	020	02	1	3.0	3	1	3	-2.58519388954171	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	0								2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20220825194500	https://www.kcur.org/news/2022-08-25/drought-and-history
1060195994	20220825	202208	2022	2022.6438	CVL	SCIENTIST						CVL													0	036	036	03	1	4.0	10	1	10	-2.69058295964126	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	0								4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20220825194500	https://realscreen.com/2022/08/25/blue-planet-iii-signs-for-change-among-upcoming-bbc-factual-projects/
1060195995	20220825	202208	2022	2022.6438	CVL	COMMUNITY						CVL													0	071	071	07	2	7.4	5	1	5	3.57142857142857	1	France	FR	FR		46	2	FR	0								1	France	FR	FR		46	2	FR	20220825194500	https://www.ross-shirejournal.co.uk/news/council-invites-highland-community-bids-for-nature-restorati-285677/
1060195996	20220825	202208	2022	2022.6438	CVL	VOTER						CVL													1	083	083	08	2	5.0	5	1	5	-2.95489891135303	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20220825194500	https://www.carolinajournal.com/opinion/n-c-supreme-court-dems-nullify-4-1-million-votes/
1060195997	20220825	202208	2022	2022.6438	CVL	COMMUNITY						CVL													1	090	090	09	2	-2.0	5	1	5	2.73170731707317	2	Alaska, United States	US	USAK		61.385	-152.268	AK	0								2	Alaska, United States	US	USAK		61.385	-152.268	AK	20220825194500	https://www.homernews.com/life/best-bets-250/
1060195998	20220825	202208	2022	2022.6438	CVL	POPULATION						CVL													0	120	120	12	3	-4.0	4	1	4	-4.88245931283906	4	Prince Rupert, British Columbia, Canada	CA	CA02	154724	54.3167	-130.333	-571743	0								4	Prince Rupert, British Columbia, Canada	CA	CA02	154724	54.3167	-130.333	-571743	20220825194500	https://www.nytimes.com/2022/08/25/world/canada/diver-orca-pod-fine-canada.html
1060195999	20220825	202208	2022	2022.6438	CVL	POPULATION						CVL													0	120	120	12	3	-4.0	1	1	1	-4.88245931283906	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220825194500	https://www.nytimes.com/2022/08/25/world/canada/diver-orca-pod-fine-canada.html
1060196000	20220825	202208	2022	2022.6438	CVL	VILLAGE						CVL													0	1712	171	17	4	-9.2	10	1	10	-4.29936305732484	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20220825194500	https://www.rockdalenewtoncitizen.com/news/myanmar-junta-charges-former-uk-ambassador-with-immigration-offenses/article_eb2b6a44-0977-523d-8291-0656b2e76f43.html
1060196001	20220825	202208	2022	2022.6438	CVL	CITIZEN						CVL													0	1822	182	18	4	-9.0	1	1	1	-5.08547008547008	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220825194500	https://www.ncr-iran.org/en/news/ebrahim-raisi/a-complaint-filed-against-irans-regime-president-ebrahim-raisi-in-new-york/
1060196002	20220825	202208	2022	2022.6438	CVL	CITIZEN						CVL													0	1822	182	18	4	-9.0	4	1	4	-5.08547008547008	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825194500	https://www.ncr-iran.org/en/news/ebrahim-raisi/a-complaint-filed-against-irans-regime-president-ebrahim-raisi-in-new-york/
1060196003	20220825	202208	2022	2022.6438	CVL	COMMUNITY						CVL			BUS	BUSINESS LEADER						BUS			1	042	042	04	1	1.9	8	1	8	2.2181146025878	3	Coon Rapids, Iowa, United States	US	USIA	IA027	41.8708	-94.6775	455613	3	Coon Rapids, Iowa, United States	US	USIA		41.8708	-94.6775	455613	3	Coon Rapids, Iowa, United States	US	USIA		41.8708	-94.6775	455613	20220825194500	https://www.carrollspaper.com/news/manning-teaches-neighbors-about-main-street-communities/article_35e57daa-2490-11ed-b0f1-6b59784e4706.html
1060196004	20220825	202208	2022	2022.6438	CVL	COMMUNITY						CVL			BUS	BUSINESS LEADER						BUS			1	043	043	04	1	2.8	2	1	2	2.2181146025878	3	Coon Rapids, Iowa, United States	US	USIA	IA027	41.8708	-94.6775	455613	3	Coon Rapids, Iowa, United States	US	USIA		41.8708	-94.6775	455613	3	Coon Rapids, Iowa, United States	US	USIA		41.8708	-94.6775	455613	20220825194500	https://www.carrollspaper.com/news/manning-teaches-neighbors-about-main-street-communities/article_35e57daa-2490-11ed-b0f1-6b59784e4706.html
1060196005	20220825	202208	2022	2022.6438	CVL	MINORITIES						CVL			BUS	BANK						BUS			1	057	057	05	1	8.0	10	1	10	1.51515151515152	0								0								0								20220825194500	https://www.businesstoday.in/latest/corporate/story/nmdfc-signs-pact-with-icici-bank-for-development-of-banking-software-app-345594-2022-08-25
1060196006	20220825	202208	2022	2022.6438	CVL	CIVILIAN						CVL			CHN	SHANGHAI	CHN								0	026	026	02	1	4.0	4	1	4	-1.26353790613718	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20220825194500	https://www.newsweek.com/map-shows-where-russian-forces-most-likely-lose-ukraine-territory-1737096
1060196007	20220825	202208	2022	2022.6438	CVL	SETTLEMENT						CVL			COP	PRISON						COP			1	015	015	01	1	0.0	6	1	6	-5.26315789473684	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20220825194500	https://www.thecentersquare.com/maine/maine-inmates-to-get-unemployment-benefits/article_43a8bed2-24a6-11ed-8585-6355f9d654e9.html
1060196008	20220825	202208	2022	2022.6438	CVL	SETTLEMENT						CVL			COP	PRISON						COP			1	015	015	01	1	0.0	2	1	2	-5.26315789473684	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	2	Maine, United States	US	USME		44.6074	-69.3977	ME	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20220825194500	https://www.thecentersquare.com/maine/maine-inmates-to-get-unemployment-benefits/article_43a8bed2-24a6-11ed-8585-6355f9d654e9.html
1060196009	20220825	202208	2022	2022.6438	CVL	SETTLEMENT						CVL			COP	PRISON						COP			1	015	015	01	1	0.0	2	1	2	-5.26315789473684	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20220825194500	https://www.thecentersquare.com/maine/maine-inmates-to-get-unemployment-benefits/article_43a8bed2-24a6-11ed-8585-6355f9d654e9.html
1060196010	20220825	202208	2022	2022.6438	CVL	VOTER						CVL			GOV	GOVERNOR						GOV			1	051	051	05	1	3.4	1	1	1	-0.240384615384616	3	Kenai Peninsula, Alaska, United States	US	USAK	AK122	60.1667	-150.25	1404582	3	Kenai Peninsula, Alaska, United States	US	USAK		60.1667	-150.25	1404582	3	Kenai Peninsula, Alaska, United States	US	USAK		60.1667	-150.25	1404582	20220825194500	https://www.homernews.com/news/division-of-elections-data-primary-turnout-higher-than-previous-elections/
1060196011	20220825	202208	2022	2022.6438	CVL	HUNTER						CVL			GOV	MINISTRY						GOV			1	110	110	11	3	-2.0	6	1	6	-3.37552742616034	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825194500	https://www.dailymail.co.uk/news/article-11146519/Biden-CANCELS-Ministry-Truth-Disinformation-Board-furious-backlash-head-resigned.html
1060196012	20220825	202208	2022	2022.6438	CVL	HUNTER						CVL			GOV	MINISTRY						GOV			1	110	110	11	3	-2.0	2	1	2	-3.37552742616034	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20220825194500	https://www.dailymail.co.uk/news/article-11146519/Biden-CANCELS-Ministry-Truth-Disinformation-Board-furious-backlash-head-resigned.html
1060196013	20220825	202208	2022	2022.6438	CVL	CIVILIAN						CVL			IGOCAS	SHANGHAI COOPERATION ORGANIZATION	CAS					IGO			0	026	026	02	1	4.0	1	1	1	-1.26353790613718	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20220825194500	https://www.newsweek.com/map-shows-where-russian-forces-most-likely-lose-ukraine-territory-1737096
1060196014	20220825	202208	2022	2022.6438	CVL	COMMUNITY						CVL			JPN	JAPAN	JPN								0	040	040	04	1	1.0	4	1	4	-1.47255689424364	4	Tokoname, Aichi, Japan	JA	JA01	33452	34.8833	136.85	-246176	4	Tokoname, Aichi, Japan	JA	JA01	33452	34.8833	136.85	-246176	4	Tokoname, Aichi, Japan	JA	JA01	33452	34.8833	136.85	-246176	20220825194500	https://www.frieze.com/article/still-alive-aichi-triennale-2022-review
1060196015	20220825	202208	2022	2022.6438	CVL	CIVILIAN						CVL			REF	REFUGEE						REF			0	010	010	01	1	0.0	2	1	2	-7.4910820451843	4	Sokolo, Mopti, Mali	ML	ML04	19395	13.7791	-3.634	-1074468	4	Nampala, Séu, Mali	ML	ML05	19407	14.1478	-5.8643	-1072180	4	Nampala, Séu, Mali	ML	ML05	19407	14.1478	-5.8643	-1072180	20220825194500	https://www.modernghana.com/news/1179266/malians-caught-in-the-crossfire-flee-to-mauritan.html
1060196016	20220825	202208	2022	2022.6438	CVL	CIVILIAN						CVL			REF	REFUGEE						REF			0	010	010	01	1	0.0	3	1	3	-7.4910820451843	4	Sokolo, Mopti, Mali	ML	ML04	19395	13.7791	-3.634	-1074468	4	Nampala, Séu, Mali	ML	ML05	19407	14.1478	-5.8643	-1072180	4	Sokolo, Mopti, Mali	ML	ML04	19395	13.7791	-3.634	-1074468	20220825194500	https://www.modernghana.com/news/1179266/malians-caught-in-the-crossfire-flee-to-mauritan.html
1060196017	20220825	202208	2022	2022.6438	CVL	CIVILIAN						CVL			REF	REFUGEE						REF			0	040	040	04	1	1.0	5	1	5	-7.4910820451843	4	Sokolo, Mopti, Mali	ML	ML04	19395	13.7791	-3.634	-1074468	4	Nampala, Séu, Mali	ML	ML05	19407	14.1478	-5.8643	-1072180	4	Nampala, Séu, Mali	ML	ML05	19407	14.1478	-5.8643	-1072180	20220825194500	https://www.modernghana.com/news/1179266/malians-caught-in-the-crossfire-flee-to-mauritan.html
1060196018	20220825	202208	2022	2022.6438	CVL	RESIDENTS						CVL			USA	UNITED STATES	USA								0	020	020	02	1	3.0	2	1	2	-2.58519388954171	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20220825194500	https://www.kcur.org/news/2022-08-25/drought-and-history
1060196019	20220825	202208	2022	2022.6438	CVL	COMMUNITY						CVL			USA	DETROIT	USA								0	040	040	04	1	1.0	2	1	2	-1.47255689424364	4	Tokoname, Aichi, Japan	JA	JA01	33452	34.8833	136.85	-246176	4	Tokoname, Aichi, Japan	JA	JA01	33452	34.8833	136.85	-246176	4	Tokoname, Aichi, Japan	JA	JA01	33452	34.8833	136.85	-246176	20220825194500	https://www.frieze.com/article/still-alive-aichi-triennale-2022-review
1060196020	20220825	202208	2022	2022.6438	CVL	COMMUNITY						CVL			USA	UNITED STATES	USA								1	042	042	04	1	1.9	8	1	8	2.2181146025878	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20220825194500	https://www.carrollspaper.com/news/manning-teaches-neighbors-about-main-street-communities/article_35e57daa-2490-11ed-b0f1-6b59784e4706.html
1060196021	20220825	202208	2022	2022.6438	CVL	ENGINEER						CVL			USA	UNITED STATES	USA								1	080	080	08	2	5.0	1	1	1	1.84049079754601	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20220825194500	https://www.newstribune.com/news/2022/aug/25/us-63-ramp-reopens-ahead-of-schedule/
1060196022	20220825	202208	2022	2022.6438	CVL	LANDOWNER						CVL			USA	SOUTH DAKOTA	USA								1	114	114	11	3	-2.0	6	1	6	0.24291497975708	3	Brown County, South Dakota, United States	US	USSD	SD013	45.5527	-98.3087	1265785	3	Brown County, South Dakota, United States	US	USSD		45.5527	-98.3087	1265785	3	Brown County, South Dakota, United States	US	USSD		45.5527	-98.3087	1265785	20220825194500	https://www.aberdeennews.com/story/news/local/2022/08/25/prospect-eminent-domain-concerns-democratic-puc-candidate-barth/7842089001/
1060196023	20220825	202208	2022	2022.6438	CVL	LANDOWNER						CVL			USA	UNITED STATES	USA								1	114	114	11	3	-2.0	2	1	2	0.24291497975708	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20220825194500	https://www.aberdeennews.com/story/news/local/2022/08/25/prospect-eminent-domain-concerns-democratic-puc-candidate-barth/7842089001/
1060196024	20220825	202208	2022	2022.6438	CVL	VOTER						CVL			USA	THE US	USA								1	190	190	19	4	-10.0	7	1	7	-14.5833333333333	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20220825194500	https://wislawjournal.com/2022/08/25/4-reasons-why-abortion-laws-often-clash-with-the-majoritys-preferences-in-the-us-from-constitutional-design-to-low-voter-turnout/
1060196025	20220825	202208	2022	2022.6438	CVL	CIVILIAN						CVL			UZB	UZBEKISTAN	UZB								0	036	036	03	1	4.0	3	1	3	-1.26353790613718	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20220825194500	https://www.newsweek.com/map-shows-where-russian-forces-most-likely-lose-ukraine-territory-1737096
1060196026	20220825	202208	2022	2022.6438	CVL	CIVILIAN						CVL			UZB	UZBEKISTAN	UZB								0	036	036	03	1	4.0	4	1	4	-1.26353790613718	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	20220825194500	https://www.newsweek.com/map-shows-where-russian-forces-most-likely-lose-ukraine-territory-1737096
1060196027	20220825	202208	2022	2022.6438	CVLEDU	COMMUNITY						CVL	EDU												1	040	040	04	1	1.0	5	1	5	-2.79503105590062	0								0								0								20220825194500	https://www.wishtv.com/news/crime-watch-8/police-whiteland-community-high-school-student-shot-killed-in-greenwood/
1060196028	20220825	202208	2022	2022.6438	CVLEDU	COMMUNITY						CVL	EDU		EDU	SCHOOL						EDU			1	040	040	04	1	1.0	5	1	5	-2.79503105590062	0								0								0								20220825194500	https://www.wishtv.com/news/crime-watch-8/police-whiteland-community-high-school-student-shot-killed-in-greenwood/
1060196029	20220825	202208	2022	2022.6438	DEU	GERMANY	DEU								BUS	BUSINESS						BUS			0	046	046	04	1	7.0	2	1	2	-0.35398230088496	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220825194500	https://thedeepdive.ca/olaf-scholz-calls-on-canada-to-boost-lng-exports-to-europe-despite-lacking-infrastructure-to-receive-shipments/
1060196030	20220825	202208	2022	2022.6438	DEU	GERMANY	DEU								BUS	BUSINESS						BUS			0	046	046	04	1	7.0	8	1	8	-0.35398230088496	1	Germany	GM	GM		51.5	10.5	GM	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220825194500	https://thedeepdive.ca/olaf-scholz-calls-on-canada-to-boost-lng-exports-to-europe-despite-lacking-infrastructure-to-receive-shipments/
1060196031	20220825	202208	2022	2022.6438	DEU	GERMANY	DEU								CHRCTH	CATHOLIC				CHR	CTH				1	040	040	04	1	1.0	10	1	10	-2.42914979757085	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220825194500	http://www.thebostonpilot.com/article.php?ID=193038
1060196032	20220825	202208	2022	2022.6438	DEU	GERMANY	DEU								CHRCTH	CATHOLIC				CHR	CTH				1	043	043	04	1	2.8	10	1	10	-2.42914979757085	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220825194500	http://www.thebostonpilot.com/article.php?ID=193038
1060196033	20220825	202208	2022	2022.6438	DEU	FRANKFURT	DEU								CHRCTHMED	CATHOLIC				CHR	CTH	MED			1	036	036	03	1	4.0	5	1	5	-2.42914979757085	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220825194500	http://www.thebostonpilot.com/article.php?ID=193038
1060196034	20220825	202208	2022	2022.6438	DEU	FRANKFURT	DEU								CHRCTHMED	CATHOLIC				CHR	CTH	MED			1	046	046	04	1	7.0	3	1	3	-2.42914979757085	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220825194500	http://www.thebostonpilot.com/article.php?ID=193038
1060196035	20220825	202208	2022	2022.6438	DEU	FRANKFURT	DEU								LEG	DELEGATE						LEG			1	046	046	04	1	7.0	5	1	5	-2.42914979757085	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220825194500	http://www.thebostonpilot.com/article.php?ID=193038
1060196036	20220825	202208	2022	2022.6438	DEU	GERMANY	DEU								USA	UNITED STATES	USA								1	020	020	02	1	3.0	2	1	2	-2.18978102189781	1	Germany	GM	GM		51.5	10.5	GM	1	United States	US	US		39.828175	-98.5795	US	1	Germany	GM	GM		51.5	10.5	GM	20220825194500	https://www.vladtv.com/article/286325/kgb-spy-jack-barsky-on-having-a-wife-baby-in-both-the-us-and-east-germany
1060196037	20220825	202208	2022	2022.6438	DEU	GERMANY	DEU								USA	UNITED STATES	USA								1	020	020	02	1	3.0	2	1	2	-2.18978102189781	1	Germany	GM	GM		51.5	10.5	GM	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825194500	https://www.vladtv.com/article/286325/kgb-spy-jack-barsky-on-having-a-wife-baby-in-both-the-us-and-east-germany
1060196038	20220825	202208	2022	2022.6438	DEU	GERMANY	DEU								USA	UNITED STATES	USA								1	040	040	04	1	1.0	4	1	4	-2.18978102189781	1	United States	US	US		39.828175	-98.5795	US	1	Germany	GM	GM		51.5	10.5	GM	1	United States	US	US		39.828175	-98.5795	US	20220825194500	https://www.vladtv.com/article/286325/kgb-spy-jack-barsky-on-having-a-wife-baby-in-both-the-us-and-east-germany
1060196039	20220825	202208	2022	2022.6438	DNK	COPENHAGEN	DNK																		1	071	071	07	2	7.4	10	1	10	4.17536534446764	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	0								4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	20220825194500	https://www.johnogroat-journal.co.uk/news/floating-wind-farm-takes-top-level-membership-at-caithness-c-285590/
1060196040	20220825	202208	2022	2022.6438	EDU	STUDENT						EDU													1	010	010	01	1	0.0	4	1	4	-3.75	3	Springfield, Missouri, United States	US	USMO	MO077	37.2153	-93.2982	735864	0								3	Springfield, Missouri, United States	US	USMO	MO077	37.2153	-93.2982	735864	20220825194500	https://news.yahoo.com/missouri-school-district-reinstates-spanking-190620140.html
1060196041	20220825	202208	2022	2022.6438	EDU	PROFESSOR						EDU													0	020	020	02	1	3.0	3	1	3	-2.16919739696313	4	University Of The Western Cape, Western Cape, South Africa	SF	SF11	77317	-33.9346	18.6299	-1300812	0								4	University Of The Western Cape, Western Cape, South Africa	SF	SF11	77317	-33.9346	18.6299	-1300812	20220825194500	https://www.wits.ac.za/news/latest-news/general-news/2022/2022-08/new-deputy-vice-chancellor-people-development-and-culture-appointed.html
1060196042	20220825	202208	2022	2022.6438	EDU	COLLEGE						EDU													0	020	020	02	1	3.0	10	1	10	-7.18816067653277	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20220825194500	https://www.theadvocate.com/baton_rouge/news/courts/article_4c346cbc-2498-11ed-8a71-4fb779ee9191.html
1060196043	20220825	202208	2022	2022.6438	EDU	STUDENT						EDU													0	042	042	04	1	1.9	10	1	10	1.34428678117999	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	0								2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	20220825194500	https://www.coloradopolitics.com/education/us-students-start-academic-year-with-massive-gains-in-school-choice/article_1cf7992e-2236-11ed-8cd8-0f3fd5f3bc3c.html
1060196044	20220825	202208	2022	2022.6438	EDU	SCHOOL						EDU													0	043	043	04	1	2.8	10	1	10	-6.11183355006502	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	0								5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	20220825194500	https://www.newscientist.com/article/2335287-a-common-childhood-illness-could-be-behind-tomato-flu-outbreak/
1060196045	20220825	202208	2022	2022.6438	EDU	SCHOOL						EDU													0	043	043	04	1	2.8	3	1	3	0.41987403778866	5	Gloucestershire, Gloucestershire, United Kingdom	UK	UKE6	40113	51.8333	-2.16667	-2597217	0								5	Gloucestershire, Gloucestershire, United Kingdom	UK	UKE6	40113	51.8333	-2.16667	-2597217	20220825194500	https://www.dailymail.co.uk/news/article-11146469/Cotswolds-coffee-lovers-say-Starbucks-WONT-welcome-global-giant-sets-sights-Stroud.html
1060196046	20220825	202208	2022	2022.6438	EDU	SCHOOL						EDU													1	043	043	04	1	2.8	8	1	8	-1.16279069767442	5	Oxfordshire, Oxfordshire, United Kingdom	UK	UKK2	40127	51.7823	-1.31405	-2604914	0								5	Oxfordshire, Oxfordshire, United Kingdom	UK	UKK2	40127	51.7823	-1.31405	-2604914	20220825194500	https://www.thisisoxfordshire.co.uk/news/20759897.st-gregorys-pupil-moved-uganda-gcses-oxford/
1060196047	20220825	202208	2022	2022.6438	EDU	SCHOOL						EDU													1	043	043	04	1	2.8	2	1	2	-1.16279069767442	5	Oxfordshire, Oxfordshire, United Kingdom	UK	UKK2	40127	51.7823	-1.31405	-2604914	0								1	Uganda	UG	UG		2	33	UG	20220825194500	https://www.thisisoxfordshire.co.uk/news/20759897.st-gregorys-pupil-moved-uganda-gcses-oxford/
1060196048	20220825	202208	2022	2022.6438	EDU	SCHOOL						EDU													0	043	043	04	1	2.8	6	1	6	-1.89098998887653	3	Southlake, Texas, United States	US	USTX	TX439	32.9412	-97.1342	1347589	0								3	Southlake, Texas, United States	US	USTX	TX439	32.9412	-97.1342	1347589	20220825194500	https://www.rockdalenewtoncitizen.com/news/a-north-texas-school-district-says-a-book-chapter-by-its-namesake-about-a-lynching/article_80bd59ee-bf1b-5a20-a90e-4cbaff42de2b.html
1060196049	20220825	202208	2022	2022.6438	EDU	STUDENT						EDU													0	056	056	05	1	7.0	2	1	2	-4.24	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825194500	https://wcfcourier.com/news/national/ap-news-summary-at-1-28-p-m-edt/article_5809e688-10a0-5a4e-92bf-cd483633e318.html
1060196050	20220825	202208	2022	2022.6438	EDU	SCHOOL						EDU													0	071	071	07	2	7.4	3	1	3	1.34428678117999	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220825194500	https://www.coloradopolitics.com/education/us-students-start-academic-year-with-massive-gains-in-school-choice/article_1cf7992e-2236-11ed-8cd8-0f3fd5f3bc3c.html
