1059193179	20220818	202208	2022	2022.6247	CVL	TRAVELER						CVL			PHL	LUZON	PHL								0	042	042	04	1	1.9	4	1	4	6.25	4	Tagaytay, Negros Oriental, Philippines	RP	RP46	24254	9.66667	123.133	-2455150	4	Tagaytay, Negros Oriental, Philippines	RP	RP46	24254	9.66667	123.133	-2455150	4	Tagaytay, Negros Oriental, Philippines	RP	RP46	24254	9.66667	123.133	-2455150	20220818180000	https://www.manilatimes.net/2022/08/19/public-square/philippines-hosts-recognized-among-top-airbnb-hosts/1855202
1059193180	20220818	202208	2022	2022.6247	CVL	CIVILIAN						CVL			PSE	GAZA	PSE								0	1712	171	17	4	-9.2	2	1	2	-10.671256454389	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20220818180000	http://tnlivenews.in/cage-smother-subdue-repeat-israels-gaza-policy-human-rights-watch/
1059193181	20220818	202208	2022	2022.6247	CVL	VILLAGE						CVL			TUR	TURKEY	TUR								0	010	010	01	1	0.0	2	1	2	-0.61396776669225	3	Westlake Village, Ohio, United States	US	USOH	OH149	40.3753	-84.3619	2630981	4	Smyrna, Izmir, Turkey	TU	TU35	27937	38.4104	27.142	-755097	3	Westlake Village, Ohio, United States	US	USOH		40.3753	-84.3619	2630981	20220818180000	https://www.prweb.com/releases/2022/08/prweb18849697.htm
1059193182	20220818	202208	2022	2022.6247	CVL	VILLAGE						CVL			USA	CALIFORNIA	USA								0	010	010	01	1	0.0	1	1	1	-0.61396776669225	3	Westlake Village, Ohio, United States	US	USOH	OH149	40.3753	-84.3619	2630981	3	Westlake Village, Ohio, United States	US	USOH		40.3753	-84.3619	2630981	3	Westlake Village, Ohio, United States	US	USOH		40.3753	-84.3619	2630981	20220818180000	https://www.prweb.com/releases/2022/08/prweb18849697.htm
1059193183	20220818	202208	2022	2022.6247	CVL	PROPERTY OWNER						CVL			USA	UNITED STATES	USA								0	051	051	05	1	3.4	4	1	4	-0.45146726862303	3	Franklin County, Vermont, United States	US	USVT	VT011	44.85	-72.8662	1461762	3	Burlington, Vermont, United States	US	USVT	VT007	44.4759	-73.2121	1456663	3	Burlington, Vermont, United States	US	USVT	VT007	44.4759	-73.2121	1456663	20220818180000	https://www.samessenger.com/news/burlingtons-influence-is-everywhere-in-franklin-county-part-2-housing/article_0ddb1332-1f19-11ed-a1eb-cf6bd1f384fe.html
1059193184	20220818	202208	2022	2022.6247	CVL	NEIGHBORHOOD						CVL			USA	UNITED STATES	USA								0	071	071	07	2	7.4	2	1	2	2.29357798165138	3	Ardenwald, Oregon, United States	US	USOR	OR005	45.4554	-122.63	1136010	3	Ardenwald, Oregon, United States	US	USOR	OR005	45.4554	-122.63	1136010	3	Ardenwald, Oregon, United States	US	USOR	OR005	45.4554	-122.63	1136010	20220818180000	https://pamplinmedia.com/pt/9-news/555184-444217-milwaukie-asks-voters-to-withdraw-from-north-clackamas-parks
1059193185	20220818	202208	2022	2022.6247	DEU	GERMANY	DEU																		0	020	020	02	1	3.0	3	1	3	-1.484375	4	Bitterfeld, Sachsen, Germany	GM	GM13	40699	51.6167	12.3167	-1748446	0								4	Bitterfeld, Sachsen, Germany	GM	GM13	40699	51.6167	12.3167	-1748446	20220818180000	https://www.energy-storage.news/nearly-all-lithium-battery-gigafactory-projects-in-europe-face-delays-while-catl-announces-second-facility/
1059193186	20220818	202208	2022	2022.6247	DEU	GERMANY	DEU																		1	051	051	05	1	3.4	6	1	6	3.3033033033033	4	Nordstadt, Schleswig-Holstein, Germany	GM	GM10	16562	54.8	9.41667	22624	0								4	Nordstadt, Schleswig-Holstein, Germany	GM	GM10	16562	54.8	9.41667	22624	20220818180000	https://www.hospitalitynet.org/announcement/41008408/freigeist-gattingen-nordstadt-the-heart-of-a-new-contemporary-hub.html
1059193187	20220818	202208	2022	2022.6247	EDU	STUDENT						EDU													0	010	010	01	1	0.0	10	1	10	1.07238605898123	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20220818180000	https://www.concordmonitor.com/State-paraeducator-training-47644518
1059193188	20220818	202208	2022	2022.6247	EDU	COLLEGE						EDU													1	043	043	04	1	2.8	10	1	10	-3.58024691358025	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20220818180000	https://news.yahoo.com/chloe-cherry-porn-acting-euphoria-father-death-172914774.html
1059193189	20220818	202208	2022	2022.6247	EDU	SCHOOL						EDU													1	043	043	04	1	2.8	2	1	2	1.07238605898123	3	Goffstown, New Hampshire, United States	US	USNH	NH011	43.0204	-71.6003	867105	0								3	Goffstown, New Hampshire, United States	US	USNH	NH011	43.0204	-71.6003	867105	20220818180000	https://www.concordmonitor.com/State-paraeducator-training-47644518
1059193190	20220818	202208	2022	2022.6247	EDU	UNIVERSITY						EDU													1	046	046	04	1	7.0	10	1	10	2.94117647058823	4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	0								4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	20220818180000	https://www.latestly.com/agency-news/india-news-phd-holder-returns-to-kashmir-to-teach-hotel-management-4097967.html
1059193191	20220818	202208	2022	2022.6247	EDU	SCHOOL						EDU													1	051	051	05	1	3.4	6	1	6	5.21920668058455	3	La Mirada, California, United States	US	USCA	CA037	33.9172	-118.012	1652736	0								3	La Mirada, California, United States	US	USCA		33.9172	-118.012	1652736	20220818180000	https://www.prweb.com/releases/sun_mar_healthcare_employs_over_100_new_graduates_of_free_edutrack_cna_program/prweb18848996.htm
1059193192	20220818	202208	2022	2022.6247	EDU	STUDENT						EDU													1	056	056	05	1	7.0	5	1	5	-3.58024691358025	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20220818180000	https://news.yahoo.com/chloe-cherry-porn-acting-euphoria-father-death-172914774.html
1059193193	20220818	202208	2022	2022.6247	EDU	SCHOOL						EDU													1	143	143	14	3	-6.5	10	1	10	-1.15384615384615	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	0								4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20220818180000	https://www.jpost.com/opinion/article-715043
1059193194	20220818	202208	2022	2022.6247	EDU	STUDENT						EDU													0	180	180	18	4	-9.0	5	1	5	-6.10169491525424	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20220818180000	https://bc.ctvnews.ca/3-arrested-in-new-westminster-for-pointing-bear-spray-at-girl-1.6032091
1059193195	20220818	202208	2022	2022.6247	EDU	PROFESSOR						EDU			AUS	AUSTRALIA	AUS								1	010	010	01	1	0.0	10	1	10	-3.32103321033211	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220818180000	http://www.msn.com/en-us/health/medical/how-testing-blood-protein-levels-could-pave-the-way-for-predicting-and-treating-migraines/ar-AA10Oa4J
1059193196	20220818	202208	2022	2022.6247	EDU	STUDENT						EDU			GOV	MINIST						GOV			1	020	020	02	1	3.0	6	1	6	3.37423312883435	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20220818180000	https://www.dundalkdemocrat.ie/news/national-news/888193/homeowners-urged-to-rent-a-room-to-students-to-ease-accommodation-crisis.html
1059193197	20220818	202208	2022	2022.6247	EDU	SCHOOL						EDU			GOV	GOVERNMENT						GOV			1	173	173	17	4	-5.0	10	1	10	2.80373831775701	0								0								0								20220818180000	https://tribuneonlineng.com/gov-uzodimma-gets-chieftaincy-title-vows-to-develop-mbaise/
1059193198	20220818	202208	2022	2022.6247	EDU	STUDENT						EDU			MIL	MILITARY						MIL			1	072	072	07	2	8.3	10	1	10	0.64239828693791	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220818180000	https://tribuneonlineng.com/granting-educational-leave-to-a-serviceperson-in-the-usa/
1059193199	20220818	202208	2022	2022.6247	EDU	STUDENT						EDU			MIL	MILITARY						MIL			1	110	110	11	3	-2.0	5	1	5	0.64239828693791	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220818180000	https://tribuneonlineng.com/granting-educational-leave-to-a-serviceperson-in-the-usa/
1059193200	20220818	202208	2022	2022.6247	EDU	STUDENT						EDU			USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	-1.36239782016349	3	Henrico County, Virginia, United States	US	USVA	VA087	37.5501	-77.3664	1480133	3	Henrico County, Virginia, United States	US	USVA		37.5501	-77.3664	1480133	3	Henrico County, Virginia, United States	US	USVA		37.5501	-77.3664	1480133	20220818180000	http://www.dailypress.com/news/education/vp-nw-virginia-education-history-20220818-fpgiztxzfbeunlzrwdsumujpru-story.html
1059193201	20220818	202208	2022	2022.6247	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	042	042	04	1	1.9	4	1	4	1.07238605898123	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20220818180000	https://www.concordmonitor.com/State-paraeducator-training-47644518
1059193202	20220818	202208	2022	2022.6247	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	1.07238605898123	3	Goffstown, New Hampshire, United States	US	USNH	NH011	43.0204	-71.6003	867105	3	Goffstown, New Hampshire, United States	US	USNH	NH011	43.0204	-71.6003	867105	3	Goffstown, New Hampshire, United States	US	USNH	NH011	43.0204	-71.6003	867105	20220818180000	https://www.concordmonitor.com/State-paraeducator-training-47644518
1059193203	20220818	202208	2022	2022.6247	EDU	UNIVERSITY						EDU			USA	UNITED STATES	USA								1	051	051	05	1	3.4	2	1	2	3.46666666666666	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220818180000	https://www.electropages.com/2022/08/6g-program-drives-academic-and-industry-research
1059193204	20220818	202208	2022	2022.6247	EDU	UNIVERSITY						EDU			USA	UNITED STATES	USA								1	051	051	05	1	3.4	1	1	1	0.65502183406114	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20220818180000	https://truthout.org/articles/recent-polling-shows-that-senate-control-after-the-midterms-is-a-tossup/
1059193205	20220818	202208	2022	2022.6247	EDU	PROFESSOR						EDU			USA	UNITED STATES	USA								0	110	110	11	3	-2.0	2	1	2	-1.36239782016349	3	Henrico County, Virginia, United States	US	USVA	VA087	37.5501	-77.3664	1480133	3	Henrico County, Virginia, United States	US	USVA		37.5501	-77.3664	1480133	3	Henrico County, Virginia, United States	US	USVA		37.5501	-77.3664	1480133	20220818180000	http://www.dailypress.com/news/education/vp-nw-virginia-education-history-20220818-fpgiztxzfbeunlzrwdsumujpru-story.html
1059193206	20220818	202208	2022	2022.6247	EDU	PROFESSOR						EDU			USAEDU	RICHMOND	USA					EDU			0	110	110	11	3	-2.0	1	1	1	-1.36239782016349	3	Henrico County, Virginia, United States	US	USVA	VA087	37.5501	-77.3664	1480133	3	Henrico County, Virginia, United States	US	USVA		37.5501	-77.3664	1480133	3	Henrico County, Virginia, United States	US	USVA		37.5501	-77.3664	1480133	20220818180000	http://www.dailypress.com/news/education/vp-nw-virginia-education-history-20220818-fpgiztxzfbeunlzrwdsumujpru-story.html
1059193207	20220818	202208	2022	2022.6247	EDU	UNIVERSITY						EDU			USAMED	REUTERS	USA					MED			1	013	013	01	1	0.4	10	1	10	-2.48756218905473	4	Peraleda, Comunidad Autonoma de Extremadura, Spain	SP	SP57	25815	39.8529	-5.46065	-396223	4	Peraleda, Comunidad Autonoma de Extremadura, Spain	SP	SP57	25815	39.8529	-5.46065	-396223	4	Peraleda, Comunidad Autonoma de Extremadura, Spain	SP	SP57	25815	39.8529	-5.46065	-396223	20220818180000	https://abcnews.go.com/International/spanish-stonehenge-reemerged-amid-europes-sizzling-drought/story?id=88549872
1059193208	20220818	202208	2022	2022.6247	ELI	RETIRED						ELI			USA	NEW YORK	USA								1	013	013	01	1	0.4	5	1	5	-6.55737704918033	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220818180000	https://www.kvor.com/news/irs-agent-gun-toting-tax-cops-only-for-serious-criminals/
1059193209	20220818	202208	2022	2022.6247	ESP	MADRID	ESP																		1	042	042	04	1	1.9	10	1	10	-1.14503816793893	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20220818180000	https://k1047.com/2022/08/18/nielsen-streaming-tops-cable-for-first-time-ever/
1059193210	20220818	202208	2022	2022.6247	ESP	SPAIN	ESP								EUR	EUROPE	EUR								1	010	010	01	1	0.0	5	1	5	-2.52427184466019	1	Malta	MT	MT		35.916667	14.433333	MT	1	Malta	MT	MT		35.916667	14.433333	MT	1	Malta	MT	MT		35.916667	14.433333	MT	20220818180000	https://timesofmalta.com/articles/view/huge-complex-500-standing-stones-found-spain.975101
1059193211	20220818	202208	2022	2022.6247	EST	ESTONIAN	EST								ESTGOV	ESTONIA	EST					GOV			1	111	111	11	3	-2.0	1	1	1	-6.71140939597315	1	Estonia	EN	EN		59	26	EN	1	Estonia	EN	EN		59	26	EN	1	Russia	RS	RS		60	100	RS	20220818180000	https://www.tellerreport.com/news/2022-08-18-the-russian-foreign-ministry-sent-a-note-of-protest-to-estonia-over-the-dismantling-of-the-t-34-memorial-tank.ryGoOL0jA9.html
1059193212	20220818	202208	2022	2022.6247	ESTGOV	ESTONIAN	EST					GOV													1	111	111	11	3	-2.0	6	1	6	-6.71140939597315	1	Estonia	EN	EN		59	26	EN	0								1	Russia	RS	RS		60	100	RS	20220818180000	https://www.tellerreport.com/news/2022-08-18-the-russian-foreign-ministry-sent-a-note-of-protest-to-estonia-over-the-dismantling-of-the-t-34-memorial-tank.ryGoOL0jA9.html
1059193213	20220818	202208	2022	2022.6247	ETH	ETHIOPIA	ETH								UKR	UKRAINIAN	UKR								0	020	020	02	1	3.0	2	1	2	-3.5427807486631	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220818180000	https://weisradio.com/2022/08/18/russia-ukraine-live-updates-firefighter-describes-destruction-after-kharkiv-strikes/
1059193214	20220818	202208	2022	2022.6247	ETH	ETHIOPIA	ETH								UKR	UKRAINIAN	UKR								0	020	020	02	1	3.0	6	1	6	-3.5427807486631	1	Ethiopia	ET	ET		8	38	ET	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220818180000	https://weisradio.com/2022/08/18/russia-ukraine-live-updates-firefighter-describes-destruction-after-kharkiv-strikes/
1059193215	20220818	202208	2022	2022.6247	ETH	ETHIOPIA	ETH								UKR	UKRAINE	UKR								0	020	020	02	1	3.0	2	1	2	-3.5427807486631	1	Ethiopia	ET	ET		8	38	ET	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	1	Ethiopia	ET	ET		8	38	ET	20220818180000	https://weisradio.com/2022/08/18/russia-ukraine-live-updates-firefighter-describes-destruction-after-kharkiv-strikes/
1059193216	20220818	202208	2022	2022.6247	EUR	EUROPE	EUR																		1	111	111	11	3	-2.0	10	1	10	1.98019801980198	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20220818180000	https://autosphere.ca/fleet/2022/08/18/cma-adds-ozka-agricultural-otr-line-to-us-canadian-portfolio/
1059193217	20220818	202208	2022	2022.6247	EUR	EUROPE	EUR								PRTELI	ANTONIO GUTERRES	PRT					ELI			1	110	110	11	3	-2.0	10	1	10	-5.29801324503311	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220818180000	https://bdnews24.com/world/yvd018ai3d
1059193218	20220818	202208	2022	2022.6247	EUR	EUROPE	EUR								USA	UNITED STATES	USA								1	042	042	04	1	1.9	10	1	10	-1.55555555555556	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220818180000	https://www.carscoops.com/2022/08/rimac-nevera-got-rear-ended-by-motorcycle-in-california/
1059193219	20220818	202208	2022	2022.6247	FIN	FINLAND	FIN																		1	042	042	04	1	1.9	10	1	10	0	1	Finland	FI	FI		64	26	FI	0								1	Finland	FI	FI		64	26	FI	20220818180000	https://article.wn.com/view/2022/08/18/Finland_PM_Sanna_Marin_defends_attending_wild_party_after_vi/
1059193220	20220818	202208	2022	2022.6247	FINGOVMIL	FINLAND	FIN					GOV	MIL		RUS	RUSSIAN	RUS								0	112	112	11	3	-2.0	2	1	2	-3.44827586206896	4	Kaliningrad, Kaliningradskaya Oblast', Russia	RS	RS23	25050	54.7065	20.511	-2918852	4	Kaliningrad, Kaliningradskaya Oblast', Russia	RS	RS23	25050	54.7065	20.511	-2918852	4	Kaliningrad, Kaliningradskaya Oblast', Russia	RS	RS23	25050	54.7065	20.511	-2918852	20220818180000	https://www.zerohedge.com/geopolitical/russia-deploys-mig-fighters-armed-hypersonic-missiles-kaliningrad
1059193221	20220818	202208	2022	2022.6247	FJI	FIJI	FJI																		0	040	040	04	1	1.0	1	1	1	-5.93922651933701	4	Nanuya Levu, Western, Fiji	FJ	FJ05	40203	-16.9667	177.383	-1191447	0								4	Nanuya Levu, Western, Fiji	FJ	FJ05	40203	-16.9667	177.383	-1191447	20220818180000	https://printveela.com/tennessee-man-accused-of-killing-wife-krist-chen-in-fiji-pleads-guilty-to-murder-before-getting-lawyer-report/
1059193222	20220818	202208	2022	2022.6247	FJI	FIJI	FJI																		0	040	040	04	1	1.0	1	1	1	-5.93922651933701	4	Turtle Island, Fiji (general), Fiji	FJ	FJ00	40197	-19.8333	-178.217	-1196272	0								4	Turtle Island, Fiji (general), Fiji	FJ	FJ00	40197	-19.8333	-178.217	-1196272	20220818180000	https://printveela.com/tennessee-man-accused-of-killing-wife-krist-chen-in-fiji-pleads-guilty-to-murder-before-getting-lawyer-report/
1059193223	20220818	202208	2022	2022.6247	FJI	FIJI	FJI																		0	190	190	19	4	-10.0	1	1	1	-5.93922651933701	4	Nanuya Levu, Western, Fiji	FJ	FJ05	40203	-16.9667	177.383	-1191447	0								4	Nanuya Levu, Western, Fiji	FJ	FJ05	40203	-16.9667	177.383	-1191447	20220818180000	https://printveela.com/tennessee-man-accused-of-killing-wife-krist-chen-in-fiji-pleads-guilty-to-murder-before-getting-lawyer-report/
1059193224	20220818	202208	2022	2022.6247	FRA	PARIS	FRA								GBR	LONDON	GBR								1	042	042	04	1	1.9	5	1	5	1.26796280642435	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220818180000	https://www.investmentweek.co.uk/interview/4054533/big-interview-imgps-couvrecelle-growing-business-fivefold-decade
1059193225	20220818	202208	2022	2022.6247	GBR	GLASGOW	GBR																		1	020	020	02	1	3.0	10	1	10	1.60857908847185	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	0								4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20220818180000	https://www.dailyrecord.co.uk/entertainment/celebrity/kevin-bridges-opens-up-mental-27777228
1059193226	20220818	202208	2022	2022.6247	GBR	SCOTLAND	GBR																		1	042	042	04	1	1.9	7	1	7	0	5	North Ayrshire, North Ayrshire, United Kingdom	UK	UKV7	40176	55.6667	-5	6077674	0								5	North Ayrshire, North Ayrshire, United Kingdom	UK	UKV7	40176	55.6667	-5	6077674	20220818180000	https://www.irvinetimes.com/news/20671967.north-ayrshire-christians-poverty-charity-stage-successful-event/
1059193227	20220818	202208	2022	2022.6247	GBR	UNITED KINGDOM	GBR								ALB	ALBANIA	ALB								1	057	057	05	1	8.0	4	1	4	-2.56410256410256	1	United Kingdom	UK	UK		54	-4	UK	1	Albania	AL	AL		41	20	AL	1	United Kingdom	UK	UK		54	-4	UK	20220818180000	https://voiceofvienna.org/?p=541
1059193228	20220818	202208	2022	2022.6247	GBR	UNITED KINGDOM	GBR								ALB	ALBANIA	ALB								1	057	057	05	1	8.0	1	1	1	-2.56410256410256	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220818180000	https://voiceofvienna.org/?p=541
1059193229	20220818	202208	2022	2022.6247	GBR	UNITED KINGDOM	GBR								ALBCRM	ALBANIAN	ALB					CRM			1	174	174	17	4	-5.0	10	1	10	-9.1772151898734	1	Albania	AL	AL		41	20	AL	1	Albania	AL	AL		41	20	AL	1	Albania	AL	AL		41	20	AL	20220818180000	https://www.gbnews.uk/news/1000-albanian-criminals-and-immigration-offenders-deported-from-uk-this-year/354489
1059193230	20220818	202208	2022	2022.6247	GBR	SCOT	GBR								BRA	BRAZIL	BRA								1	110	110	11	3	-2.0	10	1	10	-9.04255319148931	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20220818180000	https://www.dailyrecord.co.uk/news/scottish-news/scots-man-extradited-brazil-appears-27777243
1059193231	20220818	202208	2022	2022.6247	GBR	SCOT	GBR								BRA	BRAZIL	BRA								1	174	174	17	4	-5.0	10	1	10	-9.04255319148931	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20220818180000	https://www.dailyrecord.co.uk/news/scottish-news/scots-man-extradited-brazil-appears-27777243
1059193232	20220818	202208	2022	2022.6247	GBR	UNITED KINGDOM	GBR								BUS	COMPANY						BUS			1	045	045	04	1	5.0	4	1	4	1.69491525423729	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220818180000	https://www.investegate.co.uk/abrdn-china-inv.co.--acic-/rns/transaction-in-own-shares/202208181745225300W/
1059193233	20220818	202208	2022	2022.6247	GBR	BRITISH	GBR								CAN	CALGARY	CAN								1	042	042	04	1	1.9	4	2	4	-2.11148337690069	1	United Kingdom	UK	UK		54	-4	UK	4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	1	United Kingdom	UK	UK		54	-4	UK	20220818180000	https://calgary.ctvnews.ca/team-releases-endangered-northern-leopard-frog-tadpoles-into-b-c-wetlands-1.6032474
1059193234	20220818	202208	2022	2022.6247	GBR	WALES	GBR								CVL	POPULATION						CVL			0	012	012	01	1	-0.4	1	1	1	-2.56410256410256	1	Pakistan	PK	PK		30	70	PK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220818180000	https://voiceofvienna.org/?p=541
1059193235	20220818	202208	2022	2022.6247	GBR	WALES	GBR								CVL	POPULATION						CVL			0	012	012	01	1	-0.4	3	1	3	-2.56410256410256	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220818180000	https://voiceofvienna.org/?p=541
1059193236	20220818	202208	2022	2022.6247	GBR	LONDON	GBR								FRA	PARIS	FRA								1	043	043	04	1	2.8	4	1	4	1.26796280642435	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20220818180000	https://www.investmentweek.co.uk/interview/4054533/big-interview-imgps-couvrecelle-growing-business-fivefold-decade
1059193237	20220818	202208	2022	2022.6247	GBR	UNITED KINGDOM	GBR								FRA	FRANCE	FRA								1	043	043	04	1	2.8	1	1	1	1.26796280642435	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220818180000	https://www.investmentweek.co.uk/interview/4054533/big-interview-imgps-couvrecelle-growing-business-fivefold-decade
1059193238	20220818	202208	2022	2022.6247	GBR	UNITED KINGDOM	GBR								GBREDU	BIRMINGHAM	GBR					EDU			1	112	112	11	3	-2.0	2	1	2	-0.915750915750914	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220818180000	https://www.miragenews.com/researchers-unravel-hall-effect-mystery-in-839299/
1059193239	20220818	202208	2022	2022.6247	GBR	UNITED KINGDOM	GBR								GBRLAB	LONDON	GBR					LAB			1	051	051	05	1	3.4	4	1	4	-0.28409090909091	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220818180000	https://londonlovesbusiness.com/half-of-uk-adults-support-industrial-action-for-railway-workers/
1059193240	20220818	202208	2022	2022.6247	GBR	LONDON	GBR								MNCUSA	BOEING	USA					MNC			1	036	036	03	1	4.0	2	1	2	1.36986301369863	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220818180000	https://london.ctvnews.ca/boeing-flies-into-london-next-week-1.6032451
1059193241	20220818	202208	2022	2022.6247	GBR	LONDON	GBR								MNCUSA	BOEING	USA					MNC			1	042	042	04	1	1.9	2	1	2	1.36986301369863	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220818180000	https://london.ctvnews.ca/boeing-flies-into-london-next-week-1.6032451
