1059145107	20220818	202208	2022	2022.6247	COPMILGOV	DEPUTY						COP	MIL	GOV											0	195	195	19	4	-10.0	2	1	2	-2.62591476538959	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20220818121500	http://www.msn.com/en-us/news/world/russian-forces-unnerved-by-ukraine-s-hit-and-run-attacks-behind-front-lines-in-crimea-think-tank-says/ar-AA10Npkw
1059145108	20220818	202208	2022	2022.6247	COPMILGOV	DEPUTY						COP	MIL	GOV											0	195	195	19	4	-10.0	6	1	6	-2.62591476538959	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	0								2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20220818121500	http://www.msn.com/en-us/news/world/russian-forces-unnerved-by-ukraine-s-hit-and-run-attacks-behind-front-lines-in-crimea-think-tank-says/ar-AA10Npkw
1059145109	20220818	202208	2022	2022.6247	CRM	CRIMINAL						CRM			JUD	ATTORNEY						JUD			1	010	010	01	1	0.0	1	1	1	-8.62068965517238	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Suffolk County, Massachusetts, United States	US	USMA		42.3334	-71.0828	606939	20220818121500	https://www.law360.com/articles/1521444
1059145110	20220818	202208	2022	2022.6247	CRM	CRIMINAL						CRM			JUD	ATTORNEY						JUD			1	010	010	01	1	0.0	7	1	7	-8.62068965517238	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20220818121500	https://www.law360.com/articles/1521444
1059145111	20220818	202208	2022	2022.6247	CRM	CRIMINAL						CRM			USA	BOSTON	USA								1	112	112	11	3	-2.0	10	1	10	-8.62068965517238	3	Suffolk County, Massachusetts, United States	US	USMA	MA025	42.3334	-71.0828	606939	3	Suffolk County, Massachusetts, United States	US	USMA		42.3334	-71.0828	606939	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20220818121500	https://www.law360.com/articles/1521444
1059145112	20220818	202208	2022	2022.6247	CRM	CRIMINAL						CRM			USA	BOSTON	USA								1	1821	182	18	4	-9.0	10	1	10	-8.62068965517238	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220818121500	https://www.law360.com/articles/1521444
1059145113	20220818	202208	2022	2022.6247	CRMJUD	CRIMINAL						CRM	JUD		COP	PRISON						COP			1	084	084	08	2	7.0	10	1	10	-8.26666666666663	0								0								0								20220818121500	https://timesofindia.indiatimes.com/blogs/ashish-goel-speaks/remission-is-a-basic-tenet-of-modern-criminal-justice-system/
1059145114	20220818	202208	2022	2022.6247	CRMJUD	CRIMINAL						CRM	JUD		CRM	CONVICTS						CRM			1	173	173	17	4	-5.0	10	1	10	-8.26666666666663	0								0								0								20220818121500	https://timesofindia.indiatimes.com/blogs/ashish-goel-speaks/remission-is-a-basic-tenet-of-modern-criminal-justice-system/
1059145115	20220818	202208	2022	2022.6247	CRMJUD	CRIMINAL						CRM	JUD		CRM	CONVICTS						CRM			1	1821	182	18	4	-9.0	10	1	10	-8.26666666666663	0								0								0								20220818121500	https://timesofindia.indiatimes.com/blogs/ashish-goel-speaks/remission-is-a-basic-tenet-of-modern-criminal-justice-system/
1059145116	20220818	202208	2022	2022.6247	CVL	CITIZEN						CVL													1	010	010	01	1	0.0	5	1	5	-1.13636363636363	4	Ulaanbaatar, Ulaanbaatar, Mongolia	MG	MG20	123600	47.9167	106.917	-2353539	0								4	Ulaanbaatar, Ulaanbaatar, Mongolia	MG	MG20	123600	47.9167	106.917	-2353539	20220818121500	https://www.nationthailand.com/international/ann/40019046
1059145117	20220818	202208	2022	2022.6247	CVL	COMMUNITY						CVL													1	010	010	01	1	0.0	3	1	3	-4.29799426934098	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220818121500	https://www.clare.fm/news/ennistymon-community-deep-shock-following-murder-pensioner-london/
1059145118	20220818	202208	2022	2022.6247	CVL	RESIDENTS						CVL													1	020	020	02	1	3.0	10	1	10	0.73977371627503	4	Dodewaard, Gelderland, Netherlands	NL	NL03	22369	51.9082	5.64992	-2143501	0								4	Dodewaard, Gelderland, Netherlands	NL	NL03	22369	51.9082	5.64992	-2143501	20220818121500	https://www.lexology.com/library/detail.aspx?g=e48adbc0-4488-447b-b003-ee1d824c720a
1059145119	20220818	202208	2022	2022.6247	CVL	COMMUNITY						CVL													1	0231	023	02	1	3.4	10	1	10	4.06824146981627	0								0								0								20220818121500	https://www.cbc.ca/news/canada/new-brunswick/dominion-park-beach-wheelchair-ramp-1.6554127
1059145120	20220818	202208	2022	2022.6247	CVL	NEIGHBORHOOD						CVL													1	042	042	04	1	1.9	2	1	2	1.55440414507772	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220818121500	https://www.nbcnewyork.com/news/good-news/hero-uber-driver-sees-people-stuck-in-burning-nyc-home-so-he-stops-to-help-save-them/3829355/
1059145121	20220818	202208	2022	2022.6247	CVL	SETTLEMENT						CVL													0	084	084	08	2	7.0	3	1	3	-5.0561797752809	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220818121500	https://www.dailymail.co.uk/news/article-11123459/Barrister-fired-tweeting-stroppy-teenager-colour-loses-3m-discrimination-claim.html
1059145122	20220818	202208	2022	2022.6247	CVL	RESIDENTS						CVL													1	111	111	11	3	-2.0	2	1	2	5.18053375196232	5	Aberdeenshire, Aberdeenshire, United Kingdom	UK	UKT6	40171	57.1667	-2.66667	-2587759	0								5	Aberdeenshire, Aberdeenshire, United Kingdom	UK	UKT6	40171	57.1667	-2.66667	-2587759	20220818121500	https://www.pressandjournal.co.uk/fp/news/aberdeen-aberdeenshire/4675495/take-for-shore-project-expands-aberdeenshire/
1059145123	20220818	202208	2022	2022.6247	CVL	POPULATION						CVL													1	120	120	12	3	-4.0	10	1	10	-2.41402116402116	4	Mid-Western, Nigeria (general), Nigeria	NI	NI00	191310	6	6	9153496	0								4	Mid-Western, Nigeria (general), Nigeria	NI	NI00	191310	6	6	9153496	20220818121500	https://www.premiumtimesng.com/opinion/546445-doctrine-of-necessity-new-constitution-and-nigerias-survival-by-john-adeoti.html
1059145124	20220818	202208	2022	2022.6247	CVL	VILLAGE						CVL													1	1712	171	17	4	-9.2	10	1	10	-6.93069306930693	0								0								0								20220818121500	https://www.rfa.org/english/news/myanmar/two-farmers-killed-08182022064058.html
1059145125	20220818	202208	2022	2022.6247	CVL	VILLAGE						CVL			AZE	AZERBAIJAN	AZE								0	0841	084	08	2	7.0	2	1	2	-5.05359877488514	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Lachin, Laç, Azerbaijan	AJ	AJ28	535	39.6408	46.5469	-2707442	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20220818121500	https://www.asbarez.com/russia-angry-at-false-accusations-in-armenian-media-over-surmalu-market-blast/
1059145126	20220818	202208	2022	2022.6247	CVL	VILLAGE						CVL			AZE	AZERBAIJAN	AZE								0	0841	084	08	2	7.0	8	1	8	-5.05359877488514	4	Lachin, Laç, Azerbaijan	AJ	AJ28	535	39.6408	46.5469	-2707442	4	Lachin, Laç, Azerbaijan	AJ	AJ28	535	39.6408	46.5469	-2707442	4	Lachin, Laç, Azerbaijan	AJ	AJ28	535	39.6408	46.5469	-2707442	20220818121500	https://www.asbarez.com/russia-angry-at-false-accusations-in-armenian-media-over-surmalu-market-blast/
1059145127	20220818	202208	2022	2022.6247	CVL	INDIGENOUS PEOPLE						CVL			CRM	CRIMINAL						CRM			1	114	114	11	3	-2.0	2	1	2	-8.1168831168831	4	Asokoro, Nigeria (general), Nigeria	NI	NI00	191147	9.05194	7.53	-2000688	4	Asokoro, Nigeria (general), Nigeria	NI	NI00	191147	9.05194	7.53	-2000688	4	Asokoro, Nigeria (general), Nigeria	NI	NI00	191147	9.05194	7.53	-2000688	20220818121500	https://www.thisdaylive.com/index.php/2022/08/18/insecurity-fcta-dislodges-illegal-market-in-asokoro-for-harbouring-criminals/
1059145128	20220818	202208	2022	2022.6247	CVL	INDIGENOUS PEOPLE						CVL			CRM	CRIMINAL						CRM			1	114	114	11	3	-2.0	6	1	6	-8.1168831168831	4	Asokoro, Nigeria (general), Nigeria	NI	NI00	191147	9.05194	7.53	-2000688	4	Durumi, Niger, Nigeria	NI	NI31	22950	10.236	6.42657	-2005543	4	Asokoro, Nigeria (general), Nigeria	NI	NI00	191147	9.05194	7.53	-2000688	20220818121500	https://www.thisdaylive.com/index.php/2022/08/18/insecurity-fcta-dislodges-illegal-market-in-asokoro-for-harbouring-criminals/
1059145129	20220818	202208	2022	2022.6247	CVL	INDIGENOUS PEOPLE						CVL			CRM	CRIMINAL						CRM			1	114	114	11	3	-2.0	2	1	2	-8.1168831168831	4	Durumi, Niger, Nigeria	NI	NI31	22950	10.236	6.42657	-2005543	4	Durumi, Niger, Nigeria	NI	NI31	22950	10.236	6.42657	-2005543	4	Durumi, Niger, Nigeria	NI	NI31	22950	10.236	6.42657	-2005543	20220818121500	https://www.thisdaylive.com/index.php/2022/08/18/insecurity-fcta-dislodges-illegal-market-in-asokoro-for-harbouring-criminals/
1059145130	20220818	202208	2022	2022.6247	CVL	COMMUNITY						CVL			GBR	LONDON	GBR								1	010	010	01	1	0.0	7	1	7	-4.29799426934098	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220818121500	https://www.clare.fm/news/ennistymon-community-deep-shock-following-murder-pensioner-london/
1059145131	20220818	202208	2022	2022.6247	CVL	CITIZEN						CVL			GBR	SCOTLAND	GBR								0	017	017	01	1	0.0	10	1	10	4.14593698175788	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220818121500	https://www.shetnews.co.uk/2022/08/18/focused-on-the-job-30-years-and-counting-for-cab/
1059145132	20220818	202208	2022	2022.6247	CVL	CITIZEN						CVL			GOV	GOVERNMENT						GOV			1	010	010	01	1	0.0	5	1	5	-1.13636363636363	4	Ulaanbaatar, Ulaanbaatar, Mongolia	MG	MG20	123600	47.9167	106.917	-2353539	4	Ulaanbaatar, Ulaanbaatar, Mongolia	MG	MG20	123600	47.9167	106.917	-2353539	4	Ulaanbaatar, Ulaanbaatar, Mongolia	MG	MG20	123600	47.9167	106.917	-2353539	20220818121500	https://www.nationthailand.com/international/ann/40019046
1059145133	20220818	202208	2022	2022.6247	CVL	CITIZEN						CVL			GOV	MINIST						GOV			0	040	040	04	1	1.0	5	1	5	0.73977371627503	4	Didam, Gelderland, Netherlands	NL	NL03	22369	51.9409	6.13883	-2143381	4	Didam, Gelderland, Netherlands	NL	NL03	22369	51.9409	6.13883	-2143381	4	Didam, Gelderland, Netherlands	NL	NL03	22369	51.9409	6.13883	-2143381	20220818121500	https://www.lexology.com/library/detail.aspx?g=e48adbc0-4488-447b-b003-ee1d824c720a
1059145134	20220818	202208	2022	2022.6247	CVL	CITIZEN						CVL			GOV	GOVERNMENT						GOV			1	040	040	04	1	1.0	5	1	5	-1.13636363636363	4	Ulaanbaatar, Ulaanbaatar, Mongolia	MG	MG20	123600	47.9167	106.917	-2353539	4	Ulaanbaatar, Ulaanbaatar, Mongolia	MG	MG20	123600	47.9167	106.917	-2353539	4	Ulaanbaatar, Ulaanbaatar, Mongolia	MG	MG20	123600	47.9167	106.917	-2353539	20220818121500	https://www.nationthailand.com/international/ann/40019046
1059145135	20220818	202208	2022	2022.6247	CVL	RESIDENTS						CVL			GOV	FIREFIGHTER						GOV			0	051	051	05	1	3.4	10	1	10	2.5	0								0								0								20220818121500	https://www.castanet.net/news/Penticton/380676/Apex-Mountain-residents-relieved-happy-to-be-home-after-Keremeos-Creek-Wildfire-forces-them-out-for-over-two-weeks
1059145136	20220818	202208	2022	2022.6247	CVL	CITIZEN						CVL			GOV	MINIST						GOV			0	071	071	07	2	7.4	5	1	5	0.73977371627503	4	Didam, Gelderland, Netherlands	NL	NL03	22369	51.9409	6.13883	-2143381	4	Didam, Gelderland, Netherlands	NL	NL03	22369	51.9409	6.13883	-2143381	4	Didam, Gelderland, Netherlands	NL	NL03	22369	51.9409	6.13883	-2143381	20220818121500	https://www.lexology.com/library/detail.aspx?g=e48adbc0-4488-447b-b003-ee1d824c720a
1059145137	20220818	202208	2022	2022.6247	CVL	CITIZEN						CVL			IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			1	0231	023	02	1	3.4	1	1	1	-0.13368983957219	1	Latvia	LG	LG		57	25	LG	1	Latvia	LG	LG		57	25	LG	1	Belarus	BO	BO		53	28	BO	20220818121500	https://bnn-news.com/immigration-law-amendments-prepared-foresses-to-stop-issuing-residence-permits-to-citizens-of-russia-and-belarus-237321
1059145138	20220818	202208	2022	2022.6247	CVL	CITIZEN						CVL			IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			1	0231	023	02	1	3.4	4	1	4	-0.13368983957219	1	Russia	RS	RS		60	100	RS	1	Latvia	LG	LG		57	25	LG	1	Belarus	BO	BO		53	28	BO	20220818121500	https://bnn-news.com/immigration-law-amendments-prepared-foresses-to-stop-issuing-residence-permits-to-citizens-of-russia-and-belarus-237321
1059145139	20220818	202208	2022	2022.6247	CVL	RESIDENTS						CVL			LEG	CONGRESS						LEG			1	060	060	06	2	6.0	1	1	1	1.12781954887218	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	3	Polk County, Iowa, United States	US	USIA		41.6833	-93.5835	465265	3	Polk County, Iowa, United States	US	USIA		41.6833	-93.5835	465265	20220818121500	https://www.desmoinesregister.com/story/news/2022/08/18/iowa-rent-utility-assistance-application-deadline-approaching/10330585002/
1059145140	20220818	202208	2022	2022.6247	CVL	VILLAGER						CVL			MIL	DEFENSE FORCE						MIL			1	1712	171	17	4	-9.2	10	1	10	-6.93069306930693	0								0								0								20220818121500	https://www.rfa.org/english/news/myanmar/two-farmers-killed-08182022064058.html
1059145141	20220818	202208	2022	2022.6247	CVL	CITIZEN						CVL			MNG	MONGOLIA	MNG								1	010	010	01	1	0.0	10	1	10	-1.13636363636363	4	Ulaanbaatar, Ulaanbaatar, Mongolia	MG	MG20	123600	47.9167	106.917	-2353539	4	Ulaanbaatar, Ulaanbaatar, Mongolia	MG	MG20	123600	47.9167	106.917	-2353539	4	Ulaanbaatar, Ulaanbaatar, Mongolia	MG	MG20	123600	47.9167	106.917	-2353539	20220818121500	https://www.nationthailand.com/international/ann/40019046
1059145142	20220818	202208	2022	2022.6247	CVL	THE POOR						CVL			RUS	RUSSIAN	RUS								0	036	036	03	1	4.0	10	1	10	-2.62591476538959	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220818121500	http://www.msn.com/en-us/news/world/russian-forces-unnerved-by-ukraine-s-hit-and-run-attacks-behind-front-lines-in-crimea-think-tank-says/ar-AA10Npkw
1059145143	20220818	202208	2022	2022.6247	CVL	VOTER						CVL			USA	KANSAS	USA								0	014	014	01	1	0.0	10	5	10	-4.00572246065808	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20220818121500	https://www.kgou.org/health/health/2022-08-18/states-with-the-toughest-abortion-laws-have-the-weakest-maternal-supports-data-shows
1059145144	20220818	202208	2022	2022.6247	CVL	NEIGHBORHOOD						CVL			USA	UNITED STATES	USA								1	043	043	04	1	2.8	8	1	8	1.55440414507772	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	20220818121500	https://www.nbcnewyork.com/news/good-news/hero-uber-driver-sees-people-stuck-in-burning-nyc-home-so-he-stops-to-help-save-them/3829355/
1059145145	20220818	202208	2022	2022.6247	CVL	COMMUNITY						CVL			USA	UNITED STATES	USA								1	051	051	05	1	3.4	2	1	2	5.38720538720538	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20220818121500	https://www.qsrmagazine.com/news/tazikis-mediterranean-cafe-opens-100th-store
1059145146	20220818	202208	2022	2022.6247	CVL	RESIDENTS						CVL			USA	UNITED STATES	USA								1	060	060	06	2	6.0	3	1	3	1.12781954887218	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	3	Polk County, Iowa, United States	US	USIA		41.6833	-93.5835	465265	3	Polk County, Iowa, United States	US	USIA		41.6833	-93.5835	465265	20220818121500	https://www.desmoinesregister.com/story/news/2022/08/18/iowa-rent-utility-assistance-application-deadline-approaching/10330585002/
1059145147	20220818	202208	2022	2022.6247	CVL	RESIDENTS						CVL			USA	UNITED STATES	USA								1	060	060	06	2	6.0	1	1	1	1.12781954887218	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	3	Polk County, Iowa, United States	US	USIA		41.6833	-93.5835	465265	20220818121500	https://www.desmoinesregister.com/story/news/2022/08/18/iowa-rent-utility-assistance-application-deadline-approaching/10330585002/
1059145148	20220818	202208	2022	2022.6247	CVL	RESIDENTS						CVL			USA	UNITED STATES	USA								1	084	084	08	2	7.0	2	1	2	0.431034482758621	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20220818121500	https://www.stwnewspress.com/news/rep-lucas-schedules-series-of-town-hall-meetings-for-north-central-oklahoma/article_8b4b7226-1e6a-11ed-88ae-dbde4c79025c.html
1059145149	20220818	202208	2022	2022.6247	CVL	RESIDENTS						CVL			USA	UNITED STATES	USA								1	084	084	08	2	7.0	2	1	2	0.431034482758621	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20220818121500	https://www.stwnewspress.com/news/rep-lucas-schedules-series-of-town-hall-meetings-for-north-central-oklahoma/article_8b4b7226-1e6a-11ed-88ae-dbde4c79025c.html
1059145150	20220818	202208	2022	2022.6247	CVL	COMMUNITY						CVL			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	6	1	6	-0.3125	3	Big Spring, Pennsylvania, United States	US	USPA	PA041	40.1298	-77.4053	1169587	3	Big Spring, Pennsylvania, United States	US	USPA		40.1298	-77.4053	1169587	3	Big Spring, Pennsylvania, United States	US	USPA		40.1298	-77.4053	1169587	20220818121500	https://www.shipnc.com/columns/stream_of_consciousness/article_ca22ccee-1e4f-11ed-a05b-234faac10fde.html
1059145151	20220818	202208	2022	2022.6247	DEU	GERMANY	DEU								AFR	AFRICA	AFR								0	042	042	04	1	1.9	2	1	2	3.73665480427046	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220818121500	https://www.marieclaire.com/celebrity/prince-harry-africa-mozambique-europe/
1059145152	20220818	202208	2022	2022.6247	DEU	GERMAN	DEU								DEUGOV	BONN	DEU					GOV			1	071	071	07	2	7.4	2	1	2	3.99429386590585	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	20220818121500	https://www.cifor.org/career/206844000016260061/consultant-glfx-coordinator/
1059145153	20220818	202208	2022	2022.6247	DEU	GERMAN	DEU								DEUGOV	BONN	DEU					GOV			1	073	073	07	2	7.4	2	1	2	3.99429386590585	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20220818121500	https://www.cifor.org/career/206844000016260061/consultant-glfx-coordinator/
1059145154	20220818	202208	2022	2022.6247	DEU	GERMAN	DEU								EUR	EUROPEAN	EUR								1	010	010	01	1	0.0	12	3	12	-7.74410774410774	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20220818121500	https://www.sfgate.com/news/article/In-call-with-Israeli-PM-Scholz-condemns-17381532.php
1059145155	20220818	202208	2022	2022.6247	DEU	GERMANY	DEU								EUR	EUROPE	EUR								0	036	036	03	1	4.0	10	1	10	1.96523053665911	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220818121500	https://www.globenewswire.com/news-release/2022/08/18/2500615/0/en/The-global-carbon-neutral-data-center-market-was-valued-at-5-02-billion-in-2021-and-is-projected-to-reach-16-53-billion-in-2027-growing-at-a-CAGR-of-22-19-during-the-forecast-perio.html
1059145156	20220818	202208	2022	2022.6247	DEU	GERMAN	DEU								EUR	EUROPEAN	EUR								1	190	190	19	4	-10.0	12	3	12	-7.74410774410774	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20220818121500	https://www.sfgate.com/news/article/In-call-with-Israeli-PM-Scholz-condemns-17381532.php
1059145157	20220818	202208	2022	2022.6247	DEU	GERMANY	DEU								GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	4	1	4	1.21951219512195	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20220818121500	http://www.msn.com/en-nz/lifestyle/smart-living/harry-and-meghan-are-going-back-to-the-uk/ar-AA10Hqg5
1059145158	20220818	202208	2022	2022.6247	DEU	GERMANY	DEU								GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	6	1	6	1.21951219512195	1	Germany	GM	GM		51.5	10.5	GM	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20220818121500	http://www.msn.com/en-nz/lifestyle/smart-living/harry-and-meghan-are-going-back-to-the-uk/ar-AA10Hqg5
1059145159	20220818	202208	2022	2022.6247	DEU	GERMAN	DEU								GOV	AUTHORITIES						GOV			1	110	110	11	3	-2.0	8	1	8	-0.49321824907521	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220818121500	https://www.thediplomat.ro/2022/08/18/you-cant-put-a-price-on-the-human-impact-of-data/
1059145160	20220818	202208	2022	2022.6247	DEU	GERMANY	DEU								HLH	DOCTOR						HLH			1	042	042	04	1	1.9	10	1	10	-4.12979351032449	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220818121500	https://www.dailystar.co.uk/news/weird-news/nose-extreme-monkeypox-patient-starts-27772726
1059145161	20220818	202208	2022	2022.6247	DEU	GERMAN	DEU								ISR	ISRAEL	ISR								1	040	040	04	1	1.0	3	3	3	-7.74410774410774	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220818121500	https://www.sfgate.com/news/article/In-call-with-Israeli-PM-Scholz-condemns-17381532.php
1059145162	20220818	202208	2022	2022.6247	DEU	GERMAN	DEU								ISRGOV	ISRAEL	ISR					GOV			1	040	040	04	1	1.0	3	3	3	-7.74410774410774	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220818121500	https://www.sfgate.com/news/article/In-call-with-Israeli-PM-Scholz-condemns-17381532.php
1059145163	20220818	202208	2022	2022.6247	DEU	GERMANY	DEU								MED	SPOKESMAN						MED			1	090	090	09	2	-2.0	10	1	10	0.21881838074399	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220818121500	https://www.planetf1.com/news/audi-swerve-deadline-2026-f1-entry/
1059145164	20220818	202208	2022	2022.6247	DEU	MUNICH	DEU								MNCUSAMED	GOOGLE	USA					MNC	MED		1	100	100	10	3	-5.0	10	1	10	-1.82926829268293	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	20220818121500	http://www.fosspatents.com/2022/08/pokemon-go-infringes-cloud-architecture.html
1059145165	20220818	202208	2022	2022.6247	DEU	GERMANY	DEU								POL	POLAND	POL								0	020	020	02	1	3.0	2	1	2	-6.21359223300971	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220818121500	https://www.investing.com/news/commodities-news/russia-says-ukraine-planning-provocation-at-nuclear-plant-kyiv-dismisses-accusation-2875698
1059145166	20220818	202208	2022	2022.6247	DEU	GERMANY	DEU								POL	POLAND	POL								0	020	020	02	1	3.0	4	1	4	-6.21359223300971	1	Germany	GM	GM		51.5	10.5	GM	1	Poland	PL	PL		52	20	PL	1	Germany	GM	GM		51.5	10.5	GM	20220818121500	https://www.investing.com/news/commodities-news/russia-says-ukraine-planning-provocation-at-nuclear-plant-kyiv-dismisses-accusation-2875698
1059145167	20220818	202208	2022	2022.6247	DEUGOV	GERMAN	DEU					GOV			EUR	EUROPEAN	EUR								1	010	010	01	1	0.0	18	3	18	-7.74410774410774	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20220818121500	https://www.sfgate.com/news/article/In-call-with-Israeli-PM-Scholz-condemns-17381532.php
