1059142783	20220818	202208	2022	2022.6247	BEL	ANTWERP	BEL																		1	043	043	04	1	2.8	6	1	6	-0.4149377593361	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	0								1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20220818120000	https://www.wallpaper.com/fashion/luu-dan-hung-la-kwaidan-editions-menswear-label-aw22
1059142784	20220818	202208	2022	2022.6247	BEL	BELGIUM	BEL																		1	057	057	05	1	8.0	7	1	7	1.80878552971576	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	0								4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20220818120000	https://chennaionline.com/chennai-360/apollo-proton-cancer-centre-in-india-becomes-asias-first-and-exclusive-proton-beam-training-institute-in-association-with-iba-belgium/
1059142785	20220818	202208	2022	2022.6247	BEL	BELGIUM	BEL								IND	CHENNAI	IND								1	057	057	05	1	8.0	1	1	1	1.80878552971576	1	Belgium	BE	BE		50.833333	4	BE	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	1	Belgium	BE	BE		50.833333	4	BE	20220818120000	https://chennaionline.com/chennai-360/apollo-proton-cancer-centre-in-india-becomes-asias-first-and-exclusive-proton-beam-training-institute-in-association-with-iba-belgium/
1059142786	20220818	202208	2022	2022.6247	BEL	BELGIUM	BEL								SAS	SOUTH ASIA	SAS								1	057	057	05	1	8.0	2	1	2	1.80878552971576	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20220818120000	https://chennaionline.com/chennai-360/apollo-proton-cancer-centre-in-india-becomes-asias-first-and-exclusive-proton-beam-training-institute-in-association-with-iba-belgium/
1059142787	20220818	202208	2022	2022.6247	BEL	ANTWERP	BEL								VNM	VIETNAM	VNM								1	043	043	04	1	2.8	2	1	2	-0.4149377593361	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220818120000	https://www.wallpaper.com/fashion/luu-dan-hung-la-kwaidan-editions-menswear-label-aw22
1059142788	20220818	202208	2022	2022.6247	BHS	NASSAU	BHS																		1	057	057	05	1	8.0	5	1	5	10.3448275862069	0								0								0								20220818120000	https://www.israelnationalnews.com/flashes/584480
1059142789	20220818	202208	2022	2022.6247	BHS	NASSAU	BHS								ISR	YISRAEL	ISR								1	057	057	05	1	8.0	5	1	5	10.3448275862069	0								0								0								20220818120000	https://www.israelnationalnews.com/flashes/584480
1059142790	20220818	202208	2022	2022.6247	BLR	BELARUS	BLR																		1	010	010	01	1	0.0	8	1	8	0.88493344090359	4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	0								4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	20220818120000	https://eng.belta.by/economics/view/lukashenko-explains-his-interest-in-winter-barley-152538-2022/
1059142791	20220818	202208	2022	2022.6247	BLR	BELARUS	BLR																		0	012	012	01	1	-0.4	4	1	4	1.5625	4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	0								4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	20220818120000	https://eng.belta.by/president/view/lukashenko-orders-to-help-farmers-from-regions-sell-their-products-in-minsk-152537-2022/
1059142792	20220818	202208	2022	2022.6247	BLR	BELARUS	BLR																		0	012	012	01	1	-0.4	2	1	2	1.5625	4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	0								4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20220818120000	https://eng.belta.by/president/view/lukashenko-orders-to-help-farmers-from-regions-sell-their-products-in-minsk-152537-2022/
1059142793	20220818	202208	2022	2022.6247	BLR	BELARUS	BLR																		1	020	020	02	1	3.0	4	1	4	-1.28865979381443	4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	0								4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	20220818120000	https://eng.belta.by/president/view/lukashenko-calls-for-measures-to-reduce-cost-of-timber-for-residential-construction-152539-2022/
1059142794	20220818	202208	2022	2022.6247	BLR	BELARUS	BLR																		1	020	020	02	1	3.0	2	1	2	-0.93283582089552	1	Germany	GM	GM		51.5	10.5	GM	0								1	Germany	GM	GM		51.5	10.5	GM	20220818120000	https://eng.belta.by/president/view/lukashenko-suggests-way-to-address-housing-shortage-problem-in-belarusian-countryside-152549-2022/
1059142795	20220818	202208	2022	2022.6247	BLR	BELARUS	BLR																		1	020	020	02	1	3.0	2	1	2	-0.93283582089552	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20220818120000	https://eng.belta.by/president/view/lukashenko-suggests-way-to-address-housing-shortage-problem-in-belarusian-countryside-152549-2022/
1059142796	20220818	202208	2022	2022.6247	BLR	BELARUS	BLR																		1	051	051	05	1	3.4	4	1	4	2.52100840336134	4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	0								4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	20220818120000	https://eng.belta.by/president/view/lukashenko-praises-agricultural-practices-of-grodno-oblast-152535-2022/
1059142797	20220818	202208	2022	2022.6247	BLR	BELARUS	BLR																		0	110	110	11	3	-2.0	4	1	4	2.52100840336134	4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	0								4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	20220818120000	https://eng.belta.by/president/view/lukashenko-praises-agricultural-practices-of-grodno-oblast-152535-2022/
1059142798	20220818	202208	2022	2022.6247	BLR	BELARUS	BLR								AGR	FARMER						AGR			1	061	061	06	2	6.4	4	1	4	1.5625	4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	20220818120000	https://eng.belta.by/president/view/lukashenko-orders-to-help-farmers-from-regions-sell-their-products-in-minsk-152537-2022/
1059142799	20220818	202208	2022	2022.6247	BLR	MINSK	BLR								AGR	FARMER						AGR			1	061	061	06	2	6.4	6	1	6	1.5625	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20220818120000	https://eng.belta.by/president/view/lukashenko-orders-to-help-farmers-from-regions-sell-their-products-in-minsk-152537-2022/
1059142800	20220818	202208	2022	2022.6247	BLR	BELARUSIAN	BLR								BLRGOV	BELARUS	BLR					GOV			1	010	010	01	1	0.0	8	1	8	2.7027027027027	4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	20220818120000	https://eng.belta.by/economics/view/lukashenko-explains-his-interest-in-winter-barley-152538-2022/
1059142801	20220818	202208	2022	2022.6247	BLR	BELARUS	BLR								BLRGOV	BELARUS	BLR					GOV			1	043	043	04	1	2.8	11	1	11	2.38904281457473	4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	20220818120000	https://eng.belta.by/economics/view/lukashenko-explains-his-interest-in-winter-barley-152538-2022/
1059142802	20220818	202208	2022	2022.6247	BLR	BELARUS	BLR								BUS	PRODUCER						BUS			1	061	061	06	2	6.4	1	1	1	1.5625	4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20220818120000	https://eng.belta.by/president/view/lukashenko-orders-to-help-farmers-from-regions-sell-their-products-in-minsk-152537-2022/
1059142803	20220818	202208	2022	2022.6247	BLR	BELARUS	BLR								BUS	PRODUCER						BUS			1	061	061	06	2	6.4	1	1	1	1.5625	4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20220818120000	https://eng.belta.by/president/view/lukashenko-orders-to-help-farmers-from-regions-sell-their-products-in-minsk-152537-2022/
1059142804	20220818	202208	2022	2022.6247	BLR	BELARUS	BLR								CVL	POPULATION						CVL			0	012	012	01	1	-0.4	2	1	2	1.5625	4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	20220818120000	https://eng.belta.by/president/view/lukashenko-orders-to-help-farmers-from-regions-sell-their-products-in-minsk-152537-2022/
1059142805	20220818	202208	2022	2022.6247	BLR	BELARUS	BLR								GOV	PRESIDENT						GOV			1	012	012	01	1	-0.4	2	1	2	2.52100840336134	4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	20220818120000	https://eng.belta.by/president/view/lukashenko-praises-agricultural-practices-of-grodno-oblast-152535-2022/
1059142806	20220818	202208	2022	2022.6247	BLR	BELARUS	BLR								GOV	PRESIDENT						GOV			1	043	043	04	1	2.8	4	1	4	2.52100840336134	4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	20220818120000	https://eng.belta.by/president/view/lukashenko-praises-agricultural-practices-of-grodno-oblast-152535-2022/
1059142807	20220818	202208	2022	2022.6247	BLR	BELARUS	BLR								LAB	WORKER						LAB			1	020	020	02	1	3.0	2	1	2	-0.93283582089552	4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	20220818120000	https://eng.belta.by/president/view/lukashenko-suggests-way-to-address-housing-shortage-problem-in-belarusian-countryside-152549-2022/
1059142808	20220818	202208	2022	2022.6247	BLR	BELARUS	BLR								LAB	WORKER						LAB			1	020	020	02	1	3.0	4	1	4	-0.93283582089552	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220818120000	https://eng.belta.by/president/view/lukashenko-suggests-way-to-address-housing-shortage-problem-in-belarusian-countryside-152549-2022/
1059142809	20220818	202208	2022	2022.6247	BLRGOV	BELARUSIAN	BLR					GOV													1	010	010	01	1	0.0	2	1	2	2.7027027027027	4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	0								4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	20220818120000	https://eng.belta.by/economics/view/lukashenko-explains-his-interest-in-winter-barley-152538-2022/
1059142810	20220818	202208	2022	2022.6247	BLRGOV	MINSK	BLR					GOV													1	010	010	01	1	0.0	9	1	9	1.7508865248227	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	0								4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20220818120000	https://eng.belta.by/president/view/lukashenko-orders-to-help-farmers-from-regions-sell-their-products-in-minsk-152537-2022/
1059142811	20220818	202208	2022	2022.6247	BLRGOV	MINSK	BLR					GOV			BLR	BELARUS	BLR								1	010	010	01	1	0.0	7	1	7	1.96618541033435	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20220818120000	https://eng.belta.by/president/view/lukashenko-orders-to-help-farmers-from-regions-sell-their-products-in-minsk-152537-2022/
1059142812	20220818	202208	2022	2022.6247	BLRGOV	BELARUS	BLR					GOV			BLR	BELARUS	BLR								1	013	013	01	1	0.4	1	1	1	2.12765957446809	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20220818120000	https://eng.belta.by/president/view/foreigners-encouraged-to-buy-belarusian-food-at-border-152547-2022/
1059142813	20220818	202208	2022	2022.6247	BLRGOV	BELARUS	BLR					GOV			BLR	BELARUS	BLR								1	042	042	04	1	1.9	10	1	10	2.4151811385854	4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	20220818120000	https://eng.belta.by/economics/view/lukashenko-explains-his-interest-in-winter-barley-152538-2022/
1059142814	20220818	202208	2022	2022.6247	BLRGOV	BELARUS	BLR					GOV			BLR	BELARUS	BLR								1	042	042	04	1	1.9	1	1	1	2.12765957446809	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20220818120000	https://eng.belta.by/president/view/foreigners-encouraged-to-buy-belarusian-food-at-border-152547-2022/
1059142815	20220818	202208	2022	2022.6247	BLRGOV	BELARUS	BLR					GOV			LAB	WORKER						LAB			1	020	020	02	1	3.0	2	1	2	-0.93283582089552	4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	20220818120000	https://eng.belta.by/president/view/lukashenko-suggests-way-to-address-housing-shortage-problem-in-belarusian-countryside-152549-2022/
1059142816	20220818	202208	2022	2022.6247	BLRGOV	BELARUS	BLR					GOV			LAB	WORKER						LAB			1	020	020	02	1	3.0	2	1	2	-0.93283582089552	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220818120000	https://eng.belta.by/president/view/lukashenko-suggests-way-to-address-housing-shortage-problem-in-belarusian-countryside-152549-2022/
1059142817	20220818	202208	2022	2022.6247	BUS	COMPANY						BUS													1	016	016	01	1	-2.0	6	1	6	-2.13675213675214	3	Blackrock, New York, United States	US	USNY	NY011	42.7037	-76.6597	972237	0								3	Blackrock, New York, United States	US	USNY	NY011	42.7037	-76.6597	972237	20220818120000	https://www.bnnbloomberg.ca/bed-bath-beyond-stock-plunges-after-filing-to-unload-stake-1.1807082
1059142818	20220818	202208	2022	2022.6247	BUS	SHOP OWNER						BUS													0	020	020	02	1	3.0	8	1	8	-0.291545189504373	4	Guangzhou, Guangdong, China	CH	CH30	13033	23.1167	113.25	-1907161	0								4	Guangzhou, Guangdong, China	CH	CH30	13033	23.1167	113.25	-1907161	20220818120000	https://www.theepochtimes.com/long-established-hong-kong-bridal-shop-koon-nam-wah-bridal-forced-to-remove-neon-signs_4672339.html
1059142819	20220818	202208	2022	2022.6247	BUS	SHOP OWNER						BUS													0	020	020	02	1	3.0	2	1	2	-0.291545189504373	1	Hong Kong	HK	HK		22.25	114.166667	HK	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	20220818120000	https://www.theepochtimes.com/long-established-hong-kong-bridal-shop-koon-nam-wah-bridal-forced-to-remove-neon-signs_4672339.html
1059142820	20220818	202208	2022	2022.6247	BUS	INDUSTRY						BUS													0	036	036	03	1	4.0	4	1	4	0.15197568389058	1	France	FR	FR		46	2	FR	0								1	France	FR	FR		46	2	FR	20220818120000	https://www.bnnbloomberg.ca/zero-waste-stores-are-helping-consumers-cut-back-on-plastic-1.1807292
1059142821	20220818	202208	2022	2022.6247	BUS	INDUSTRY						BUS													0	036	036	03	1	4.0	6	1	6	0.15197568389058	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20220818120000	https://www.bnnbloomberg.ca/zero-waste-stores-are-helping-consumers-cut-back-on-plastic-1.1807292
1059142822	20220818	202208	2022	2022.6247	BUS	PRODUCER						BUS													0	040	040	04	1	1.0	6	1	6	1.21765601217656	1	Kenya	KE	KE		1	38	KE	0								1	Kenya	KE	KE		1	38	KE	20220818120000	https://www.inlander.com/spokane/lili-reinhart-plays-two-versions-of-the-same-underachiever-in-netflixs-look-both-ways/Content?oid=24390097
1059142823	20220818	202208	2022	2022.6247	BUS	BUSINESS						BUS													0	042	042	04	1	1.9	3	1	3	3.87096774193548	4	Salford, Salford, United Kingdom	UK	UKL5	40111	53.4833	-2.26667	-2606975	0								4	Salford, Salford, United Kingdom	UK	UKL5	40111	53.4833	-2.26667	-2606975	20220818120000	https://www.nwemail.co.uk/news/20670875.barrow-sixth-formers-celebrate-results-first-formal-exams/
1059142824	20220818	202208	2022	2022.6247	BUS	BUSINESS						BUS													0	046	046	04	1	7.0	8	1	8	4.97512437810945	4	Jeddah, Makkah, Saudi Arabia	SA	SA14	25312	21.5169	39.2192	-3096108	0								4	Jeddah, Makkah, Saudi Arabia	SA	SA14	25312	21.5169	39.2192	-3096108	20220818120000	https://www.einnews.com/pr_news/586639730/a-new-era-in-relations-between-uzbekistan-and-saudi-arabia
1059142825	20220818	202208	2022	2022.6247	BUS	BUSINESS						BUS													0	046	046	04	1	7.0	2	1	2	4.97512437810945	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	0								1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	20220818120000	https://www.einnews.com/pr_news/586639730/a-new-era-in-relations-between-uzbekistan-and-saudi-arabia
1059142826	20220818	202208	2022	2022.6247	BUS	COMPANY						BUS													0	051	051	05	1	3.4	8	1	8	1.68918918918919	3	Sunset Lake, Wisconsin, United States	US	USWI	WI135	44.3466	-89.1536	1575111	0								3	Sunset Lake, Wisconsin, United States	US	USWI		44.3466	-89.1536	1575111	20220818120000	https://www.stevenspointjournal.com/story/news/education/2022/08/18/central-sands-community-high-school-near-amherst-aims-reinvent-public-education/10212428002/
1059142827	20220818	202208	2022	2022.6247	BUS	COMPANY						BUS													0	051	051	05	1	3.4	2	1	2	1.68918918918919	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20220818120000	https://www.stevenspointjournal.com/story/news/education/2022/08/18/central-sands-community-high-school-near-amherst-aims-reinvent-public-education/10212428002/
1059142828	20220818	202208	2022	2022.6247	BUS	BUSINESS						BUS													0	057	057	05	1	8.0	10	1	10	3.56234096692112	5	West Java, Jawa Barat, Indonesia	ID	ID30	18585	-6.75	107.5	-2679921	0								5	West Java, Jawa Barat, Indonesia	ID	ID30	18585	-6.75	107.5	-2679921	20220818120000	https://en.prnasia.com/releases/apac/dhl-strengthens-indonesia-business-optimistic-for-the-future-372254.shtml
1059142829	20220818	202208	2022	2022.6247	BUS	COMPANY						BUS													0	062	062	06	2	7.4	8	1	8	1.68918918918919	3	Sunset Lake, Wisconsin, United States	US	USWI	WI135	44.3466	-89.1536	1575111	0								3	Sunset Lake, Wisconsin, United States	US	USWI		44.3466	-89.1536	1575111	20220818120000	https://www.stevenspointjournal.com/story/news/education/2022/08/18/central-sands-community-high-school-near-amherst-aims-reinvent-public-education/10212428002/
1059142830	20220818	202208	2022	2022.6247	BUS	COMPANY						BUS													0	062	062	06	2	7.4	2	1	2	1.68918918918919	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20220818120000	https://www.stevenspointjournal.com/story/news/education/2022/08/18/central-sands-community-high-school-near-amherst-aims-reinvent-public-education/10212428002/
1059142831	20220818	202208	2022	2022.6247	BUS	BOSS						BUS													0	073	073	07	2	7.4	5	1	5	-3.80434782608695	4	Hainan, Hainan, China	CH	CH31	13072	18.9394	109.484	6025157	0								4	Hainan, Hainan, China	CH	CH31	13072	18.9394	109.484	6025157	20220818120000	https://www.theepochtimes.com/businessman-stuck-in-hainan-covid-19-lockdown-says-islands-governance-very-poor_4671114.html
1059142832	20220818	202208	2022	2022.6247	BUS	SHOP OWNER						BUS													0	100	100	10	3	-5.0	2	1	2	-0.291545189504373	4	Guangzhou, Guangdong, China	CH	CH30	13033	23.1167	113.25	-1907161	0								4	Guangzhou, Guangdong, China	CH	CH30	13033	23.1167	113.25	-1907161	20220818120000	https://www.theepochtimes.com/long-established-hong-kong-bridal-shop-koon-nam-wah-bridal-forced-to-remove-neon-signs_4672339.html
1059142833	20220818	202208	2022	2022.6247	BUS	SHOP OWNER						BUS													0	100	100	10	3	-5.0	8	1	8	-0.291545189504373	1	Hong Kong	HK	HK		22.25	114.166667	HK	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	20220818120000	https://www.theepochtimes.com/long-established-hong-kong-bridal-shop-koon-nam-wah-bridal-forced-to-remove-neon-signs_4672339.html
1059142834	20220818	202208	2022	2022.6247	BUS	BUSINESS						BUS													0	111	111	11	3	-2.0	5	1	5	5.44959128065395	1	Kuwait	KU	KU		29.5	47.75	KU	0								1	Kuwait	KU	KU		29.5	47.75	KU	20220818120000	https://www.adgully.com/publicis-sapient-acquires-changi-consulting-121615.html
1059142835	20220818	202208	2022	2022.6247	BUS	BUSINESS						BUS													1	120	120	12	3	-4.0	10	1	10	2.39234449760765	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20220818120000	https://www.knoxnews.com/story/money/business/2022/08/18/buying-business-takes-learning-and-lots-help-alofa-porter/10090465002/
1059142836	20220818	202208	2022	2022.6247	BUS	INDUSTRY						BUS													1	190	190	19	4	-10.0	1	1	1	0.57471264367816	3	Riverside County, California, United States	US	USCA	CA065	33.7334	-116.051	277297	0								2	California, United States	US	USCA		36.17	-119.746	CA	20220818120000	https://www.energyglobal.com/solar/18082022/edf-renewables-north-americas-palen-solar-site-fully-operational/
1059142837	20220818	202208	2022	2022.6247	BUS	ENTREPRENEUR						BUS			ARE	DUBAI	ARE								1	071	071	07	2	7.4	5	1	5	2.9486099410278	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20220818120000	https://www.dailymail.co.uk/femail/article-11123271/Influencer-claims-spends-10-000-MONTH-food.html
1059142838	20220818	202208	2022	2022.6247	BUS	PRODUCER						BUS			BLR	BELARUS	BLR								1	061	061	06	2	6.4	1	1	1	1.5625	4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20220818120000	https://eng.belta.by/president/view/lukashenko-orders-to-help-farmers-from-regions-sell-their-products-in-minsk-152537-2022/
1059142839	20220818	202208	2022	2022.6247	BUS	PRODUCER						BUS			BLR	BELARUS	BLR								1	061	061	06	2	6.4	1	1	1	1.5625	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Grodno, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20220818120000	https://eng.belta.by/president/view/lukashenko-orders-to-help-farmers-from-regions-sell-their-products-in-minsk-152537-2022/
1059142840	20220818	202208	2022	2022.6247	BUS	COMPANY						BUS			CAN	ONTARIO	CAN								1	042	042	04	1	1.9	2	1	2	-1.13314447592068	4	Thunder Bay, Ontario, Canada	CA	CA08	12684	48.4	-89.2333	-574784	4	Keno Hill, Yukon, Canada	CA	CA12	25042	63.9	-135.3	-567168	4	Keno Hill, Yukon, Canada	CA	CA12	25042	63.9	-135.3	-567168	20220818120000	https://www.finanznachrichten.de/nachrichten-2022-08/56843185-honey-badger-silver-inc-honey-badger-silver-on-track-to-acquire-100-of-cachinal-silver-gold-project-in-chile-296.htm
1059142841	20220818	202208	2022	2022.6247	BUS	COMPANY						BUS			CAN	ONTARIO	CAN								1	042	042	04	1	1.9	2	1	2	-1.13314447592068	4	Thunder Bay, Ontario, Canada	CA	CA08	12684	48.4	-89.2333	-574784	4	Thunder Bay, Ontario, Canada	CA	CA08	12684	48.4	-89.2333	-574784	4	Keno Hill, Yukon, Canada	CA	CA12	25042	63.9	-135.3	-567168	20220818120000	https://www.finanznachrichten.de/nachrichten-2022-08/56843185-honey-badger-silver-inc-honey-badger-silver-on-track-to-acquire-100-of-cachinal-silver-gold-project-in-chile-296.htm
1059142842	20220818	202208	2022	2022.6247	BUS	COMPANY						BUS			CAN	ONTARIO	CAN								1	042	042	04	1	1.9	6	1	6	-1.13314447592068	4	Thunder Bay, Ontario, Canada	CA	CA08	12684	48.4	-89.2333	-574784	4	Thunder Bay, Ontario, Canada	CA	CA08	12684	48.4	-89.2333	-574784	4	Thunder Bay, Ontario, Canada	CA	CA08	12684	48.4	-89.2333	-574784	20220818120000	https://www.finanznachrichten.de/nachrichten-2022-08/56843185-honey-badger-silver-inc-honey-badger-silver-on-track-to-acquire-100-of-cachinal-silver-gold-project-in-chile-296.htm
